"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.985413290113452,0,0.229304167452385,0,0.653763440860215,0.748192585756037,1,0,0,0,0.679695982627579,0.679695982627579,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.679695982627579,0,1,0,0.679695982627579,0.985413290113452,1,0,1,0.707156621702439,1,1,1,1,1,0,0.871461716937355,0.783087315486615,1,1,1
1,1,1,1,0,0,0,0,1,0,0,0,0,0.735160889843304,0,0,0,0,0.856361149110807,0,0.409417920209287,0.403475686901721,0,1,0.454611474219317,0.679695982627579,1,1
1,1,1,0,0,1,1,0,0,1,0.147947795488564,0,0,1,0,0,0.0806597088004123,0.113314887124719,0.13403754193134,0,0,0,0,0,1,0.137010286714817,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0.552125595343094,1,1
1,1,1,1,1,0,0.120705150733884,0.0805094740152528,0.778724715063148,0.678155439002793,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1
1,1,1,1,0.323625710839221,1,0.190132285434441,0.730369389123611,0.6751695890433,0.911553718491988,0.773166462101853,0,0.902363422718045,0.995594002747644,0.951479013211739,0.622693021081746,0.839398503808781,0.802138113549326,0.77890363872165,0.731148977154315,0.673330649949631,1,1,0,0,0.769319742644401,1,1
1,0,1,1,1,0,1,0.675132275132275,0,0.507391511683357,0,0.718670277802629,0.96274508156079,0.365399759605421,0.427479248580166,0.515183125082247,0.941476492512914,0,0.662050098315808,0.964147821290678,0.500225827745544,0.120368231761639,1,0,1,0,1,1
1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0.478361702766645,0,1,0,1,0.143369722879609,1,1
1,0,1,0,0,1,1,0.00633545527229318,0,0,0,1,0,0,0,1,0,1,0.357411969667011,0.27277417618161,0.954718132157613,1,1,0,0,0,1,1
1,0,1,0,0,0,0,1,0.120919451419741,0,0,0,1,1,0,1,0,1,0.72885626911315,0.491446737160414,0.852252019893356,1,1,1,0.719264649559556,0,1,1
1,1,1,0,0,0,0.451261751608115,1,1,0,1,0,0.00776973774032197,0,0,0,1,0.249112973211364,0.652393242359079,0.349198900348457,1,1,0,0,0.139034987422822,0,1,1
1,1,0,0.325307651150348,0,0,1,0.434440871739907,0,0.104903307973322,0,0,0,0.0869001897181991,0,1,1,0.875002864279004,0.845123517660715,1,1,1,0,0.597518294622972,1,0,1,1
1,1,0,1,0.128462959162733,1,0,1,0,1,1,0,0,1,1,1,0.338536349969376,0.710031232906555,0.63941667250929,1,1,0,0.337781934601964,0.202429897907331,1,0,1,1
1,1,0.8745055735347,1,0.903318903318903,0,0,0.847549417817492,0.0636286633914959,0.0741873969769121,1,0,0,0,0,1,0.0688986540083858,0.949404539916959,1,1,1,1,0,0,0,0,1,1
1,1,0.871461716937355,1,1,0,0.31536523929471,0,1,0,0.0738419021620073,0,0.0488651049029896,1,0,0.149053021809648,0.918932329894349,0.78262694914113,1,0,0,0,1,0.401809456857291,0,0,1,1
1,1,0.325307651150348,0,0,1,0,1,0.223549654254456,1,0,0,0,1,1,0.796132967998759,0.99883841155972,1,1,0,0,0,0,1,1,1,1,1
1,1,1,0,1,0.561709764254833,0,1,0.151401029609923,1,0.0566293761119319,1,1,1,0.631302268594195,0.627986598465252,0.405608979745926,1,0,1,0.123333552242727,1,0.175006989097009,0,0.923576276187666,0.583410997204101,1,1
1,1,1,0.679695982627579,1,0.108210890233362,1,0.858710562414266,0.29293401965372,1,0,0,1,0.162413888287026,0.469917918804839,0.889599431565858,1,1,1,0.196411763028039,1,0,0.0769974170195568,1,1,0.783087315486615,0.228051001821494,1
1,1,0,0,1,0.228051001821494,0,1,1,0.0116320121894568,1,1,1,0.783121295930462,0.623904575469638,0.320004386025028,1,0,0,0.0678198692716045,0,0.947869348907636,0,1,0.376176804433465,0.29293401965372,1,1
1,1,0,0,0,1,0,1,0.12382798591605,0,1,1,0.935531568830401,0.912063025588613,0.256383509959496,1,1,0,0,0.23200387718448,1,1,1,0,0,0,1,1
1,1,0,0,1,1,0.280944259940759,0,0.180842722132805,1,1,0,0.514922233594334,0.874020989420312,1,1,0,0,0,1,0,0.30004793097939,0,0,1,0.679695982627579,1,1
1,1,0,0.696376509787588,1,0,1,1,1,1,1,0.966018958838535,0,0.968452182534595,1,0,1,1,0,1,0,1,0.0316657392887856,0.250219841713966,0,1,1,1
1,1,1,0,0.31536523929471,0,0,0.222731019324114,0,1,0.422625771135633,0.604569779464397,0.916760606865652,0,1,1,0,0,0.140756396995998,0,1,1,1,1,0,1,1,1
1,1,1,1,0,1,0.627883650952859,0,0,1,0.128649071570396,0.972843817094175,0.292722437616646,1,0,0.168379148959062,0.208018493101206,0,0,0.0298308315463427,0.888167228930857,0,0.434440871739907,0,0.985413290113452,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
