"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.691301876065947,0,0.972539079002957,0.739704361579172,0.972539079002957,0.786140226442851,0,0.642478370080938,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,1,0,0.430141500620021,0.203999645526246,1,1,1,0.486941157440243,0,0,0,0,0,0.200400452685645,0.500833998114439,0.689262830109587,1,1,1
1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.655555056381688,0.798933312721019,1,1,0.736168851934762,0.724430924158187,1,1
1,1,1,0,0,1,1,0,0.848060628387979,0,0.442323704605137,1,0.43269514782095,1,0,1,0.403081772018911,0,0.15209778658738,0,1,0.128918259886207,0.821765515834566,0.451107191847933,1,0.972539079002957,1,1
1,1,1,0,1,1,1,1,1,1,1,0.425744405400407,0,0.858696829312316,1,0,0,0,1,1,0.277856010557402,1,0,0.530048353672577,0.318351541972065,0.67693936364171,1,1
1,1,1,1,1,1,0.914316156552972,0.966560381246187,0.97950865563344,0.960146880965218,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1,1,1,1,0.552239469031266,1,0.981546523743569,0.910844634425681,0.84197479385397,0.989793124755942,0.94755009808736,0.980033263491906,0.996896838357314,0.995776806156509,0.999336898497765,0.971863468898196,0.998494206017344,0.992060623889817,0.959877927563442,0.966150422072305,0.993424433971962,1,1,0.988407041648776,0,0.664140638334187,0,1
1,0,1,1,1,1,1,1,1,0.965266765195566,0.99574474171655,0.951862544016394,0.965761197246224,0.980344089751131,0.99263203284651,0.984393777570286,0.987164036346246,0.990914343459455,0.982334529893371,0.980938041532911,0.934223504545912,0.966461496093118,1,1,1,0,0,1
1,0,1,0.410363063758987,0,0.056883983361476,1,1,1,1,1,1,1,1,1,1,1,1,1,0.992455270532442,0.936811707525124,0.994194368729715,1,0,1,0.337256434047956,1,1
