"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,0,1,0.491627041554683,0.157065357788685,0.0682712091487632,1,1,1,1,1,1,1,1,1,1,1,1,1,0.968441600694068,0.997583722459657,0.985167600840907,1,0,1,0.294319072569,1,1
1,0,0,0.43618102469062,1,1,1,0.11518527488496,0.491627041554683,0,0,1,0,0.656724661695664,1,1,0.853071425439558,1,0.993376627022851,0.929546848533193,0.955761978561854,1,1,0,1,0,0,1
1,0,0,0.9655265752789,1,0.894545454545455,0,1,0.590611805613047,1,0,0.853071425439558,1,0,0,1,1,1,0.990732675967512,0.89126468054407,0.988264031542189,1,0,1,0.779887121600821,0,0,1
1,1,0,0,1,0,0.719991387662827,1,1,0,0,1,0.139907042419251,1,0,0.508467489023625,1,0.996461448286887,0.981668252350879,0.983936561076986,1,1,0.615392578023912,1,0.0756924992219109,1,0,1
1,1,0,0,1,0.50368651974381,0,0.439065563536932,0.87781469176818,0.988773388773389,0,0.327142660613564,1,0,0.760554571041384,1,1,0.948008905714016,0.965848394835958,1,1,1,1,0.929996089166993,1,1,0,1
1,1,0.280259281084266,1,0.280259281084266,1,1,1,1,1,0,0.886066725654505,0,1,1,1,0.990837154188739,0.970336907511226,0.99895656887323,1,1,0,0,0.474583036350677,1,1,0,1
1,1,0.446706991772176,1,0.275327081162441,0,0.702064360820294,0.704008526259696,0.133537989255564,0.788476680098189,1,0.462480508120032,1,0.217825409911148,1,1,0.988773388773389,0.995997006337501,1,1,0,0,0,1,0.76713212590442,1,0,1
1,0,0.294319072569,1,0,0,0,0,1,1,0.737696215970274,0,0,0,1,0.997442186241583,0.962683076037281,0.986705476711803,1,1,0.508467489023625,0,1,0.508467489023625,0.704008526259696,1,0,1
1,0,0,0.517654229613827,0,0,0,1,0.979969583923674,1,0,0.574098982583204,0,1,1,0.979772929419767,0.980291933242998,1,1,0.767348042640463,1,0.931164788333805,0,1,0,1,0,1
1,0,0,0.178140684695483,1,0.963588097785174,0,1,0.844268555162119,0,0,0,1,1,0.993544685774669,0.986993998569037,0.998893467268386,1,0,1,0.779887121600821,1,0.85263535317318,1,0.350603013593607,0.929996089166993,1,1
1,1,1,0.656724661695664,0,0.93617951970605,1,0.797718886279772,0,1,1,0.677405153437783,1,0.994876801696142,0.916597686042324,0.976874260514144,1,1,0,0.441209708705112,0,0,0,1,1,0.897968431387357,0.988773388773389,1
1,1,0,0,0,0,0,0,1,0.163268108479231,1,1,1,0.904250098338547,0.922211849425514,0.983939425548268,1,0.88061701126118,0,0,1,0.556592102183435,0.964392894800876,1,0.93617951970605,0.789246598075008,1,1
1,1,0,1,0,1,0,1,0.292849929804684,0,1,1,0.994924781256253,0.929642599040251,0.981828954378774,1,1,0,0,0.456328880360174,1,0,1,1,0.630267691492181,0.87781469176818,1,1
1,1,1,1,0,0,0.656724661695664,0.353419092755586,0,1,1,0.993442875407672,0.971531388765084,0.942833639625449,1,1,0.407233757535164,1,0,0,0,0,0,1,0,0.988773388773389,1,1
1,1,1,0.580637459711114,1,0.81080180030005,1,0,1,1,1,0.969767273254549,1,0.991543208881128,1,0,1,0,0,1,0.415635179153094,1,0.178140684695483,0,0.491627041554683,1,1,1
1,1,1,1,0,1,1,0.804966204042411,0,1,0.982225577239355,0.977148464881537,0.962521812590588,0.988979167358789,1,1,0.441209708705112,1,0.427190744799339,1,0,1,0,1,0.656724661695664,1,1,1
1,1,1,1,0.491627041554683,0,0.973393368808842,1,0,1,0.951909512064973,0.998674231507176,0.986754887771622,1,1,0,0.629165660121246,1,0,0,0.81080180030005,0.288529204785362,0.863964291275237,1,0.789246598075008,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
