"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.391888913378885,0.136255651774082,0.878487433709938,0.793710629433064,0.738065587380656,0.592412155167164,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.391888913378885,0.353943544213083,1,0,0.891471808195451,0.770475227502528,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1
1,1,1,1,0,0,0,1,1,1,0,0,1,0.546822140013884,0,0,0,1,0,1,0.717180179341587,0.844655581947743,0,0,0,0,1,1
1,1,1,0,0,0,1,0,0.164771298073741,0,0,1,0.114850461856469,0,1,1,0,0.102231750490788,0.0399889044659525,0.953912531868994,0,0,0.700196905766526,0.379185327361911,0,0,1,1
1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0.674251042851725,0.0780612020898275,0,1,1
1,1,1,1,1,1,0.611161487444426,0.636690718203802,0.928066000317309,0.977911040931107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,1,1,0.188227083276153,1,0.573440268276149,0.968331490321148,0.800688338484457,0.656550833794584,0.646340338584536,0.973224767811947,0.840636720117958,0.995078117236004,0.98257528595773,0.898751883597601,0.958177596761354,0.929090044784708,0.851377069445366,0.830776319471232,0.822826590635462,1,1,0.509639564124057,0,0,0,1
1,0,1,1,1,1,1,0.967479674796748,1,0.899038485354363,0.950836270302166,0.805221321404445,0.89334217641957,0.963719289372974,0.97206969502484,0.819428358870087,0.812291249164997,0.962184467383128,0.995275875319274,0.905694977417054,0.763189817666051,0.806966575479837,1,0,1,0,0,1
1,0,1,0,0,0.391888913378885,1,1,1,1,1,1,1,1,1,1,1,1,1,0.727500447307211,0.855445253327451,0.617815147127747,1,0,1,0.161308857773611,1,1
1,0,0,0,0,1,1,0.00639253317609689,0,0.0433478801472561,1,0,1,0.798526902003054,0,1,0.113233327350729,1,0.964723433473545,0.962142376341295,0.854629229521807,1,1,0,0,0,0,1
1,0,0,0.413376960013598,1,0.770684489513713,0,1,0.0705303661390774,1,0,0,1,0,0,0,1,1,0.958005232305265,0.763029484224748,0.890816998139934,1,0,1,0,1,0,1
1,1,0,0,1,0.407491078152113,0,0,0,1,0,1,0.00970052758212436,1,0,0.40391751015978,1,0.996987544600711,0.809324453683808,0.743861374155238,1,1,0,0,0,1,0,1
1,1,0,0,1,0.286025080242989,1,0.283385322980942,0,0,0.0724724978600639,0,1,0.0306335176857737,0,1,1,0.810131688042009,0.837436403381502,1,1,1,0,0.387560851558526,1,1,0,1
1,1,0.1776401238885,1,0,0,1,0,1,1,1,0,0,0,1,1,0.843724114542763,0.950254097421062,0.99195536758751,1,1,0,0.264355169645247,0.920630224129004,1,1,0,1
1,1,0.535380909364649,0,0,0.618865297598329,0,0.2124913354208,0,0.315111089628949,0,0,1,0,1,1,0.697887553394053,0.854248317680988,1,1,1,1,0,1,0.724995631152793,1,0,1
1,0,0.844655581947743,0,1,0,0,0,1,0,0,1,0.0398074555020709,1,1,0.826269469651207,0.712205973024272,0.962479216854225,1,0,0.27575052619918,0,0,0,0.627248994567135,1,0,1
1,0,0,0.414085425497228,1,1,0,0,0.376595785649643,1,0,0,1,1,1,0.818701497063151,0.912953099245303,1,1,0.675096987205943,0,0,0,1,1,1,1,1
1,0,0,0.309056144620198,0,0.617614551425774,0,0,0,1,0.0527267874618189,1,1,1,0.967609017130278,0.991187129924795,0.726713832145472,1,0,1,0,1,0.714343109682603,1,0,0.345578231292517,1,1
1,1,1,0.217226634086744,0,0,1,0.430334812424365,0,1,0,0.259242076799703,1,0.750187815617304,0.785170813636133,0.878144964113889,1,1,0,0.535380909364649,1,0,0,0,0,0.371950964394795,0.309056144620198,1
1,1,0,0,1,0,0.766757046472035,1,0,0,1,1,1,0.955431475475609,0.809267778746924,0.845343495752944,1,0,0.568232662192394,0,0,0,0,0,0.416707898231817,0.183204533745492,1,1
1,1,0,1,0,0,0.326298403376766,1,0.0966335858778005,1,1,1,0.858888857884309,0.975641774140898,0.837988177081661,1,1,1,1,0.68945965867211,0,1,1,1,0,0,0,1
1,1,0,1,1,1,0,0,0.452532451005345,1,1,0.623218036065446,0.68710009528389,0.959182719877663,1,0,0,0,0.0929478801819228,1,0,0.231560668547862,0.561060271378984,0,0,0,0,1
1,1,0,0,1,0.359749106360019,0,0,0,1,1,0,1,0.991854182783139,1,0,0,0,0,1,0,0,0.0824637076202401,0,0.345578231292517,0,0,1
1,1,0,0,0,1,1,0,0,1,0.895549500454133,0.964875131678354,0.492023667769371,0.939655828401442,1,0,0,1,0,0,1,1,0,1,0,1,1,1
1,1,1,1,0,1,0.598896769109535,0,0,1,0.513691933727202,0.84479658646084,0.849648655930052,1,1,0.482391882359325,0.587865603094029,1,0,0.0233085565212831,0.681378446528339,0,0.920630224129004,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
