"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0.615151131908436,0.94764171354392,0.461733080328906,0.582315763637479,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.181908796411662,0.857411322527602,0,0,0.296102363656477,0,1,1,1,0,1,1,1,1,1,0,0.434596140100071,0.857411322527602,1,1,1
1,1,1,1,0,0,0,0,1,1,0,0,1,0.792715087958797,0,0,0,0,0.765199161425576,0,0.69980089963867,0.489628617563036,0,1,0.571652310101801,0.94764171354392,1,1
1,1,1,0,0,0,1,0,0.190139534883721,1,0.185023515165169,1,0.0421913057837592,1,1,1,0.0972166733253429,0,0.0822349892981864,0.211868506085173,0,0.602850885066963,0,0,0,0.260993922059349,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0.714034057545508,0.631815821360568,1,1
1,1,1,1,1,1,0.263644885439716,0.564658432064532,0.883522498591323,0.782809810671256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,1,1,0.166922145343372,1,0.480420061683815,0.785084935068901,0,0.94764171354392,0.963923399517968,0.753186542448328,0.74703760947965,0.872552195623275,0.834013383385017,0.970090073241827,0.895361809677197,0.756544899114764,0.841975287469667,0.94048521238026,0.599671903463129,1,1,0.588007736943907,0,0,0,1
1,1,1,1,1,1,0,0.915304606240713,1,0.97844948222782,0.470022332932486,0.657535848165027,0.85959166339577,0.970688073052275,0.424361861861862,0.838135336476839,0.951382592928377,0.887186050492781,0.945546862856847,0.793650793650794,0.614021186595638,0.478523851860489,1,0,1,0,0,1
1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.838237404908856,0.877104615594487,0.158599731319534,1,0,1,0.151337157072766,1,1
1,1,1,0.559542888997282,0,1,1,0.028861740402483,0,0.0180278072753315,1,1,1,0.146415820931445,1,1,0,1,0.716367452037918,0.636881176845653,0.853716448482873,1,1,0,1,0,1,1
1,1,1,0.56524464437152,0,0,0,1,0,0,0,0.0570251748748356,1,0,0,0,1,1,0.291458703437385,0.446881353114112,0.884534447765658,1,0,1,0.515254237288136,0,1,1
1,1,0,0,1,0,0.521950521950522,1,0,0,0,0,0,0,0,0,1,0.80677500511318,0.94611464056549,0.209881166773592,1,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0.250617142670307,0,0.571652310101801,0,0,0,0,0,1,1,0.788630124856106,0.832323223236955,1,1,1,0,0.985641500694766,1,0,1,1
1,1,0.181908796411662,1,0.387267904509284,1,0,0,0,0,1,0.227958780056209,0,0,0,0,0.640322721699052,0.719291713550463,0.944594720641731,1,0,0,0.692555815571438,0.104792568135677,1,0,1,1
1,1,0.666910286862781,0,0.813823857302118,0,0,0,0.0279654199282348,0,0,0.579771081523009,1,0,1,1,0.255070880123321,0.953638649340884,1,1,1,1,0,0,0,0,1,1
1,0,0.750256937307297,0,1,0,0.105781770757861,0,0,1,0.126953367618196,0,0.0969985088509292,1,1,0.490641378632699,0.589439446838999,0.644031248226682,1,0,0.263723786750159,0,1,0.234314100114635,0,0,1,1
1,0,0,0,0,1,1,0,0.923640587998749,1,0.010954874919339,0.488574433502247,1,1,1,0.934154537604428,0.821058693324455,1,1,0.577630990470293,0,0,1,0,1,0,1,1
1,0,0,0,0,0.263032662773091,0,0,0.461733080328906,1,0.0822349892981862,1,1,1,0.0355206321270387,0.682397972004495,0.714965588849751,1,0,1,0.0922377121677969,1,0.333485609867519,0,0,0.813823857302118,1,1
1,1,1,0,1,0.254838834800822,0,0.604471432514491,0,0,0,0,1,0.317403940048616,0.424285156212781,0.973657885961987,1,1,0,0,0,1,0.308966684805611,1,1,0.400175419361912,0.750256937307297,1
1,1,1,0,1,0.0435015791669151,0.370952094978519,1,0,0,1,1,1,0.759926526440814,0.584400465657742,0.413110429679434,1,0,0.22948758252122,0,0,0.2143906020558,0,1,0.482343440276044,0.224408238549032,1,1
1,1,1,0,0,0,0.0972166733253428,1,0.105317829010013,1,1,1,0.920812443758838,0.75630289227262,0.425051787714779,1,1,0,0,0,0,0,1,0,0.588007736943907,0,0,1
1,1,0,0,1,1,0.218288379881586,0,0.804091266719119,1,1,0,0.581157209618902,0.885287854626013,1,0,0,0,0.0535203695104963,1,0,0.110656358951038,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,1,1,0.654220938019669,0,0.919668043007236,1,0,0,1,0.0945375430599085,1,0,0,0,0,0,0,0,1
1,1,0,1,0.157974464401645,0,1,0,0.94764171354392,0,0.877788067864682,0.681760748307043,0.452349424696278,0.539153257971485,1,1,0,0,0,1,0,0,1,0,0,1,1,1
1,1,1,1,0,1,0.90881913303438,0,0,1,0.213130904101972,0.980858126764496,0.603779580730692,1,1,0,0.494827738646076,0,0,0.037995107479311,0.446471043940362,0,0,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
