"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0.944902386117137,0.699047822830855,0.569411764705882,0.6532844189105,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.459784673844205,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1
1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1,1,1,0,1,1,1,1,1,1,1,0,0,0.121561404551126,0,0.0710441334768568,0,0.0345139053957688,0,0,0,0,0,0,0.128898621056992,0,1,1
1,1,1,0,1,1,0,0,0.0541684299619126,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
1,1,1,0,0.41269974945786,1,0,0,0,0.631410220230503,0.907544259088611,0.752249497075479,0.929710868411474,0.834221251289,0.672120274154322,0,0.43555273115919,0.732094350035478,0.863965084117841,0.342775552974989,0.179206130736052,1,1,0,0.569411764705882,0,1,1
1,1,1,1,1,1,1,0,0,0.534943415720905,0.413768401447043,0.463558820808795,0.463945059137734,0,0,0,0,0,0.648246071348775,0.780253636168231,0.830594750543019,0,0,1,1,1,1,1
1,1,1,0,0.886446886446886,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0.747682801235839,0.678989606093402,0,0,0,1,0,1,1
1,1,1,0.534645511146817,0,1,1,0.034513905395769,0,0.00447896551936888,0,0,1,0,1,1,0,1,0.750298870078285,0.608326010095849,0.597815781156723,0,1,0,1,1,1,1
1,1,1,0.770661679219532,1,0,1,0,0.0190756457079798,0,0.0528422738190552,0.224269145440759,1,1,0,1,0,1,0.699720198234875,0.831215457899275,0.218946231234949,1,1,0,0,1,1,1
1,1,1,0,1,0,0,0,0,0,0,1,0.0579733290745028,1,1,0,0,0.489129859489488,0.903943840565872,0.393158524362249,0,1,0,1,0,1,1,1
1,1,1,0,1,0.647324993345755,1,0.168816644705517,0.185693580015347,0,0.194077286363501,0,1,0,0,0,0,0.908561229304721,0,1,1,1,1,0,1,1,1,1
1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0.794646011460985,0.788165804192149,0,1,0,0.656353591160221,0.578609000584454,0,1,1,1,1
1,1,0,1,0,0,0.557542411737735,0.385554965480616,0.0125344582501252,0.0752423754204472,1,0,1,0,0,0,0.679912999269897,0,1,1,1,0,0,1,0,0,1,1
1,1,0,1,1,0,0.33196159122085,0.117100551630698,0,0,0.0662434662460732,0,0.096492653031086,1,0,0.802861072902338,0.75625792523815,0.162934637525059,1,1,0,0.0513279758678388,1,0,0,1,1,1
1,1,0.543494535110046,0,1,1,1,1,0.954848841774637,1,0,0,1,1,0,0.697940521317754,0.999128718112737,1,1,0.530887355737132,1,0.309643788010426,1,1,1,0,1,1
1,1,1,0,1,0.391297956783772,0,1,0,0,0,1,1,1,0.670676534818028,0.717722269821393,0.255161122673804,1,0,0,0,1,0.35816477553034,0,0,0,1,1
1,1,1,0,1,0,1,0,0,1,0,0,1,0.0718400141789501,0.464179777165198,0.645118293902033,0,1,1,0,1,0,0.0992946601277818,1,1,0,0,1
1,1,1,1,1,0.124421593830334,0,0,1,0.0256256397585682,0,0,1,0.500327483415904,0.43699175781353,0.876500296384114,1,0,0,0,0,0.863551401869159,0.28692779613025,1,0.423543138653011,0,1,1
1,1,1,0,0.112680428371876,1,0,1,0.229761377302361,0,0,1,0,0.823509493288185,0.725653691137494,0,1,1,1,0,1,1,0,1,0.291449217181855,0.147471054235222,1,1
1,1,1,1,0,0,0.519833882285551,0,0.911544227886057,0,0,0.146749325098972,0.816868818809479,0.966994934398893,0,0,0,1,0,1,0.803591194195056,0.168250289687138,0.508759635599159,1,1,0.181002243829469,1,1
1,1,1,0,1,0.440920439975707,1,0,0,1,1,0,0,0.653944254939922,0,0.0190756457079796,0,1,0,1,0,0,0.0528422738190552,0,0.459784673844205,1,1,1
1,1,1,1,0,1,1,0.400142234865321,0.887396920382398,1,0.244527605977821,0.75334172833853,0,0.447526888543418,0,0,0,1,0,1,0,0,0,1,0.459784673844205,1,1,1
1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0579733290745028,0.803591194195056,0.664470071389346,0.925535963465686,1,0.747682801235839,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
