"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0.337435056056877,0.11928467858869,0,0,0,0,1,0,0,0.673213311511184,0.404722859954083,0.404722859954083,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0.77619826393257,1,1,0.222893643573786,0.162176370088054,0,1,1,0.624475337123806,1,1,0,0,0,0.20266053539169,0.606189618470607,0.99265306122449,1,1,1
1,1,1,1,1,1,0,1,0,1,0,0,1,0.759598304577991,0,1,0,0,0,0,0,0,1,1,0.219336219336219,0.606189618470607,1,1
1,1,1,1,1,0,0,0,0.228766651659207,0,0.707552659141161,0,0,0,1,1,0.673213311511184,0,0.258609849807894,0.916381999108867,0,0,0.17304032532703,0.186376680259779,1,0.20266053539169,0,1
1,1,1,1,1,1,1,1,1,1,1,0.155945911790724,0,0.405485390354716,0,0,0,0.368028631076648,1,1,0,1,0,0.355927314681281,0,0.257554363174245,0,1
1,1,1,1,1,1,0.742150315681697,0.91644714623438,0.946294548559615,0.912682621795236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1,1,1,1,0.343785791673116,1,0.815715768650724,0.942620913567244,0.73478330364,0.976428690870981,0.86676484952942,0.993336913412553,0.9642917093557,0.906417975964684,0.963685526813647,0.991298134303182,0.875992976818127,0.931725728117972,0.993355582920324,0.869091772428292,0.846008087742488,1,1,0.219336219336219,0,0.73390065785503,0,1
1,0,1,1,1,1,1,1,1,0.870435056423325,0.903430694151067,0.857456449625047,0.949191030371842,0.903379302886537,0.925249924265374,0.907542045673719,0.875915877856549,0.984567724674479,0.942950145622751,0.86337120049125,0.92292512618117,0.89453934291695,1,0,1,0,0,1
1,0,1,0,0,0.155945911790724,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856275479226299,0.842074207625643,0.9438662483239,1,0,0,0.20266053539169,1,1
1,0,0,0.618703571792002,0,1,0,0.0362333734621371,0.270080980520902,0,0,1,0,0,0,1,0,1,0.928764522111799,0.971910454837945,0.867774492812723,1,1,0,1,0,1,1
1,0,0,0.61493557343205,0,0.539644970414201,0,1,0,1,0,0.853335009744138,1,0,0,0,1,1,0.986593052133733,0.813287795379982,0.924645006551334,1,0,1,0.820660607404123,0,1,1
1,1,0,0,1,0,0.470381947091561,1,0,0,1,0,0.0211384620655394,1,1,0.357232461642382,1,0.923051517688536,0.885156069577748,0.97646152981881,1,1,0.389200782186337,1,0,0,1,1
1,1,0,0.743124872682828,0,0.757777671252577,1,0,0,0.179403953968722,0,0,1,0.101405209959734,0,1,1,0.903430694151067,0.900048700128519,1,1,1,0,0,0,0,1,1
1,1,0.505530520278574,1,0.323969545812549,1,1,0,1,1,0,0.236816853956543,1,0,1,1,0.924387909798058,0.987406956923947,0.955550701687326,1,1,0,0.357232461642382,0.205593240509342,1,1,1,1
1,1,0.532034146762094,1,0.849277357192016,0.782498414711477,0.739228606976637,0.840484947554829,0.129426983183582,0.374197105444521,1,0.73390065785503,1,0.112663197297544,1,1,0.970759955198627,0.891154157766812,1,1,1,0,0,1,0.915777582527928,0,1,1
1,0,0.337435056056877,1,1,0,0.144818683253139,0,1,1,0,1,0.357232461642382,1,1,0.915359108558651,0.927307485784548,0.899181145451606,1,0,0.456771191370102,0,1,0,0.876794088389939,1,1,1
1,0,0,0.505530520278574,0,0,0,0,0.595411811150264,1,0.014392852560738,0,1,1,1,0.995692478710523,0.928856636922329,1,1,0.92292512618117,0,0,0,0,0,1,1,1
1,0,0,0.155945911790724,1,0,0,0,0,0,0.387549289876819,1,1,1,0.94876024269213,0.899889377349773,0.89706356069467,1,0,1,0,1,0.377024136877482,1,0.140800073024349,0.673213311511184,1,1
1,1,1,0.289331770222743,0,0,1,0.747124117053481,0,0,1,0,1,0.91005852371626,0.830949385764649,0.882119805231571,1,1,0,0,1,1,0.61493557343205,1,0,0.48154218371966,0.289331770222743,1
1,1,0,0,1,0,0,0,1,0.0115967634316646,0,1,1,0.99728637603075,0.946837629505711,0.993744298510066,1,0,0,0.551303052866716,1,0,0.651599957756891,1,0,0.19302361958392,1,1
1,1,0,1,0.0765461199677439,1,0.225141397555191,0,0,1,1,1,0.900732019055734,0.931597786938358,0.8870139530204,1,1,0,1,0.250824772894288,0,0,1,1,0,0,1,1
1,1,0,1,0,0,0,0,0,0,1,0.887685801499845,0.782826723690056,0.94632736074226,1,1,0.849277357192016,0,0.071595722049239,1,0,0,0,0,1,0,0,1
1,1,0,0.940044665864972,1,0.340580821245668,0,0,1,1,1,0.950115465421145,1,0.941114003024657,1,0,1,1,0,1,0.483628460469591,1,0.0343914606616316,0.565449895373169,0,0,0,1
1,1,1,0,0,1,1,0.27428158975053,0,1,0.967178186472992,0.974692329498245,0.921908954229118,0.972475507657589,1,1,0.699185433636799,0,0.105627172033623,0,1,1,0,1,0,1,1,1
1,1,1,0,0.184261609675974,0,0.742478941034898,0,0,1,0.791774483266031,0.951143119671747,0.827707851800993,1,1,0.158379752034294,0,1,1,0.0441076598634594,0,0,0.860855872914632,1,0.660152008686211,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
