"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,0,0.462996903242116,0.62680412371134,0.273695221728248,1,1,1,1,1,1,1,1,1,1,1,1,1,0.980056385089276,0.995760132314041,0.990131884213538,1,0.997948297086582,1,0.462996903242116,1,1
1,1,1,0.735240180648693,1,1,1,0,0.543828264758497,0,1,1,1,0.748077514610889,1,1,0.53172998086909,1,0.991285166611563,0.980182026439193,0.998957376663622,1,1,0.985290451259038,1,0,1,1
1,1,1,0.978794877178249,1,0.981642771003618,0,1,0.301047873433327,1,0.729172887429083,0.623238173338117,0,0,0.401314708299096,1,1,1,0.996943278263954,0.95948995533953,0.994880844641754,1,1,1,0.907694213852063,1,1,1
1,0,1,0,1,0,0.93129102844639,1,1,1,1,0,0.401314708299096,1,0,0.613637797262348,1,0.99692997356192,0.999989113367528,0.99661851907833,1,1,0.436180473689851,1,0.947500373078645,1,1,1
1,0,1,0,1,0.997948297086582,1,0.935376196990424,0.855133614627286,0.748077514610889,0.820166436541404,0,1,0,0.771174129981684,1,1,0.988641378514349,0.978853648176633,1,1,1,1,0.925116807677737,1,1,1,1
1,0,0.501540357362908,1,0.422418266735859,1,1,1,1,1,1,0.498462799754048,0,1,1,1,0.990906174958605,0.9927444288943,0.996433921493246,1,1,0.859153277823385,0.798031173092699,0.825517940792968,1,0,1,1
1,1,0.911126035370495,1,0.890915724188252,0.772247360482655,0.729804345216661,0.890915724188252,0.462996903242116,0.924788856422367,1,0.298955132145052,0,0.601724845995893,1,1,0.993954436486695,0.988641378514349,1,1,0,1,1,1,0.997948297086582,1,1,1
1,0,0.601724845995893,1,1,0,0.573104904951889,0,1,1,0,0,0.362417107518069,0,1,0.99541410907058,0.976366609792241,0.995907497895967,1,1,0.895645947220427,0,0,0.762768703708171,0.911126035370495,1,1,1
1,0,0,0.668491650698056,1,0,1,1,0.826989583867823,1,0,0.738752755088811,1,1,1,0.990996222306537,0.993131854724575,1,1,0.940819779225783,1,0.45569738845298,0,1,1,1,1,1
1,0,0,0.250899003390527,1,0.979828561006748,0.744774193548387,1,0,0,0.798031173092699,1,1,1,0.996589610941344,0.977093075314769,0.98665497180975,1,0.954428202923474,1,0.829577624278111,1,0.732673267326733,1,0.668491650698056,0.997948297086582,1,1
1,1,1,0.668491650698056,0,0.712402601206866,1,0.961587526576896,0.200739827373613,1,0,0.775828282367953,1,0.994396841212467,0.997970053260979,0.990074441687345,1,1,1,0.882022656378263,1,0,0,1,1,0.911126035370495,0.997948297086582,1
1,1,1,0,0,0,0.166040827473203,1,0,0,1,1,1,0.985602982745869,0.998083433341095,0.999987033016033,1,0.816198679941828,0.880330123796424,0,0,0.921037682257148,0.911126035370495,1,0.498462799754048,0.890915724188252,1,1
1,1,1,0,0,1,0.349006717164499,1,0.626764539808018,1,1,1,0.997948297086582,0.996881068056829,0.991263924919675,1,1,1,1,0.620802941118955,1,1,1,1,0.997948297086582,0.890915724188252,1,1
1,1,1,1,1,1,0.932274566694663,0.820166436541404,0.935376196990424,1,1,0.996919497004562,0.988314616690965,0.989011060655946,1,1,0.664844177145981,0,0,1,0.694166324500174,0,0.767289247854619,0,1,0.997948297086582,1,1
1,1,1,0.886862977481995,1,0.925116807677737,1,1,1,1,1,0.989718018037795,1,0.995872190101889,1,0,1,0,0.771174129981684,1,0.848157620536137,1,0.250899003390527,0,0.801970443349754,1,1,1
1,1,1,1,0,1,1,0.78676768621582,0.935376196990424,1,0.994385997151652,0.982012630229832,0.997919453869358,0.994972137311822,1,0,0.668491650698056,1,0.716171036424424,1,1,1,0,1,0.668491650698056,1,1,1
1,1,1,1,0.668491650698056,1,0.997948297086582,1,1,1,0.99958864664747,0.982012630229832,0.99430060654684,1,1,0.83532872682493,0.465200163956825,1,1,0,0.986712648341617,0,0.97427245887811,1,0.801970443349754,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
