"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0.996993714129544,0.506944977361676,0.313273580879215,0.492795537881527,0,0.215438802465512,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.182814445828144,0.502258108662926,0,0,0,0,1,1,1,0,0,0,1,1,1,0.573885848318999,0.840137352155666,0.996993714129544,1,1,1
1,1,1,1,0,0,0,0,1,1,0,0,1,0.533995718056912,0,0,0,0,0,1,0.607190582246262,0.540574452415373,0,1,0.752820512820513,0.71152720889409,1,1
1,1,1,0,0,0,1,0,0,1,0.112670771434906,1,0.0520920989932375,0,1,1,0,0,0.0308727655099893,0.722772927197532,0,0,0.787915963809232,0.698382492863939,1,0,1,1
1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0.474012474012474,0.121489655172414,0.802887770728506,1,1
1,1,1,1,1,1,0.57717685984773,0.624345235234754,0.990694039923279,0.917130189439742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,0,0,1,0.169504862423771,1,0.575524979602829,0.883583736835808,0.675699222742833,0.884934821566648,0.929025763327331,0.934206519026763,0.808449869727377,0.856179967762784,0.906110283159464,0.756010230179028,0.851791586682803,0.969508283808763,0.798733180583692,0.757224316885868,0.764565108733855,1,0,0.799564270152505,0,0,0,1
1,1,0,1,1,1,1,0.997952218430034,1,0.885920709125129,0.988643138409451,0.782656640943349,0.912110820629477,0.944466003553849,0.967145916182319,0.987431233934362,0.512336975678534,0.856337149452538,0.990874237269831,0.557327258921792,0.786587354590212,0.816668626178324,1,0,1,0,0,1
1,1,0,0,0,0.182814445828145,1,1,1,1,1,1,1,1,1,1,1,1,1,0.849078792630341,0.789362211713214,0.475382616073634,1,0,1,0.107116797198035,1,1
1,1,1,0,0,1,1,0.00387427093505066,0,0.0164018681146789,0,1,0,0.211661572178326,0,1,0.0986306055386571,1,0.941062499183999,0.533359325503192,0.74904598840961,1,1,0,1,0,1,1
1,1,0,0,0,0,0,1,0,0,0,0.113851403753684,1,1,0,0,1,1,0.851792052772106,0.481959159850518,0.956702034713136,1,0,1,0,0,1,1
1,0,0,0,0,0,0,0,0,1,0,1,0.0144400070822922,0,0,0.484346359703791,1,0.955981159199465,0.892774403316809,0.734839068540939,1,1,0,0,0,0,1,1
1,0,0,0,0,0,1,0.119204683427811,0,0,0.233998087209096,0,1,0.0123687713799437,0,1,1,0.666012167730228,0.935595973926051,1,1,1,0,0.405300938707896,1,0,1,1
1,0,0.108724633387646,1,0,1,1,0,1,1,0,0.211250039973138,0,0,1,1,0.786973153509228,0.85652198274707,0.913631800843204,1,0,0,0.645482792988216,0.520831221490117,1,0,1,1
1,1,0.401927499726207,0,0,0.728897715988083,0,0.227625131799293,0.0321042732799718,0,0,0,1,0,1,1,0.981374459051642,0.618896326228446,1,1,1,0,0,1,0.972605478904219,0,1,1
1,0,0.369153394803017,1,1,0,0.144516637133294,0,0,1,0,0,0.0637503256998928,1,1,0.603523864670362,0.603619419840457,0.903073818517177,1,0,0.41105096135897,0,0,0.479731728967354,0.502258108662926,0,1,1
1,0,0,0.602528320472829,0,1,0,0,0,1,0.0112192959662504,0.0573994838738507,1,1,1,0.681162809998416,0.986612183450723,1,1,0.386271593639172,0,0,0,1,1,0,1,1
1,0,0,0,0,0,0,0,0.175232768323045,1,0.239148535640589,1,1,1,0.948139851872593,0.894345585133283,0.712457281662324,1,0,1,0.794085827623512,1,0.242805160436652,1,0,0.512928022361985,0,1
1,1,1,0.335006846188955,1,0.950366853690117,1,0.752820512820513,0,0,0,0.122235174783886,1,0.821340139732518,0.664509713709019,0.776156731971655,1,1,0,0,1,1,0.161811482379618,1,1,0.301536439076493,0,1
1,1,0,0,1,0.132610659439928,0.676157775730676,1,0,0,0,1,1,0.97533625020256,0.611526575917204,0.856914244627663,1,0,0.35035799522673,0,0,0.787915963809232,0,1,0,0.277295051001133,0,1
1,1,0,0,0.16994674693216,0,0.0977233391026493,0,0.140317338940929,1,1,1,0.902055150884495,0.967692606096042,0.79200061197504,1,1,1,0,0,0,0,1,0,0,0,0,1
1,1,0,0,1,1,0.651286601597161,0,0.787915963809232,1,1,0.692403040029001,0.484263964503896,0.945605085455101,1,0,0,0,0.0530180820070787,1,0,0.190007765984986,0.19382096646422,0,0,0,0,1
1,1,0,0.221037324285022,1,0.418976342994863,0,0,0,1,1,0,0,0.903365333025168,1,0,0,0,0,1,0,0,0.0329813525050552,0,0,0,0,1
1,1,0,0,0,0,1,0,0.322232674819693,1,0.968407699903925,0.594384830595401,0.414171757163963,0.948970674673711,1,0,0,1,0.287189920964082,0,1,1,0,1,0,1,1,1
1,1,1,0,0,1,0.474012474012474,0,0,1,0.430224268763433,0.991517402525562,0.842390743606751,1,1,0,0.323304670892621,0,0,0.0453786707882536,0.677691376515727,0,0.752820512820513,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
