"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0.42273596384495,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1
1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0.55786732668162,0,0.068829503993689,0,0.0379629797494514,0,0,0.497552630328375,0,1,0,0.219060571189455,0,1,1
1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
1,1,1,1,0,1,0,0,0,0,0,0.501593332694257,0.962402068429589,0.905189235422752,0.918540585096383,0.760016442663423,0.503308364903164,0.871432015589092,0.962419547941793,0.687496371754456,0.197682326452204,0,1,0,0,0,1,1
1,0,1,1,0,1,1,0,0,0,0.333215893521237,0.677469627651698,0.903184811822186,0.738421520718377,0,0,0,0,0.773631316325814,0.757433263401577,0.923826335664648,0,0,1,1,1,1,1
1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0.945159106296547,0.429981632272196,0,0,0,1,0,1,1
1,0,0,0,1,1,1,0.0282946207791156,0.729362591431557,0.00714951500066574,0,0,1,0,1,1,0,0,0.729992032758333,0.818101254966982,0.235924823469945,0,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,0,0.0220460503458513,0.0999752600945326,1,1,0,1,0,0,0.904818179451805,0.445719207895388,0,1,1,0,0,1,1,1
1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0.0867044842863648,0,0.740860635355821,0.931461615502801,0,0,1,0,1,0,1,1,1
1,1,0,0,0,0,1,0,0,0.0684407663796993,0.0435654001123462,0.0332048903477475,1,0,0,0,0,0.725584090250677,0,1,1,1,1,0,1,1,1,1
1,1,0,1,0,1,1,1,0,0,0,0.0570318386912273,0,0,0,0,0.803675109624904,0.712023329365492,0,1,1,0,0,0,1,1,1,1
1,1,0,1,0,0,0,0.516787080322992,0.0493972777240452,0.196353220980488,1,0,1,0,0,0,0.784273259680164,0,1,1,1,1,1,1,0,1,1,1
1,1,0,1,1,0,0,0,0,1,0.13851169383416,0,0.293812263224358,1,0,0.631554324749186,0.68315384702984,0,1,1,0.797834823259247,0,1,0,0,1,1,1
1,1,0.581569738376937,0,1,0,0,1,0,1,0,0,1,1,0,0.848262076922045,0.692472538176805,1,1,0,1,0,1,1,1,1,1,1
1,1,1,0,1,0,0,1,0,1,0,1,1,0,0.845783981350391,0.938526292380295,0.0483256074055359,1,0,1,0,1,0.465023317788141,0,0,0,1,1
1,1,1,0,1,0,1,0,0,1,1,0,0,0.294427355495435,0.696709374437517,0.957625536680978,1,1,1,0,1,1,0.14345694236472,1,1,0,0.446006389776358,1
1,1,1,1,1,0.0991899957368195,0,1,0,0.0189524559450432,1,0,0,0.922934099434206,0.537524353015172,0.421372649126414,1,0,0,0,0,0.664662476086362,0.778844008033921,1,0.681271011820844,0,1,1
1,1,1,1,0,0,0,1,0,0,0,0,0.407183252306777,0.899405260202864,0.559783636259012,0,1,1,0,0,1,1,1,1,0.931087289433384,0.2509888529306,1,1
1,1,1,1,0,0,0.901110250451846,0.263805484399278,0.341702216938247,0,0,0.648506231580372,0.812067602731818,0.919201648398542,0,0,0,1,0,1,0.558182235483131,0.925320371188688,0.606786427145709,1,1,0.250988852930601,1,1
1,1,1,0,1,0.366832116788321,1,0,0,0,0,0,0,0.387908484222077,0,0.0129612092176851,1,1,0,1,0.592483987962034,0,0.0352436253471347,0,0,1,1,1
1,1,1,1,0,1,1,0.469544083501508,0,0,0.263812997916257,0.740188133037945,0,0.215276214659117,0,1,0,1,0,1,1,1,1,1,0,1,1,1
1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0.376995814602387,0,0.332081654946405,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
