"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0.906228918371936,0.519515863353148,0.309167625623322,0.497838171710933,1,0,0,0,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,0.172998497531659,0.906228918371936,0,0,0.430518675871836,0,1,1,1,0,1,0,1,1,1,0,0,0.950247460276114,1,1,1
1,1,1,1,1,0,0,0,1,1,0,0,1,0.973472581056002,0,0,0,0,0,0,0.536590362062785,0.426630594600953,0,1,0.522359040829553,0.997113402061856,1,1
1,1,1,1,0,0,1,0,0.293288974372303,1,0.155016561598461,1,0.0588658771975585,1,1,1,0.0757684955974055,0,0.0533904480116585,0.368631277250968,0,0.455810079133694,0,0,0,0.172998497531659,1,1
1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0.950247460276114,1,1
1,1,1,1,1,1,0.365757358870055,0.681736213042567,0.832151300236407,0.857991681521093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,1,1,0.203487774089485,1,0.364976195404678,0.857929998121595,0,0.795321107603102,0.745924082339447,0.938417091293414,0.77473798648998,0.993455340142939,0.764395068418913,0.913155526529211,0.974628153574876,0.89317535847731,0.369081343585593,0.845984575203092,0.59107192316652,1,1,0.704545454545455,0,0,0,1
1,0,1,1,1,0,1,1,1,0.886777233903848,0.388581167447806,0.477613135161775,0.931097826567264,0.876584635579908,0.362512145570179,0.93726548825724,0.774022882084518,0.953791691250477,0.964063544290782,0.719685695577118,0.666522849027433,0.518151045349604,1,0,1,0,0,1
1,0,1,0,0.93620765508139,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0.997979797979798,0.763159744474995,0.0692817419522648,1,0,1,0.153028289348775,1,1
1,0,1,0.430518675871836,0,1,1,0.00688071436498516,0,0.033423180592992,1,1,1,0.711636941550415,0,1,0.813595610865783,1,0.813202301945978,0.612620177169487,0.814043406670761,1,1,0,1,0,1,1
1,0,1,0.92594707786027,0,0,0,1,0,0,0,0.0661953007757377,1,1,0,0,1,1,0.754590529144198,0.505652700361701,0.884898691386335,1,0,1,0.118287937743191,0,1,1
1,1,0,0,0,0,0,1,1,0,0,0,0.012313050917368,0,0,0,1,0.910944057049466,0.75366736762218,0.120502299366707,1,1,0,0,0,0,1,1
1,1,0,0,0,0.134053577334362,1,0.293288974372303,0,0.31845120505729,0,0,0,0.137191489361702,0,1,1,0.720835104901257,0.998594877534413,1,0,1,0,0.531078409839666,1,0,1,1
1,1,0.612927756653992,1,0.549420586230402,0,0,1,0,1,0,0.104688920639044,0,1,1,1,0.824108796819229,0.948461256887924,0.992098471312289,1,0,0,0.585840965256578,0.143558688074095,1,0,1,1
1,1,0.642640727156753,1,0.970625798212005,0,0.930707215021941,0,0.0198860131751004,0,0,0,1,0,1,1,0.673763390308607,0.544480298410255,1,1,1,1,0,1,0,0,1,1
1,0,0.39815577144739,1,1,0,0.102662081263533,0,0,1,0.0522383222998934,0,0.259562743764984,1,1,0.423312070414874,0.725267642303507,0.812119356571905,1,0,0.354622338874307,0,0,0.449597577496215,0.752708139894769,0,1,1
1,0,0,0.950247460276114,0,1,0,0,0,1,0.00725740372234573,0.680332810804293,0,1,1,0.79820613360601,0.951773652638043,1,1,0.975838290256356,0,0,0,0,1,0,1,1
1,0,0,0,1,0.701368562613717,0.327529617704979,1,0.153028289348775,1,0.151090375122368,1,1,1,0.50037994016889,0.742495111644686,0.47969084819505,1,0,1,0.114896650035638,1,0.284303350970018,0,0,0.419136765470619,1,1
1,1,1,0,1,0.797230464886251,1,0.641549482621385,0,0,0,0,1,0.400225576434086,0.693035253654342,0.850154921220911,1,1,0,0,0,1,0.37661037313931,1,1,0.382825116367436,0.497838171710933,1
1,1,1,0,1,0.162401773121096,0.708521485797524,0,0,0,1,1,1,0.982099162910496,0.619201092063259,0.451122683526712,1,0,0.136448281699678,0,0,0.358427037672321,0,1,0.331732747976403,0.33879781420765,1,1
1,1,1,0,0,0,0.0674194897532413,1,0.107229332410931,1,1,1,0.780153977758768,0.98552273787891,0.447823718514313,1,1,0,0,0,0,1,1,0,0,0,1,1
1,1,1,0,1,1,0.249520153550864,0,0,1,1,0.180553138869362,0.481949598550308,0.96381526293489,1,0,0.862032085561497,1,0.0506695165650343,1,0,0.284303350970018,0.497838171710933,0,1,0,1,1
1,1,1,0.808749630505469,0,0,0,0,1,1,1,0.759852038861779,0,0.789518665106747,1,0,0,1,0.0702788483337112,1,0,0,0.0446908788466871,0.797230464886251,0,1,1,1
1,1,1,1,0.797230464886251,0,1,0.609184525466184,0.820734131794598,0,0.882391159437818,0.830528268187126,0.475604709869031,0.777287111687306,1,1,0,0,0.177634768810332,0,0,1,1,0,0,1,1,1
1,1,1,1,0,1,0.918120805369128,0,0,1,0.310488260594277,0.895362273662939,0.710892618397123,1,1,0,0,1,0,0.0846371941615036,0.830528268187126,0,0,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
