,pred_prob,is_nine
0,2.158876e-09,False
1,6.809462e-28,False
2,4.2189255e-10,False
3,1.6220196e-17,False
4,3.943146e-11,False
5,5.853902e-16,False
6,5.3005356e-12,False
7,6.017268e-16,False
8,8.171158e-19,False
9,4.4611854e-23,False
10,3.8056896e-17,False
11,6.787089e-11,False
12,9.470894e-13,False
13,3.1989168e-13,False
14,9.035995e-17,False
15,2.3089722e-13,False
16,2.448468e-12,False
17,3.4547485e-23,False
18,3.4581756e-16,False
19,1.2105093e-07,False
20,5.783411e-22,False
21,4.1083937e-12,False
22,6.690458e-19,False
23,5.4374366e-19,False
24,2.5627276e-12,False
25,1.04168105e-16,False
26,4.181855e-09,False
27,1.2323797e-21,False
28,1.3162246e-13,False
29,1.4289839e-16,False
30,1.6805601e-22,False
31,5.8664473e-22,False
32,1.2241899e-09,False
33,2.8588553e-16,False
34,1.9606034e-11,False
35,9.514856e-06,False
36,4.0982097e-13,False
37,1.3713374e-11,False
38,6.850503e-25,False
39,3.031749e-20,False
40,7.61631e-12,False
41,4.189346e-15,False
42,8.64163e-34,False
43,3.430246e-22,False
44,7.4681046e-11,False
45,2.0519623e-21,False
46,1.2878079e-22,False
47,1.908927e-08,False
48,4.044978e-07,False
49,2.5588003e-27,False
50,2.8654261e-09,False
51,1.7809426e-11,False
52,3.028171e-13,False
53,2.571709e-11,False
54,2.7475733e-10,False
55,2.4684747e-08,False
56,1.7557813e-11,False
57,0.00016370534,False
58,4.6555837e-05,False
59,8.1180895e-12,False
60,9.365977e-09,False
61,0.20300736,False
62,2.810711e-17,False
63,0.84025335,True
64,1.6984442e-15,False
65,0.9558497,False
66,0.9986951,True
67,1.1253927e-06,False
68,0.9995927,False
69,5.1393945e-10,False
70,3.1529963e-12,False
71,6.9249e-11,False
72,8.093015e-19,False
73,0.9999988,True
74,2.0842941e-10,False
75,1.924199e-05,False
76,0.9631591,False
77,8.2973227e-14,False
78,2.9198416e-15,False
79,2.3866424e-09,False
80,0.005776079,False
81,8.129838e-06,False
82,8.4981494e-08,False
83,1.8926295e-07,False
84,4.4110297e-06,False
85,1.9247245e-12,False
86,2.2696325e-07,False
87,8.118489e-09,False
88,1.9260951e-15,False
89,1.1942263e-05,False
90,2.0922378e-10,False
91,6.7019766e-07,False
92,1.0,True
93,3.669694e-18,False
94,6.758568e-10,False
95,3.3370812e-05,False
96,1.4034636e-05,False
97,1.3555e-08,False
98,4.7609058e-07,False
99,0.0009847627,False
100,1.3275915e-09,False
101,1.459477e-12,False
102,0.9938817,True
103,0.02373829,True
104,6.846078e-05,False
105,1.9957991e-10,False
106,0.0011003091,False
107,1.6984598e-12,False
108,1.095123e-08,False
109,8.1994614e-08,False
110,0.16477516,True
111,1.0192169e-09,False
112,0.55445117,True
113,4.5425366e-10,False
114,3.4410707e-05,False
115,1.22243905e-14,False
116,0.03826794,False
117,6.811557e-08,False
118,4.38985e-09,False
119,0.30659238,False
120,3.617194e-10,False
121,4.4851163e-12,False
122,8.3801407e-13,False
123,0.52181673,True
124,0.00335368,True
125,2.3737585e-09,False
126,8.4110505e-09,False
127,0.34767517,False
128,6.1503493e-12,False
129,9.548592e-07,False
130,5.3010313e-06,False
131,2.9753292e-06,False
132,2.8187255e-16,False
133,6.969903e-07,True
134,6.0047176e-11,False
135,9.502357e-10,False
136,4.231477e-14,False
137,7.7096396e-10,False
138,7.3114353e-07,False
139,2.288321e-14,False
140,0.022914788,False
141,0.00010496608,False
142,0.00018793557,False
143,3.9761291e-10,False
144,0.35973907,False
145,0.0030485073,False
146,1.0170031e-09,False
147,7.867894e-10,False
148,0.079289034,False
149,0.7536487,False
150,0.003005467,False
151,1.0857599e-05,False
152,0.00016790346,False
153,6.434409e-11,False
154,2.9135212e-05,False
155,0.00015522004,False
156,0.3729957,True
157,7.6318045e-08,False
158,2.988833e-11,False
159,0.0005236254,False
160,0.8643244,True
161,1.2482812e-11,False
162,1.9528456e-05,False
163,4.2019552e-09,False
164,0.0031550955,False
165,9.197191e-09,False
166,0.99105936,True
167,0.9999999,True
168,1.16891385e-14,False
169,0.20383616,True
170,1.0488859e-09,False
171,4.7800576e-08,False
172,3.1085487e-10,False
173,0.9996099,False
174,0.0027892946,False
175,2.369557e-08,False
176,4.2721845e-07,False
177,0.00028339188,False
178,0.00028228425,False
179,3.2287437e-10,False
180,0.9423269,True
181,0.00055716664,False
182,0.00862707,True
183,0.0066339746,False
184,2.312365e-10,False
185,0.999032,False
186,2.417985e-15,False
187,0.9997882,True
188,0.006936675,False
189,2.8642264e-10,False
190,6.957713e-17,False
191,8.477479e-07,False
192,4.1331496e-05,False
193,4.3913274e-06,False
194,0.9997644,True
195,0.00026548322,False
196,1.0175817e-12,False
197,6.128593e-08,False
198,2.3781533e-06,False
199,3.4450863e-08,False
200,6.824964e-07,False
201,4.554667e-06,False
202,0.9949536,True
203,2.3691955e-08,False
204,0.01259184,False
205,0.0679804,True
206,0.009027092,False
207,2.0587756e-06,False
208,3.9613198e-07,False
209,9.366504e-07,False
210,5.599901e-09,False
211,8.628067e-05,True
212,0.9413675,True
213,1.7763833e-06,False
214,2.6990829e-06,False
215,0.023097247,True
216,1.769747e-05,True
217,0.999876,True
218,3.5536485e-07,False
219,1.3668268e-06,False
220,0.721409,True
221,0.87326974,True
222,0.99974686,True
223,0.99338514,True
224,4.387799e-09,False
225,0.0013734788,False
226,0.9499551,True
227,1.5599588e-07,False
228,0.7099718,True
229,2.5992804e-06,False
230,2.3205155e-06,True
231,0.6497704,True
232,1.0,True
233,2.3469436e-05,False
234,0.7436846,True
235,1.9564486e-05,False
236,0.99975556,True
237,2.1936907e-07,False
238,0.69536245,True
239,0.99971575,True
240,0.9998209,True
241,0.0038370674,False
242,1.4049149e-16,False
243,0.003423693,False
244,0.855093,False
245,0.6280114,False
246,0.061582066,False
247,0.99999964,True
248,0.068940304,False
249,2.1713742e-11,False
