,pred_prob,is_nine
0,3.1200972e-13,False
1,1.8834327e-35,False
2,1.1276095e-10,False
3,3.5226257e-19,False
4,2.2755846e-07,False
5,1.31955e-14,False
6,2.5602337e-10,False
7,7.2092046e-17,False
8,1.4285158e-15,False
9,1.9664095e-21,False
10,3.3319488e-20,False
11,2.7394253e-14,False
12,8.579588e-18,False
13,8.255663e-18,False
14,1.4575082e-22,False
15,1.9554715e-15,False
16,1.38435764e-17,False
17,2.8122057e-24,False
18,3.327603e-21,False
19,5.463618e-07,False
20,2.1389372e-19,False
21,5.5120756e-12,False
22,9.028406e-20,False
23,2.9486348e-27,False
24,3.413823e-15,False
25,4.343571e-22,False
26,1.8073496e-08,False
27,2.0939832e-28,False
28,4.004793e-14,False
29,1.4491004e-19,False
30,6.2327297e-31,False
31,3.7652846e-25,False
32,1.4890619e-10,False
33,2.0091135e-21,False
34,1.2969879e-14,False
35,3.61926e-08,False
36,5.7578277e-16,False
37,3.350049e-11,False
38,9.6186033e-29,False
39,1.4328536e-24,False
40,8.485482e-12,False
41,1.5376274e-15,False
42,0.0,False
43,2.7264584e-20,False
44,3.638507e-06,False
45,5.0528666e-25,False
46,1.0119818e-28,False
47,3.2292436e-13,False
48,3.4056696e-10,False
49,6.749552e-32,False
50,1.2823008e-12,False
51,3.2206646e-12,False
52,0.00041487633,False
53,6.5976064e-07,False
54,2.3917449e-10,False
55,3.2793112e-06,False
56,9.190232e-12,False
57,1.6477445e-05,False
58,0.0003586393,False
59,4.607934e-13,False
60,2.7275537e-10,False
61,0.7093937,False
62,3.6923936e-18,False
63,0.0074260826,True
64,5.9305956e-15,False
65,0.9855965,False
66,0.99999464,True
67,4.6651536e-07,False
68,0.52653843,False
69,2.6279611e-05,False
70,1.7219227e-08,False
71,1.1392528e-12,False
72,3.5052237e-13,False
73,0.99994755,True
74,1.5735256e-12,False
75,8.333087e-08,False
76,0.9958716,False
77,1.3499202e-14,False
78,4.798128e-15,False
79,3.7320286e-05,False
80,2.8659359e-05,False
81,4.5533062e-07,False
82,3.542192e-07,False
83,7.2256245e-09,False
84,3.723275e-08,False
85,1.021714e-13,False
86,2.4680131e-09,False
87,0.00032279387,False
88,6.387326e-17,False
89,3.1198622e-06,False
90,1.9855302e-12,False
91,7.006886e-08,False
92,0.99998415,True
93,4.63309e-19,False
94,2.092485e-06,False
95,6.3147145e-06,False
96,0.017332356,False
97,1.5193393e-08,False
98,2.1187059e-06,False
99,1.26271225e-05,False
100,5.837442e-13,False
101,8.947089e-11,False
102,0.9999982,True
103,0.9973705,True
104,6.9003664e-10,False
105,3.0214758e-11,False
106,0.021298045,False
107,8.1938776e-07,False
108,1.06767575e-05,False
109,4.094176e-05,False
110,0.91676253,True
111,1.4127321e-08,False
112,0.98067653,True
113,1.7186053e-08,False
114,7.5848716e-11,False
115,1.3814431e-13,False
116,0.025785623,False
117,2.3679432e-09,False
118,0.63938075,False
119,0.049969405,False
120,3.2771643e-09,False
121,1.5645844e-08,False
122,2.31812e-12,False
123,0.9919694,True
124,0.03144754,True
125,2.4887939e-08,False
126,0.000128074,False
127,0.59451306,False
128,1.5090318e-08,False
129,0.0107080545,False
130,0.0065131034,False
131,1.8403248e-10,False
132,5.8556637e-13,False
133,0.05377552,True
134,4.727858e-08,False
135,3.6467046e-10,False
136,4.9689024e-15,False
137,1.0327007e-05,False
138,1.0085198e-08,False
139,1.0111394e-15,False
140,0.0991815,False
141,0.029060436,False
142,0.009015992,False
143,7.514546e-10,False
144,0.0015634692,False
145,4.6787795e-06,False
146,2.5711145e-08,False
147,1.5519971e-08,False
148,0.2917297,False
149,0.89918035,False
150,0.002957839,False
151,6.0837156e-06,False
152,6.648977e-05,False
153,5.416934e-14,False
154,1.6370463e-05,False
155,3.1262793e-05,False
156,0.004431112,True
157,0.0041878363,False
158,1.9557798e-09,False
159,0.9922449,False
160,0.99999845,True
161,3.559946e-14,False
162,2.0616565e-07,False
163,2.277071e-10,False
164,0.9984549,False
165,0.30207092,False
166,0.9996325,True
167,0.9997009,True
168,1.5437884e-13,False
169,0.9870073,True
170,1.1163892e-08,False
171,1.989734e-09,False
172,2.661629e-09,False
173,0.97039604,False
174,7.568078e-05,False
