,pred_prob,is_nine
0,8.7430703e-07,False
1,1.487615e-12,False
2,1.1577586e-05,False
3,6.39219e-06,False
4,0.0010503986,False
5,8.1816717e-07,False
6,2.4512397e-05,False
7,0.0059909923,False
8,1.0951288e-06,False
9,1.5427405e-06,False
10,3.0144376e-05,False
11,4.8989573e-06,False
12,4.464168e-05,False
13,1.8113128e-07,False
14,1.3930517e-05,False
15,2.3951941e-05,False
16,1.6102724e-07,False
17,7.4176332e-06,False
18,6.441531e-07,False
19,0.0006336865,False
20,6.235389e-08,False
21,0.00061875547,False
22,2.7306434e-05,False
23,9.2004154e-07,False
24,2.571747e-05,False
25,5.857198e-06,False
26,0.0018254269,False
27,3.9115386e-07,False
28,8.857571e-06,False
29,1.8813897e-06,False
30,2.9507088e-09,False
31,1.3813277e-06,False
32,7.277335e-05,False
33,1.2855888e-06,False
34,9.863507e-06,False
35,0.00054137944,False
36,2.6478621e-05,False
37,0.0010202384,False
38,2.934556e-08,False
39,9.376536e-06,False
40,0.0003689865,False
41,1.6055214e-05,False
42,3.344859e-10,False
43,8.937615e-06,False
44,0.0019199277,False
45,7.267542e-07,False
46,2.6592295e-08,False
47,1.0044183e-05,False
48,0.008266703,False
49,5.091293e-09,False
50,0.00036554527,False
51,0.0032020141,False
52,0.0012925694,False
53,0.004683353,False
54,0.01631661,False
55,0.0024797828,False
56,0.013090415,False
57,0.008517918,False
58,0.0095472215,False
59,0.030497259,False
60,0.002716029,False
61,0.005973734,False
62,2.5503794e-05,False
63,0.03391901,True
64,0.0005111124,False
65,0.0067634424,False
66,0.9400791,True
67,0.34086677,False
68,0.08092733,False
69,0.00010436017,False
70,0.24864021,False
71,0.015871014,False
72,5.236502e-05,False
73,0.09984165,True
74,3.854556e-06,False
75,0.011342749,False
76,0.020508045,False
77,0.022862103,False
78,0.12760912,False
79,0.010500595,False
80,0.004879061,False
81,0.0028351825,False
82,0.0014559899,False
83,0.008684492,False
84,0.0029858989,False
85,0.0005846728,False
86,0.00015623806,False
87,0.0045996923,False
88,0.00015745875,False
89,0.087517455,False
90,0.0010014946,False
91,0.0029676228,False
92,0.9884316,True
93,2.0937387e-05,False
94,0.003602289,False
95,0.016208835,False
96,0.049914718,False
97,0.0128352055,False
98,0.0019674846,False
99,0.146093,False
100,0.0042939363,False
101,0.00086410233,False
102,0.37108788,True
103,0.34991342,True
104,0.0006108034,False
105,0.0055614016,False
106,0.6917709,False
107,0.0023403123,False
108,0.0071968096,False
109,0.0006953005,False
110,0.041029654,True
111,0.00059510756,False
112,0.06262745,True
113,3.3016608e-05,False
114,0.053838536,False
115,0.00048968405,False
116,0.06581806,False
117,0.0008879233,False
118,0.09840602,False
119,0.10759426,False
120,0.028489241,False
121,0.0045670844,False
122,0.0005927462,False
123,0.19446358,True
124,0.07843749,True
125,0.006657867,False
126,0.00058353454,False
127,0.016052388,False
128,0.019976692,False
129,0.0015169493,False
130,0.004274284,False
131,0.090640135,False
132,0.02901825,False
133,0.00061833655,True
134,0.010237513,False
135,0.035331782,False
136,3.6021986e-05,False
137,0.060668062,False
138,0.029001057,False
139,8.2810926e-05,False
140,0.0011910037,False
141,0.019187614,False
142,0.15287538,False
143,0.0013183136,False
144,0.18178988,False
145,0.05636739,False
146,0.00015142221,False
147,0.0020683706,False
148,0.055048823,False
149,0.028431645,False
150,0.096251816,False
151,0.058454715,False
152,0.012947735,False
153,0.0002563247,False
154,0.16180645,False
155,0.04522184,False
156,0.009388488,True
157,0.03985815,False
158,0.0005356465,False
159,0.00957605,False
160,0.06007973,True
161,0.00082951563,False
162,0.02963936,False
163,0.00087373,False
164,0.01460495,False
165,0.03901531,False
166,0.0016737333,True
167,0.5148144,True
168,0.0061347247,False
169,0.20572269,True
170,0.00065268733,False
171,0.0018293926,False
172,0.0016278233,False
173,0.07639579,False
174,0.04287703,False
175,0.006092673,False
176,0.0006046535,False
177,0.01797037,False
178,0.06700348,False
179,0.031779014,False
180,0.33283767,True
181,0.3344686,False
182,0.14530931,True
183,0.51400894,False
184,0.0012705431,False
185,0.05096781,False
186,0.00026433775,False
187,0.06414141,True
188,0.118047655,False
189,0.0016885936,False
190,0.00062326866,False
191,0.00019903922,False
192,0.0045196386,False
193,0.0013140137,False
194,0.72172576,True
195,0.08215437,False
196,0.0042778216,False
197,0.0034706653,False
198,0.029352335,False
199,0.012975652,False
200,0.029948302,False
201,0.047418647,False
202,0.057473026,True
203,0.011064777,False
204,0.0067970986,False
205,0.016984418,True
206,0.0019876037,False
207,0.01954489,False
208,0.014464768,False
209,0.0037801547,False
210,0.0020438782,False
211,0.10738846,True
212,0.36149386,True
213,0.020897992,False
214,0.022050893,False
215,0.020128572,True
216,0.027364757,True
217,0.16046342,True
218,0.0020565526,False
219,0.0013697275,False
220,0.29248935,True
221,0.01004947,True
222,0.16366282,True
223,0.30795237,True
224,0.0021755362,False
225,0.015889175,False
226,0.927169,True
227,0.021128543,False
228,0.2993527,True
229,0.013286931,False
230,0.0049214917,True
231,0.16441715,True
232,0.66591144,True
233,0.04349705,False
234,0.0165594,True
235,0.056492984,False
236,0.89787346,True
237,0.0070435884,False
238,0.083527304,True
239,0.13545722,True
240,0.08949223,True
241,0.009260625,False
242,0.0033263834,False
243,0.09625669,False
244,0.043430768,False
245,0.48168257,False
246,0.034559127,False
247,0.6752209,True
248,0.0046053156,False
249,0.0010460071,False
250,0.8773621,True
251,0.3260727,True
252,0.018409094,True
253,0.56390476,True
254,0.771035,True
255,0.0027703731,False
256,0.11159512,True
257,0.7352412,False
258,0.53892314,False
259,0.012014714,False
260,0.15087995,False
261,0.056556106,False
262,0.0022267,False
263,0.016518038,False
264,0.6086599,True
265,0.0009788991,False
266,0.17748745,False
267,0.21260707,False
268,0.21378379,True
269,0.053657673,True
270,0.31512675,True
271,0.12260961,False
272,0.20422037,True
273,0.0453038,False
274,0.3400069,False
275,0.5205364,True
276,0.12813182,True
277,0.0023035218,False
278,0.03931017,False
279,0.031210473,False
280,0.07547403,False
281,0.018702459,False
282,0.008092085,False
283,0.09998506,False
284,0.13144092,False
285,0.035329964,False
286,0.20004064,False
287,0.5911693,False
288,0.10948414,True
289,0.6058523,False
290,0.0040368405,False
291,0.08548948,False
292,0.21637313,False
293,0.44516698,True
294,0.1357234,False
295,0.018915769,False
296,0.0010921231,False
297,0.061239116,True
298,0.121445194,False
299,0.014789021,False
300,0.07480614,False
301,0.8021025,False
302,0.0046999296,True
303,0.16166854,False
304,0.0019351253,False
305,0.004963722,False
306,0.02368491,True
307,0.0271188,False
308,0.1524557,False
309,0.102503225,True
310,0.00020894533,False
311,0.005604453,False
312,0.09527442,True
313,0.39492193,True
314,0.008534797,False
315,0.17422846,False
316,0.35440907,True
317,0.009824768,False
318,0.59561974,True
319,0.36504978,True
320,0.027208941,False
321,0.05242597,False
322,0.15244731,True
323,0.011792602,False
324,0.31654558,True
325,0.05838841,False
326,0.018818034,False
327,0.05573607,False
328,0.4849834,False
329,0.5372549,True
330,0.0049783885,True
331,0.58502674,False
332,0.0054340903,False
333,0.008679179,False
334,0.72307515,True
335,0.3646116,False
336,0.06189419,False
337,0.22950849,True
338,0.21646969,True
339,0.50098103,True
340,0.0037553946,False
341,0.20335096,False
342,0.23821777,True
343,0.3885084,True
344,0.6517353,True
345,0.0015928369,False
346,0.975177,True
347,0.9850499,True
348,0.050842535,False
349,0.0028494766,True
350,0.142803,True
351,0.28354454,True
352,0.001366601,False
353,0.88610846,True
354,0.011356127,False
355,0.061882827,True
356,0.07328421,False
357,0.5684331,True
358,0.018286683,True
359,0.020390349,False
360,0.0049837627,False
361,0.12719819,True
362,0.06423941,True
363,0.6786954,True
364,0.25068632,False
365,0.5987608,False
366,0.24436666,True
367,0.055730604,False
368,0.062064927,False
369,0.3897235,False
370,0.037891656,True
371,0.075082004,False
372,0.54627734,True
373,0.45611143,True
374,0.08601905,True
375,0.3633806,True
376,0.60719895,True
377,0.84340084,True
378,0.1528576,True
379,0.037067972,False
380,0.10196774,False
381,0.9021078,True
382,0.06086242,True
383,0.42485675,True
384,0.04831493,False
385,0.40799502,True
386,0.7950208,True
387,0.35178187,True
388,0.32427377,True
389,0.78553355,True
390,0.19073173,True
391,0.3029255,True
392,0.06723937,False
393,0.039639827,True
394,0.04150597,True
395,0.8565984,True
396,0.4558359,True
397,0.2534332,False
398,0.098286524,True
399,0.20968011,True
400,0.3275959,True
401,0.49282762,True
402,0.9041211,True
403,0.8870676,True
404,0.5267986,True
405,0.26277274,True
406,0.29816684,True
407,0.76740676,True
408,0.057767194,True
409,0.9817961,True
410,0.54809296,True
411,0.0048076003,False
412,0.15462138,True
413,0.71900046,True
414,0.04751681,False
415,0.08749604,False
416,0.793874,False
417,0.3535441,True
418,0.6041879,True
419,0.93720186,True
420,0.5234305,True
421,0.24813679,False
422,0.29815832,True
423,0.985143,True
424,0.98907554,True
425,0.9695608,True
426,0.9727181,True
427,0.9962708,True
428,0.69920194,True
429,0.28219786,True
430,0.9032437,True
431,0.87323993,True
432,0.9997665,True
433,0.9918006,True
434,0.92482615,True
435,0.9985165,True
436,0.029061146,False
437,0.38902238,True
438,0.8285128,True
439,0.99857986,True
440,0.7621045,True
441,0.96867394,True
442,0.9091942,True
443,0.8437823,True
444,0.96199685,True
445,0.9691279,True
446,0.9986304,True
447,0.911632,True
448,0.8970312,True
449,0.98593396,True
450,0.9971198,True
451,0.95557946,True
452,0.8918702,True
453,0.99785763,True
454,0.91215056,True
455,0.3727947,True
456,0.7433064,True
457,0.89136493,True
458,0.8269211,True
459,0.98042744,True
460,0.9595576,True
461,0.991033,True
462,0.99391174,True
463,0.9556412,True
464,0.99794453,True
465,0.97538584,True
466,0.7566201,True
467,0.9974087,True
468,0.9994733,True
469,0.9853507,True
470,0.37031937,True
471,0.9710379,True
