,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128,Feature_129,Feature_130,Feature_131,Feature_132,Feature_133,Feature_134,Feature_135,Feature_136,Feature_137,Feature_138,Feature_139,Feature_140
0,-291.2765076551092,337.8317506084073,168.63021016439706,-58.454955867121996,-688.4111397221583,449.97537305176223,120.18144786989542,831.3844343762354,56.16772888043724,-170.7706751279842,-281.95631976029483,-316.27385569730194,-233.97699331838905,-202.91863399065193,-167.14636237997712,88.42831802647176,-357.49406041880945,-403.44885906327636,-213.77065073914437,19.50388410598152,155.14047949060603,116.43424152815645,-271.5851334906262,2.016665011233254,71.02320122387553,341.9470952484397,89.8361556082341,50.05367982381635,199.66477029619261,-218.4710642392101,93.24749350253244,90.62801125445594,-127.22786505203497,-174.58177074448372,126.7813992882162,56.82566659125161,-11.336749621108062,-0.7110173777402415,-215.89704599338415,-81.17441968784733,-95.19085781780446,-43.70393876354382,-53.80777760108719,-19.193966006079446,116.54018425830013,-123.88189005365938,164.8941298971476,7.809980072433664,71.50301966420523,-262.80440251254413,-172.3737329916137,109.73029597749296,49.84811069785641,165.62914071695943,-40.77156466831871,34.93170712537697,152.25680676294525,129.6329198119589,93.08900131865855,35.025974610613595,52.09216231649336,-247.37157584136597,-54.967534299741494,-178.78861697969197,-23.121473226601655,-102.93008329207628,214.29473577337666,127.3201416830667,-12.334951337306713,88.74556598063171,-265.4115867320717,16.942911960036962,24.726000225326327,-19.645492986130208,-38.484406489644165,-79.6666051203695,81.32632949635641,-89.19840909140345,-92.01234862264369,75.31357147716754,42.652991865456315,43.66974945909096,-166.3950898208464,89.20370954267709,53.23256675512437,33.19624605269339,51.0347732525871,54.472099105266174,-59.7049309441534,100.59209082836105,-83.90567994338925,-5.20266052168364,57.277921612107285,-4.991116318803499,-7.0504705334742965,-60.07458890843879,25.061790193562857,-32.771671313143706,61.67003034896266,95.10514417973786,-66.9549420883282,-70.9358722917853,89.80918515215824,-59.0684877884532,-62.30567418365897,76.56890160801338,-53.017995739556355,26.389827636219444,38.80193629914185,47.36971227283022,17.03869293313263,23.770918718555976,-4.323140398015663,-106.98312073102662,144.62852745139884,-43.64718692507426,-103.75124027959225,-41.47775168711377,122.74361400666245,20.49567113109165,14.901032351264387,13.199085439065328,29.860945135606208,-42.269399677398695,-181.04081355133556,1.6792103037355084,-32.223792634305916,75.24108298834105,75.40751629415232,41.32793971585945,17.517573223778587,9.45340306466766,236.5172941506214,3.377839819260816,45.29141945583904,152.85013183176014,2.8906927613234537,-184.5963327148653,-51.22764714987754,31.79465175259812
1,-104.94168058738401,-62.72357322191099,1179.9248199768679,524.9758611135529,363.63689157612686,-244.2356349209886,497.7044725951497,-335.06465664550933,-709.5725987915829,-44.60324634804896,-174.21894186576392,323.22066415874906,-349.6565474347629,366.11248690677894,-107.88430416005367,-139.92355617653172,-161.55711454712372,209.53790929324052,591.1521688437783,-36.14388729529326,667.2763940247745,-112.42228399939808,-413.9581358882469,-363.6102126864445,-209.9894646532182,694.3133797075302,-340.8130421827856,-288.57739717902393,204.01580474020952,-32.964141715069744,337.6833416119038,-343.42307496192643,-149.2884201333162,43.14828253953518,-12.650550683799107,182.99066157670745,36.69067117969519,120.12599546238346,-127.23005266155201,-38.573685731146256,57.82653907720569,-189.91989531447794,-66.90422105472344,-94.4368414056969,121.43747589264561,174.00443890448813,258.966824512938,69.67286778908289,345.3894948945421,132.52406039894433,74.22969084405806,-70.27882351773087,158.07900880096545,-179.86109140915428,-107.77437227152092,-12.388807092219915,164.49815414845685,117.12334027163334,-170.33343501112086,159.23815577892654,198.74491977855357,226.2283813975245,-53.81596956822285,341.462587467658,40.270043519453615,-56.60794750658603,115.49191767506072,99.83110722604162,-82.28680153863826,199.48674456727548,-23.3075427904287,64.91258508249118,-14.196282228563598,15.60898982772063,-58.450232986036774,-168.45023221449478,12.660302689350573,-168.76127407866832,58.40964746849732,-72.94598896326097,-4.901306633430689,108.47791150908259,84.48938172453697,-246.4220660750565,-202.24624786747458,-17.27704866259585,-32.52548785055556,166.89495095247398,-52.31246699160314,-36.35279238351442,-228.86908621255503,-32.746217679082896,103.43861675866772,107.20968247311771,-15.412706937952178,36.95890586053664,-31.330233018693438,139.19677674030282,122.80385990435514,-77.89580191337654,72.0424189662673,-211.71904910224973,-9.251806769773093,37.23030353701368,-126.07178333153556,134.438406345642,73.49111014286915,144.25552752384706,31.665387247021112,-105.75460721336155,100.55100447766836,-134.37165912049605,71.8834964164834,92.4844096567548,-54.25347813061418,-134.8795649728602,9.595257458786447,-83.62437426278132,41.582754504311886,-1.0515646658619642,-81.69477714871988,-23.77512724018765,70.81055292963588,67.38823654864738,59.974485077427055,-95.07583356226837,54.98737796344679,46.837845518589894,92.00634307374568,67.14553748223601,56.79635769438963,-37.99784116358214,-45.741346507694175,25.090497732622328,29.411774448302612,-155.210024697251,-33.58343093397228,40.352156446755046,59.40816554690732,7.911058565658424
2,-680.3307066375827,-153.26497159857706,1040.695172286184,-284.6222566397124,110.40220742879217,50.70886741937496,-57.021750294081514,-315.65115188088265,179.10392788083126,115.76706514984453,126.40881718357574,280.6916249193257,-149.16920082168735,-445.0660844307756,-94.49558723548937,-70.48859972072762,-98.55929078894185,-156.9992291330395,215.525323631364,-16.992663567283053,-31.49313182897118,-244.68257569277807,184.61361769019575,77.71445605415907,160.3358895204179,101.5021642191111,313.8955875044883,94.32027676445922,237.97242266105405,-148.64716128103126,8.149906461732035,48.561747082726434,-81.77159011222601,106.9038629098549,118.52088263269127,-289.97576188676715,-96.30541648960245,-13.176498402012232,-117.52797027118874,63.119980806693135,17.32375349272571,333.7459263196886,-62.4721391204288,12.02306347188866,7.580811168784114,62.05482884785871,-87.23083730560563,111.11907070717373,-174.0415561855559,34.520561078796625,25.40210453478921,126.58366805978929,7.715640392016257,-89.97061981995911,-192.05130448621773,-16.288056260978465,63.01800005088112,16.939771690672465,100.13489280736975,-64.03635500176884,15.984366219802826,-3.7183459817014892,-119.64417252064935,-70.68878890325178,112.71306825721975,-105.92603038524854,-61.22839322648639,107.27447564414706,60.21624179005885,-103.60029916624926,-17.692660147490297,-76.67268389175963,22.75413738670646,-55.20433065467046,-69.38021840852416,25.513415141879275,36.03691266979341,21.201013964311393,101.21594149500017,-111.42021884097313,-15.79636554751334,-52.85182519999587,-35.29398579740707,4.9052142861068715,2.6472953960354997,80.07374007274062,-30.772564679880713,-113.14436380247999,-43.62029754133841,-70.280419029891,-2.727367988592679,5.27588682734917,170.5105061705892,40.31037275805897,69.17191997567434,54.97873463299328,38.34464862677609,9.154056194900194,-26.89733416543319,113.85350096500866,66.66699955070368,-51.25920538342234,-110.9504399022877,27.37571587922224,-25.408337208239583,101.34496486699575,-91.22065127757665,50.558842736176636,-112.25914409033436,165.13417769977315,-61.94542754812339,-72.37278980928772,80.91020782637561,-18.051706000554116,-29.51656921375697,83.51626496466262,-19.780891066949916,-5.640688139724452,-106.50417260477059,31.753913066369925,-11.599244797916407,74.11048758341917,21.48251847610957,-11.973750270526434,-23.943083011189607,6.500766292876152,-17.193492231792202,66.18942764025287,-20.22523429514387,33.56411622457944,15.183810829875448,11.08647338737181,64.30053340260623,22.3346875947858,10.445580232645552,33.90910603832702,-78.69168572512139,-27.10951628750674,-1.9267135694394297,-50.6813456757317
3,521.9583269263952,909.6777980582797,42.185898966178,815.6599569669178,-355.0469818257269,-365.04172547253677,618.0371515932784,-415.3796269032271,78.10888651975252,-671.2287437617817,27.576895414625923,-19.45088554076234,-77.37998067997282,120.16384563134645,-255.94714164243663,3.815292923748924,-209.89928569465806,-400.6536096505752,201.1231288058495,-24.56055947244078,487.74322636427524,-258.98438067668616,-401.6345691530455,-268.4419715961361,-287.5204983236345,-422.9348178414532,198.21324289224617,94.35337587884392,-223.88139964069566,86.11119417845941,-84.90562076255053,-39.798147452827294,-84.64510159029571,164.18083133447877,199.65978494321277,43.90274130470583,-246.64564902448214,75.98818453964263,-93.50627691244075,-31.344083357730828,204.27667145806757,5.895112107037649,-37.85701765320697,164.8779276150253,-13.139690763002914,-186.8019234156367,252.1925805578086,-18.634411636430844,2.0033320299108137,-26.700731704441942,-40.12759439478925,155.55409614430835,-127.47009642379378,48.152356077748955,129.28086288398853,-122.27966823231873,-87.9971957204671,-62.331652629444065,-35.88119242365626,-233.20922122787337,181.76676592990844,130.10160912115236,-24.1858111174651,5.515704957646305,213.96393366562725,82.41540418684,-245.62798107443413,56.28186081303033,-115.7147349935546,38.32901553781813,-5.879621397230436,55.27720116327942,37.26589371264088,-63.98681852664317,-21.968275338789866,134.6834795892383,99.36170143759524,9.271165395126532,37.18826296001346,-2.0073515169117346,85.44811087714434,152.67303656998845,-64.96612014056417,25.528301031157774,-116.39341468974833,93.24754208678532,-24.255450971937403,130.60719994204325,100.05354317259007,27.602174168292777,54.26523111350458,260.95938215284,5.534197631617207,-17.171337376339604,72.91317251291244,-11.473242429764355,77.10001253745227,91.35556273078437,35.13210474014468,-169.95574974408794,-72.64557358843629,-25.473836997583703,175.60762983487083,1.4914900180229733,48.154657034873935,-57.082406979267056,71.27998585677337,22.00830845250093,-3.6798710512106014,-78.96470079517523,-90.97775437237661,2.1446277518457224,-56.55295778088267,-79.36846506576416,-13.563401127561724,18.08496486285992,-29.72590079225188,-19.202263696967815,37.97830856540862,80.16403157282964,2.769220675098622,22.948773377127786,70.68584800081666,11.621273263238754,31.544082702383957,-66.04144597708672,112.321214104086,67.00286751533025,48.60333156016549,-34.332642173521265,-124.55091240381677,54.448686707021245,45.61290193023223,-7.550222917246681,-79.35765312162715,101.22370577668778,10.52966817812636,9.323953887384048,-33.21432074089081,9.434114286722375
4,1059.1100134701328,312.9732742122508,251.51378346914146,-714.8440745965676,-406.4031021954487,-445.9161623274775,-140.2948771270586,430.2096958268768,0.86325081879061,62.88426662603499,-108.81234543968037,286.6773898058682,-43.75108449990204,-140.2548440225708,422.4182692332874,-444.73961554380384,-239.9219552543739,-170.76008814714947,208.3521935404554,154.36510725236658,-124.39582016807881,166.1595798385042,135.4167041245552,-81.02718695052786,75.98120783172818,59.40203621049838,-9.869204946558488,-137.1570957160103,-81.46917511789592,-107.67504939825837,135.0338827009035,-39.59599460353341,-95.38560831906555,-140.66728309659592,-235.1420306334036,-214.3848428069877,198.91632683124445,16.14656178297875,-120.08873343063966,185.1214791226999,31.61228896603989,-95.66757979720393,-199.08174060574353,35.24025761995333,-127.30506667669565,3.3689440712471552,36.478939767749466,138.16942270119364,-53.8800653539384,24.035186734217106,-89.73475587517076,-162.77334962129908,83.23856014430638,-58.11473755476487,5.058425898651189,-94.81222514925753,-11.936319486577098,55.767194377547725,72.76205466859277,8.88873818755228,146.43332275104973,-177.73799021580407,113.65435231424097,15.859892696068549,-30.53899248126365,25.338937991483878,-78.77683289084922,40.21837027812721,136.03744529181552,58.81812736549833,91.41634353258117,42.479059478733284,-254.3043364083892,161.1696120849858,66.05765804093267,131.74374668853136,9.247598473532827,-13.353767101075885,-20.33602674503489,-6.145994048317328,103.2565171329563,-22.829443534449812,-181.30306884686814,-70.47097626522333,199.83975563034352,-105.67354722353367,-11.858172887818803,85.28888952990013,-136.79257426006285,110.10154043812163,-37.63098475360491,-5.084598862411096,-38.72357832634325,-68.42512141312024,64.71751752255508,-25.31574412202379,-50.01451945570207,70.47683709397766,-70.37797764523863,-47.57362023351305,-19.127583194455685,-2.145415790101181,3.277411655664498,82.09370425617674,-17.35866311129835,5.8958261796864,12.456062907519852,1.7990262963308978,-4.361177385681023,17.393817224355995,-75.02213640445292,-17.909838767058872,-5.2671693760552145,97.25135407575236,80.92914747671362,79.65653550170688,80.14134915851916,-131.4488189116557,-7.647537405526901,10.347645541713137,12.486673465011231,20.558626422414125,-51.74375780012305,-75.20875138448335,67.14717482016964,43.51016232103982,14.200920329282404,91.387497344102,13.54651206900685,-48.31116385922333,-13.886995673375363,74.35966272234657,92.56429315490438,30.214762325698885,-84.83014660042902,76.53968831546874,15.648668852618021,107.75972994010807,66.14751453062996,-17.092197051367872
5,-789.6881100962207,-25.536002833688357,854.472300461811,-176.54247881776203,225.08119172061117,165.5679198626524,-133.99402906916436,-480.4553780997146,161.22544038952773,92.03283497673118,-36.2674211394802,276.3333912831303,-213.00110994348455,-537.2100434618867,-91.15413201171428,-30.815986453461722,-15.093740352593965,-218.31396364838525,231.83884983826073,9.751433043286124,-146.7332457193802,-232.38697056823634,163.64852498898242,178.83551194827953,177.98670690699365,162.6823763638692,178.71267005497853,106.91186557015754,262.26259982647616,-122.33497695028585,-131.98482125151168,85.00213940035096,-183.37796922362116,60.69781206991962,128.21119192326861,-240.4307885622665,17.650917374029206,73.31281180797195,-89.92287024521453,91.87057201231336,-68.18762029706095,388.9510393336298,3.7007031237446832,-47.34169299192071,57.629971793922046,23.60792710530513,-25.521188674830533,67.61161799832945,-141.16462310262673,108.00629986770831,10.507673479376177,192.33686217881407,-38.695049253243965,-91.19376633760747,-55.685659808935384,-53.0455354304493,105.8773857173377,57.54157781250546,82.64729888561774,-48.04238630472203,-9.575772991305973,-41.08979428834949,24.41692175797295,36.035051271327184,107.85244210399867,-44.22775585581266,-25.13315845141223,-54.52698205190028,64.51586011829309,-104.8211713351143,-20.719917773193785,-0.3769896015456364,-64.73268693213618,-52.75350545470413,-75.83496138424097,20.887712610048116,-35.85085161548523,-22.009690740876135,127.76696879086995,-112.57138937905451,-3.4002458734135925,-53.14789317015168,91.26325181431517,134.4044310039574,63.531058036263914,-26.286919040766012,-30.906328862849765,-36.80224573054474,82.65846060435996,-16.021855623344123,23.050666287357483,-3.415351404932658,-39.06794406401588,15.23207001370516,7.205404063655566,46.336016944824564,32.6047818719125,50.11920955850953,51.01875885640698,-3.824216834212947,3.2832138637544257,-4.671292077505156,8.33953217429003,36.167844677097435,28.42801652438492,-34.54369810746444,-78.11230378002178,53.37134746058895,-7.396009168788128,113.54884058350456,-44.07599167580379,-26.853477259080623,-83.6070965100903,-26.384666169363502,-13.492485264142948,-13.598255053308792,25.780186729381256,-94.59905867068801,-54.30543656560777,-53.51971775881104,-6.615143703741485,107.19265609752108,62.78361324544035,35.71992186071657,-111.73895185334719,21.50263001097014,-17.541010701393688,-2.4789182944797394,-21.979506922383774,-28.234205619791002,-61.14128911238414,20.586247879631895,-6.588065542083612,23.967955418542342,-3.2779492085183803,-19.07223119385893,33.81043939330802,-77.36865304662365,137.91695725682712,-43.81280076791439
6,11.742111803781194,-191.33357494575347,125.42842556480508,129.28505760041347,-466.933774167402,793.3941243376806,-238.09053603922922,734.2435709692431,-138.47256093304756,103.99362194647317,-41.48921102306883,638.0414367658339,80.89533144464184,368.1337790230195,238.5141579936056,-293.0522429788681,394.49801946892063,130.28825932066124,-125.50860519729346,49.264541488925836,240.12832412785883,316.583293960968,319.45219939802007,5.647542853994243,336.44780674306236,231.9024132915592,50.895593293726364,-12.983076770356332,-95.06706149153115,-236.17379402095096,175.27015443414572,-18.8428943783832,123.81435385829332,-77.04361294363542,-126.63244014518926,76.1841505261567,48.6920454432794,-180.23627486576004,78.78812613851998,-187.1388331403705,-3.4312770193497752,-48.24247876624768,-105.76147727236824,129.06972874501642,29.91283553711752,-63.27906507093864,-103.46252317640318,47.41719332284687,-128.9038777277867,98.33530814543963,-76.69206202491117,-115.76694085367853,106.95616686359945,9.433205331063126,195.45804069712568,78.9560510930372,-77.13241174854639,174.06968852789146,74.16348009092924,76.55314998033647,197.84368975895532,63.199945614291586,-102.71788655045256,151.59414686338226,55.46550212361117,-107.4045501504481,-178.38040884741122,-59.09813454213863,-110.3495382749657,-39.75565050310239,185.77613630431932,-136.41988593756506,209.62683024972273,-26.273218906634828,-114.33348181424309,102.58165094705635,141.23623197981783,7.722789319221012,90.3881896537358,11.038710641691068,-10.881537572630894,55.86293662218744,-157.6082264321346,-7.941092936107475,151.23266233387955,-9.974244361134266,-152.50833708474187,-79.98571382181788,-63.682256958356334,168.64297003079506,87.75220035391092,-26.866613387055054,-127.51348457219527,-101.89140638324446,-123.34998624756788,-75.47520317190947,78.6529879169971,-6.862931564408376,8.30490284164045,14.571117991604059,5.917045473911991,32.058975888368806,4.321458814290063,69.84984280995828,-23.518506272187715,-132.77769533365677,-19.13381939832217,75.51710666508535,27.053981400848535,-1.0663005146251465,-40.65444255113903,-31.441549612706538,-107.45233474294548,56.134016007719445,-50.93338343148849,68.01819620981892,-73.99558205981239,34.77183660123126,-166.58769978757428,27.15624150305032,-42.92353791858151,9.615366900073658,30.1348551920797,-23.04085632433068,37.36914869417032,30.455616370169615,-45.19107034222246,-13.190011710014973,71.62563775426302,-25.594428329117292,63.99967350588215,-50.138244403768205,17.074330386544222,49.42185961780029,-28.07160819200222,-23.959454473174908,17.275086233019575,-5.599201296793132,15.678776655167301,-15.457799765849757
7,496.01935182756205,524.8765135428423,193.95436339123785,-379.1045427503075,-505.75189511880563,-322.05131136020566,279.4024294231343,-595.5389064076552,-143.554392843402,594.5885503485507,-146.549886068337,107.44209413600609,-699.1276218149828,-184.97090493231093,39.05653104179418,-21.590703964073498,699.2751936610899,119.22807259884708,386.69952068568244,-230.554682097277,-84.72026831747465,246.90424944347416,47.39999182770331,-25.355058236054095,96.45165441631366,22.435959999181957,-31.670385083352986,-268.46276685789144,129.47771366246303,-533.2970977448948,222.9117352355771,-253.1058274965229,121.11476912239198,159.35111192892876,-178.84379466612526,-399.1187962972348,-132.78244618794594,-14.681252487107008,359.43895784936655,298.8304015377283,15.990395907634777,-106.56549742155337,27.343634905098742,251.7974642137172,194.13919134861638,-89.86386532302686,-91.2060195215782,307.3783675454052,150.71077346917215,29.22347362301766,349.1085023657464,63.689098741357874,-281.6410240915292,-254.50250386514946,69.57866156411913,174.59936935559233,-135.86885048152294,408.4050869845246,20.856293378576208,-14.574425631235949,7.177637039756576,36.17648052195827,-72.03581499641076,-155.30278446573416,-45.639539242343865,20.253027134703753,87.11807218252518,-89.67254659662693,59.521872306986,-206.9915546001889,59.238189499483695,32.20526274964584,141.38547235014337,-77.2447607306962,50.064576275196515,-18.345312238912697,176.23244031807408,44.10113582225885,-167.8192675040218,-44.931074534655124,23.85881465239884,-33.89605524286663,-71.50807930536622,141.23320124861715,-140.24325078439676,-33.73727940863511,-108.96201034868338,11.420947605188305,-35.160596483241356,-16.8862770104071,115.71128567384638,44.35578533287139,-134.11145177706754,-63.84492972925887,-136.80517048668926,-144.72531793952064,-79.34581842422074,-98.91788057100877,-85.35238550904218,48.39845843672929,-34.20000342667979,-38.28032228653765,40.02913576149856,-122.95526545232356,88.31027320666134,29.9764428621091,-40.71390827821084,-33.83694723867911,244.68582584111792,102.3340923854522,144.10015401987962,-70.82075849538036,39.2607937501674,-75.78726788458255,-116.24681264153772,50.59268396610538,128.31317239593773,-86.56518962533299,43.44939887133333,79.25730486121532,-118.08418971911395,-22.196501727092144,-37.163976562984864,-64.26198930129972,-122.40946494255168,35.98485945034521,80.13365943479182,33.13460271466957,77.74541074155827,-22.812492890505105,-43.384661715971255,91.13787526489047,-93.2267367803196,44.70197635773519,-83.95408406010792,-35.799264576463656,21.03185921591681,-77.99275815113661,-72.7760902580293,130.13272984713066
8,813.5824405228533,770.0259329498563,1052.3112511229078,757.9237688265383,-740.1562377072919,-280.84206911183793,175.3605763569881,-324.40184468885207,-217.99642658368572,-86.78037276353798,723.4875046299397,930.1336411600014,-40.560003782204696,-213.96609446622668,-114.88974105168063,-348.59316107364236,241.86197639084466,-171.23970726436684,-420.4326644879435,145.2492803632937,122.7539777925433,187.89287433516637,-43.332680931457226,-224.94933354572322,-248.02846771437225,237.2631026041001,-307.39238480745195,-123.82584971677113,-204.77690730299787,-23.312442775533647,10.848722278956638,155.83340271966946,325.9846151868183,-68.02382324620024,94.71605397626975,-214.99108390281833,-145.22383798913438,-159.6365281163254,-111.03066909510876,-4.260136639219589,255.6809430409734,0.7191027316759793,-109.89748896430946,-223.8297616508746,-7.686052617940577,66.08136897000458,32.346038647189076,272.0133465285573,-15.836785916270975,-184.07444262981858,-94.81100474074323,78.6938428800355,-1.1154291985045972,152.16831726393582,2.3688114997948784,-40.76405524603193,254.5812190070504,-59.55165688082623,54.18897178229158,-161.2814194169944,-193.1808829845129,-21.481844950583312,93.86557963976317,-113.20174729750785,150.57385418278767,-34.175637149061664,83.52702430594448,17.907632329528347,8.13230305315363,-126.86521279851326,-152.46710137135983,30.194804830014895,44.585013091340905,-90.84596133354617,83.83216946172072,-44.996756739778895,-142.5513273919143,27.27851977747475,19.689576747539054,50.02538177479244,-221.145291241947,71.72039620200856,56.245282913474135,-60.15654610076729,136.55162244713185,-168.10028043106766,105.33866434003203,72.36605486248835,25.34111660892827,58.5609753185598,3.014368884088092,-54.11540598106963,-160.89266685880605,-146.06820413176575,53.34910199513365,37.748414529331974,-13.180267732255675,-96.07487342992367,-8.887891847746548,124.54718276549596,-102.89489347191025,-63.28506131178132,44.2222999283425,-25.004718565748778,56.15042786037728,79.42515914311626,108.46397170289809,-105.88170466149987,-113.74870962363815,-10.18878785744132,-22.83674291052442,-144.03070401482225,139.54155395364995,-124.50038633614427,10.081818929847632,27.340772655999526,-167.62911592721292,-78.11303961637329,141.94180300705932,134.2365378727919,-79.55697280897711,-118.59381129178558,-86.44047891419837,-18.369529017125288,208.79260848897036,105.40410276083577,-157.58086710895756,-120.36329065532787,-86.84155255999106,26.43483497555019,69.21535865308076,63.1321408630612,123.51820380461956,86.91101676696206,69.81027458780977,-83.39155406485328,-96.4613272118063,110.86352806348161,-66.33926092728345,30.218057392967527
9,575.0979644849784,365.7415128321804,601.5046587276959,174.07164977114516,-71.45849173838687,382.6666936029466,206.95959546758186,-262.7425570906704,-33.93213997452144,-111.43881671815096,323.0742105992434,1233.9517188944699,37.706342524399396,-148.3978242639455,154.05089269809494,180.24939499665416,-123.16167924865356,-41.173143045393516,563.516167568462,90.65699994301369,616.0747961012679,429.46141792819276,26.248908644063533,-418.83226464331733,-243.74665991821453,-50.01778552985977,-29.334130958637044,74.80467464742968,-33.478889170459475,243.89260299008498,309.4470287044585,305.5869151203034,293.518294396829,171.78581122417472,-107.02847757003833,-110.555549743813,98.53092162096225,131.37015669515046,-164.42834528579408,-159.16086681971595,82.07245203523631,61.97659376769267,-232.11949599871352,-318.3986570676012,177.70671512852053,-98.31147962403047,503.86198563087567,143.99017785103518,-139.23432900724677,252.68617322446835,-14.665980275380248,-49.415386907524386,-328.4887063556212,124.90056855818341,147.72840506751436,60.721031261927074,119.29191266713457,-266.6638690354186,-38.057470029194874,-241.39533415928156,-102.03636226253536,134.103255280458,87.64796030080501,-123.82932508053057,-104.17443139661331,-293.9718650427088,-69.70024118004767,-174.69632085219365,75.41256441033957,112.54717865229095,329.1100400135744,108.69464152204452,148.21099038381993,-142.14182923972183,45.102850932702246,-28.207182000771923,-28.848885664949933,98.6432498581582,-252.06837079904165,114.5388742450842,-9.258520385280653,84.42745010602265,64.35651422053797,5.864835764508531,11.0800610950984,161.00367851171626,-73.77099593972747,-128.78370554844577,-136.1877001740879,41.220237382748735,-190.64478757250447,-33.68656961985716,-33.94175190205701,-2.9907727393169723,145.8967056833619,41.37557843478758,-35.88751617603657,-61.161320484010986,-2.3080371840367673,5.330071016658602,49.05568801883363,-70.87410803851252,-46.36579523496891,19.62506074729264,44.51467726107052,-3.220491367864587,89.7466440160729,-190.12195215359907,-9.500289453263782,-126.5996457982487,12.676569229344686,-38.38740825217753,-144.0836080342529,-19.45824620096342,-32.55154263642919,-84.54117678004553,26.310609192299733,1.0866157528148686,-66.03928402326001,-21.492934324749076,46.04969724128146,124.19944330899854,8.876846683769536,-101.85913272898244,-25.436467136434924,-58.63910425483017,142.44666878289937,49.14117807618297,32.112798363025945,-16.13606681407004,-21.7856870358679,-22.12553510772301,41.93261307195694,-3.980252809110919,-36.01644173869704,-94.43665777710127,8.804594134036963,-18.508911957624292,-50.7174819253762,41.73375106317704
