,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40
10,789.3411567013468,813.9019950352998,352.8639936230391,439.8409506417387,-455.795223209971,-196.1090578454124,196.2090385540964,-511.91439961264035,-129.68349953276729,-788.7268829317384,566.9317391007445,76.33207623499929,597.3442157145305,-27.189258721105112,-175.18084937886618,-405.50517611205447,215.5231707448739,147.53907059196956,-166.43947014373032,-32.406969321775826,-293.1690744588135,-262.6180446896491,-464.34318604801246,-205.42001207108257,-341.5615730102072,248.50890132581563,248.08809909336816,-57.73109373672877,-157.08316325452276,178.5929649413713,17.45186342284951,277.9597343137129,-25.1453676814901,-53.28519139691083,481.50881579595034,8.859441751436325,108.1715862401043,71.86337534351007,-149.1021881530166,-97.32186706290089
11,-817.2396988972531,-382.57490573222344,636.5494433040648,146.20006455760037,-139.52076868228502,203.17968399368254,410.92145860848916,-372.16402491893484,162.88927224938962,434.40376425900564,-33.898538854589795,76.50825270575602,-304.57314297751356,-207.01613646349472,248.5031382502397,-221.12986700551613,-103.36076464518297,-140.65429724761748,178.20905768510966,88.81006832120183,232.98129604433504,-136.4816775632824,-130.42434366530952,-11.176812944502263,85.92128551692667,-169.5251350282935,267.758347648878,148.85284645316136,85.38622712345615,-130.63511534660353,-268.79218785169826,-169.6768288766538,43.884883097132246,-53.75564085885901,-127.58615263930461,-51.86584485821489,-118.1304621840235,-69.49245675482744,-82.91672314640333,-86.10824066582559
12,214.01701739649246,-275.274813895985,1096.1057541418713,690.2068688317643,-188.59088775092627,-31.101313313201928,-24.0487200524639,-77.23933004799463,-241.07303813469653,-537.9433550744409,391.93128607475984,388.3550474076038,64.32070144666989,250.76534532112095,26.460859046526064,-472.73637504395043,-505.3951194874303,27.5941886640487,-533.9067191225902,298.84780429482896,310.74724413086204,-35.140380536729786,203.27946084562922,-86.12757722818714,-174.17578233973154,251.03424598138014,-178.51089442459713,-331.1107956709234,174.84531034938345,206.45323403132622,-147.0305472163973,172.03655390663533,151.8008076036661,58.09678257820498,-45.23976299446447,-337.50452864649594,386.7255762586796,-145.07569690245117,130.65510399004762,84.74589720227655
13,242.2190564103922,182.65853403664357,148.50158049699596,346.5987546791726,-732.6582885886871,433.4804307976857,478.51207777916005,602.2546638942606,-58.313565014029166,-95.19082919904312,-432.26307471476247,-490.5033908021902,-95.28852376560519,-293.7038362561097,-379.88879432863365,173.4916274031898,-443.5302337615253,-550.2092107891638,13.809630078303977,-24.026690724244652,85.30805893701059,187.24864105686797,-141.4417053878417,-117.63573677291244,197.15667330326508,-18.69513644609838,331.25975266928583,-9.960779405832271,274.7293617739309,-16.000751379732357,-87.55283743162789,-10.472620425974767,-377.03270968648235,-256.67963487047933,129.39492620958018,-160.14232415610036,-80.16438070314058,-24.150711985278534,32.273031251847414,55.08794720002759
14,316.2112888416707,-231.71556561884515,937.2097613822707,641.3919329201728,617.0526185705644,520.5152246316258,547.4287800888071,-26.15652245708469,-31.390303701728573,-348.75797348701536,-227.12099277176668,86.47244223516311,335.52398356693595,816.8642895261453,451.20971311480906,297.28743251673535,-342.747819856469,268.25036408363144,-88.3376378781142,-367.82301342342487,403.4313484049002,83.5131661834711,-11.466717520114434,215.458724939242,144.02969002748043,693.4352843184005,-93.27205903113651,-512.6861359671955,386.45732883623276,525.4388721900522,-301.24149016881086,-207.85468788007873,-322.7376426278044,14.6065346795041,-222.87324714201037,-62.29683889142858,-77.65744925724785,-183.87223396273444,-99.62412664464443,237.685870122492
15,256.42317644378505,-283.91201622206796,-309.39445942354257,-436.70109877830754,-161.23216675835147,-272.66640436808586,-247.27837538590816,483.94757989189685,-491.29104066702126,-59.05129257817055,316.3447666914643,421.56412487081377,9.062406037053787,-45.386241837119435,-33.922120208487165,158.0888826332118,-10.681528128756527,156.8753668881184,-202.1008947309071,-64.14483382887069,132.34580821008845,-86.3414889814113,-43.34804976939674,259.2750095490627,-126.86603884772067,-370.5509516968164,-18.946381807996612,-249.49014945518596,100.7835704648233,-51.68955525734185,-60.67317984333426,-42.85782615269764,-322.9781183911763,-240.53304462793488,170.73412432651236,-52.585991019142355,6.273190646632139,-41.5757371307415,-211.8342112390374,62.649887095837535
16,390.20352344679014,-153.2380762028152,340.13673186497016,294.63185930533365,48.09480529741978,-284.30881739272536,169.06444339962377,-36.02050936668585,-432.60293248768085,-287.5542475732439,815.2606402486113,42.011181219450926,111.90490199753013,407.8628717885751,189.57558366292028,415.61284456912153,-354.49630488688075,-156.19030122218643,616.9841990776125,-37.274207532233156,93.8156191206418,218.69339173319347,69.75794862722492,287.3815509944145,258.3121582802956,-224.6582584326728,-20.68299527142825,-286.06791964182065,-181.79911087940414,-233.85508592989137,270.74099090417434,-351.35198419045787,-244.46722898040255,217.31281779313952,-262.1634133048309,294.42937707571474,-146.75087342721082,-20.774186979851933,-322.6069052062796,-41.157618498300835
17,616.931853883165,179.32735239165524,305.5944728914046,-371.25401409739084,-259.32161701925673,455.9278732860901,267.68077291461145,-300.73354401605195,102.82345304191695,112.6178909744679,-153.44836005333826,861.41200052396,-103.72655053480908,14.090631323504823,104.05048283514684,27.04454544059867,183.90937433187614,-350.72265968891395,347.7232210791785,-58.44359245522349,476.5549182318352,436.94929552271753,345.6728325148197,-241.2216234826876,77.68189469675002,-459.9128912949324,402.7464447844042,184.92991966355632,-143.0326796469365,348.746714329115,-207.74181288755742,-101.20140212089427,-475.5442864292239,142.6521163953076,-325.41452327712267,160.96120705208523,96.38741623967405,-194.58353610913633,187.08236518705408,-183.09037750771486
18,-397.9181120930724,204.43659155604402,317.1589475223853,255.15560367302072,-106.3211743820736,-782.2753043346449,26.180642760532763,-39.53288186606745,-305.107312097521,427.3823107746516,531.5375661658244,-561.9269652289602,-330.8794930779265,-21.841846141607924,-245.36922693072833,121.80060141277231,155.35110528811722,46.57901807689124,-72.17698373450649,-91.48668309107802,-53.80158578126717,340.27202813032693,57.74155231724346,-492.24319924671664,-196.58423163093983,-170.91509049132787,-33.1174797046443,-66.36907352923897,-1.2926603644029153,182.7127188568014,344.34392254737696,-123.29935330052356,-7.639780601819718,94.14005656120638,-137.98734097756932,-282.7404734597625,-206.75600690349077,284.26823775922435,391.1250708518457,30.22672585415764
19,547.5489545342846,-487.96169888532404,129.1266578084522,-651.9754352552166,-189.94059133198917,-241.94764726629566,-252.70311986925756,65.86598782043649,122.24433961770755,-128.2833449800379,19.15986518702263,363.72824291706246,-456.03781020412805,-226.247691189269,-152.42985631217618,88.77204304613828,-147.084763075642,-146.034914680365,-186.17994089982514,-145.75017387398577,-46.62365481481133,-75.37775202243436,63.2728279760107,-80.14395851887473,-79.87379915044467,-56.6313713652828,-226.87945235372948,4.497117158896888,-228.98708459668606,-69.28173774775375,7.301498321806796,136.48870072717494,-125.10588438296568,65.46634167832188,-74.11201518871566,-167.55934294057982,261.19029227058195,28.954285262589288,12.297884740922052,161.63633015947786
20,790.0994594505337,1578.7825506215595,145.8813241285273,798.5519094808343,-594.137786150855,-406.0344563910171,643.3027233580004,-564.1820032550884,302.9117786022667,-231.418102797016,56.47449404929656,692.2170867790281,-238.65994937076712,312.1719228121873,-264.54282799595455,553.6621069309718,805.4227513604776,-134.589529418211,-93.72404513473064,-255.8704154064743,61.300030747077926,286.18507830365553,302.00431413960354,-285.2121720355005,-17.08774878572486,-47.08073773549417,-352.03971986396226,-78.34997304211275,100.91292276885058,-457.13074325868797,-203.46061963959048,240.8048710042593,245.60428768748346,317.9355283184035,147.25881150107688,-235.78497522930047,-161.38694937479434,0.34567581545870346,-232.9891776113997,-78.53085005994534
21,613.045376538721,-259.2987157805323,344.96029020250813,-316.3653543662643,-69.67347696514469,-180.64299134961118,2.8912039381619934,512.3494537999494,131.4118697919117,-373.9324722326265,-239.5402421901248,-512.0878785467465,329.79538986919664,-539.6737245434156,-257.36827675200107,55.028916971401735,-40.77198495557841,-281.7337167554222,-195.8703439195155,-36.36892292978563,403.67892094829824,-149.615939580475,215.10046859734086,-41.963727318704684,426.6642632010468,-42.158219528156415,22.516004558660228,-468.4208418272249,115.7014278725593,-183.17867045602273,117.9415612609757,-122.5999342375634,-49.048348639084395,-120.72774096710738,182.2771781605336,43.77006237261897,-259.32855105438523,38.7560584306182,75.96370844164421,-18.625370301039368
22,717.4318986290646,211.154400739383,-375.69928931933276,-545.5846980319285,-188.1954112762437,-557.6575259229949,-170.93157566205335,326.952895686461,-195.6955424807451,70.7179147416521,428.56541000373505,-4.58940250907055,199.41192524397908,55.115356241006154,341.8287661695455,-310.16471353705924,-184.92584667854723,-217.67683617470752,-28.815569125857625,26.565496277593525,-21.291234796348952,-121.53768920506246,-332.0362582570409,-339.8846738814682,93.53939418974856,-315.20417196903657,-79.49904960335212,-114.00438470825733,307.6632150026026,-57.294388275025725,85.68404371591116,56.883007522568654,-5.867202693920625,-133.45303925404005,-320.2546000617676,-282.6325338523629,-49.05053893533015,112.80607781063672,1.529412586258341,40.572602741159784
23,540.8381658691306,1039.1207779295728,239.35945584733435,854.5933158898494,-159.58045643234541,-416.14318950476337,208.0408958168829,-491.717490286807,-769.7354538871238,-804.5368300921439,180.60095701325304,-111.52882589212516,295.6127104415021,242.80302174146863,-281.8569885669175,-351.5443308542915,55.32191080683164,-302.62493730780534,-24.962604482227142,-191.86085665642224,127.67588458629484,76.3663547532696,-465.11934863628454,-276.0929683536086,142.92141946327342,119.04726026601807,311.7936231506031,-41.71206781417282,-96.62244249148215,165.49655153423737,7.785082476620301,23.10090202650146,-193.56586985453936,-204.26292011628948,147.83802575049515,85.79451346130972,99.39546874840916,-59.85614203938351,-160.49525801799052,-181.7517135516573
24,-706.3135646453354,-358.7691695562074,682.9843244244942,30.009613402896846,-361.6493312886183,167.43646430005225,493.0451960188526,-72.55105683780987,-38.22070354153427,425.5957679541361,100.18260275495982,10.689668735029551,112.09751672345276,-14.483171843378582,408.6457670485704,-294.8927175225245,-14.505644339068676,-183.23606680999484,323.6521743176085,124.43453498336275,163.43601696419898,-22.78332049386928,-131.70572441372647,31.21618179598771,77.9236557002204,-447.2656194074389,-3.515201032278584,-289.9033374312267,-28.157531639624384,5.204416161276212,60.98184580097097,304.5085054324191,-124.37011084353986,-214.41999373477913,-141.64009649270696,77.28566710909199,-221.14061509872064,-81.71740504594052,129.00210534463676,-128.16759171557604
25,-102.43660462327988,-235.76172984648764,492.6035619587272,1058.0852870105275,152.63564164211834,-40.769025457014635,165.47633978648943,247.33180780750754,-21.01465467511606,331.94780151461345,-394.47975530300477,-462.4111214884558,-437.4301211663443,-187.38518052539303,-114.60455279191159,157.35357043947295,-341.9421897566462,-181.346647090936,-0.019543580338416786,-371.94415049546643,-169.73492046542415,358.0314950771287,127.63458594027038,204.53888385856223,-78.90212890568647,-217.91467181105568,81.23171259544917,271.4396237561471,-132.73344813031977,367.3514817213468,160.41674563390004,74.32929221368913,-45.42069195291433,39.45833961006569,-239.59434674790253,-33.30577316347803,-242.31730977731058,-209.45900874873655,-125.4145813097004,117.15344132148864
26,-501.8478166737032,-667.4346425257665,582.530072035067,-94.23404480777941,-449.4907230438686,-95.92018439566473,439.1880655069939,20.45747524319743,134.24756182487934,483.8562557968299,-94.32249292815345,97.95212323173632,122.90319180984909,-45.962784328210844,326.18438529085904,-330.7899816369514,-29.943717294909792,58.36853407136294,-33.30964239320802,-20.74611156774527,11.267047337415368,-106.14892604548108,-314.41064074772896,-66.84789872730275,22.65782291986038,-379.97150668053075,143.8058788653692,7.783143858777611,116.47807826280484,2.8622389205141285,-91.71307410709662,-22.02370264787197,46.679049207621254,-213.43164684375924,45.99681712174522,199.4497159871394,-96.85464265297581,61.24118936833884,-23.647491048516887,-97.3488962799496
27,256.2820253867625,-653.6823159997253,640.1342925130491,784.2537913826826,521.3378915794669,159.5294119669182,154.03362855370466,160.9067657215021,-512.1544484519944,78.67415378432777,164.62446098317056,-290.70610108419766,-90.74361230350542,402.68495194203825,-113.91426220553345,-628.3199461506833,221.8199321880415,-190.5616918831912,130.2652839071451,-239.78234882361699,-390.1556888759595,219.23883996316047,-185.7683058927152,179.77451720815964,42.591542171599514,23.341926451604138,-254.65458099518048,248.28041490220988,266.60052027514837,112.33809532243711,210.12774465663003,103.64871325257364,100.48435949581666,-212.35757930473417,15.286222543144543,228.11708545617745,3.3188572943636587,66.93665414885595,-257.98438213939613,236.49669495578075
28,506.4630164432763,302.8256094950312,714.8659646167212,-502.0603961735597,-556.277351522233,-300.75977061326887,683.9007961716362,-290.2668290991719,508.14850506445987,-729.9163551353873,575.5209152570721,537.8356841787219,149.38613816990826,470.46533845273984,158.73611699008453,338.76972818350515,-3.9346061784389104,127.44405137592209,232.82505966592635,-61.81981126416406,-58.390657508847674,438.28764770131767,102.49688985151468,44.80501389651793,-161.39977865534038,-239.21249243962947,-383.34596907358116,194.835449615573,84.59003305823543,-11.061677961736622,105.41462903182986,720.1059398460427,405.2167605223714,-96.23207070393933,156.1940634743665,1.7567623447531664,-196.39504597346152,146.87037956080303,-125.77548215237826,211.38798486025996
29,-626.2047029101803,1099.278856112,378.36301973725944,-108.30172691032696,-241.97850532301635,-62.62005851593348,-829.4171422193665,324.1841777154476,413.29357072713674,278.80601291428326,-402.2055410235128,-49.61902282840691,49.813293753220165,65.9207562617237,-122.02790447160694,-81.42771791848598,-130.53451969138357,61.57199270622178,-136.10147001582874,-238.27490780695527,-36.168800826390026,405.1742944341183,-204.79081118797038,228.73246865666763,164.91722800428016,116.80343612714324,53.62524920198669,-127.5635557042679,125.95845690986621,163.31027504180753,126.73810380096481,19.707720561946584,-41.15246143431487,-152.3818911731557,-37.5387887299168,-195.47396417382657,-25.86834505082941,70.8978662954682,-27.156001895954407,56.169655152115865
30,263.50402815112244,645.1925521554879,1221.8437103073188,419.5391428485003,-762.7317075545736,-298.0256153948792,-299.1465022456249,248.30463864005753,144.05269844997758,415.4854571662785,-135.62335803063635,445.3436295555235,-118.73571840374954,893.1353025482557,-182.32053950779056,-49.61925710967951,-107.85874729323825,56.87899022593424,-178.93342079050242,410.886889564476,332.9133349066178,41.361432222977555,-157.33697339264856,-301.8361778948398,754.2725467382899,117.7925899226955,-221.2541029404978,-84.9746746649698,-80.26448600393928,-485.3182715971391,-48.68550651880624,-137.05496357653976,-82.11512396507922,-107.90891845751278,225.82691853308106,-221.58081897965963,182.49737840564688,84.50406303216742,194.3654958359771,127.22900930381792
31,67.02730526309456,69.78375805276467,76.08586322328513,65.41282061667447,-954.1151172036516,571.3551004370648,-150.67940932887547,386.4679763489503,-176.43086140265942,58.928912177059026,-624.7524946390536,-380.82711272999006,55.42437916442986,-27.524501648400637,-251.93609203555366,226.74280151166752,200.2009366835148,-53.720353608978215,-32.25355606609584,-68.29683928029662,94.63345463844645,298.6612197319178,-266.6921583713164,56.65973203022552,150.46777729773189,27.165787649746026,191.45824785934334,-298.3390554730026,252.7298847518441,-183.97056710675892,242.38944177775252,123.02422261883295,174.60131045669993,508.1783250217361,151.35323351086043,47.39730524931902,-217.8111006269677,-16.81682263089353,-66.16308459534112,211.88969452687573
32,-791.4906045976592,-368.57928699968954,611.1138483719417,-3.8822104602811356,-374.7481228073992,337.0721675305849,521.52979778524,-256.64507320699494,19.148592527408034,398.522669784043,141.34034774588298,-98.11960486335677,85.22298664669883,-147.17403213278976,333.9542419183336,-405.58868118523026,16.116371202215674,6.310438937908547,287.2129358415875,224.76691912846164,49.79560606177431,-22.179053066127832,-155.13582936115895,39.149842577341694,262.72005669101463,-392.47658002597285,83.75992888837192,-156.6257348040824,163.50983947307617,33.848602477641606,-46.32043392026251,127.55101048453918,21.59738733840029,-139.89761980357872,-10.75838706205603,33.59910109955241,-212.67174400151447,-120.00455009878505,113.74621636636343,-181.05741326738354
33,-21.303825169704616,-10.328469528093676,1185.6414672354374,609.4061043796149,-149.81258954122555,-250.56825320014002,86.01203145628759,-387.77966164694766,-202.81447216195178,213.41204840107264,-14.486457346722252,83.82305094664883,-228.20430311208136,-86.29654903454949,-285.3041953508133,109.72544645741407,-503.1217147218773,53.0909433400652,419.8113657256031,120.46903049962394,182.90732912462246,233.2095169452304,-283.5975537339732,-91.80904753884685,-241.38940419385267,112.65925056905303,80.36396058919185,129.28722398422983,41.1454457702043,-246.9304166532106,178.89504159129203,94.22001785939729,376.68286432370866,163.48912748531387,-243.60601627239276,209.0923318629788,-103.28110526560505,-72.1972244175173,-25.216366120933728,-52.944658109529556
34,-913.1987571445347,-161.73558419098111,605.0774592550499,175.61997390599026,57.51709356982042,240.8258149963631,396.3204697020578,-524.1324097326712,6.188792088346819,396.4298844419084,-170.7492637616343,-12.452989276480858,-228.39983009359563,-291.21328089652667,19.733684943089976,-234.88603475628247,-7.2564689780655565,-20.288662147488846,447.75120354687584,162.2687720437147,30.83040768035639,-333.9805723259024,106.38074947640628,101.60355214888655,59.21669356555352,61.04805776453424,163.13393276507986,3.767404939540012,128.40726799037392,-200.5495383983956,-72.22243653127936,105.77949272148292,5.28062843828725,-57.30234672128454,-148.09383944921504,-118.88163000160478,-213.3952853574884,-113.83579517349052,-96.48823026351933,-134.72630067917814
35,-614.3697314763319,-267.1891624290841,1024.7208955073777,-317.4840593314802,-335.1356586427507,212.7557511640813,146.32247196531952,-73.81920431305487,41.23649676997537,159.00066155391087,376.8793917013435,-51.87287604430658,-87.48285846496799,-289.906308270022,197.8735523936731,-219.78542480445648,-44.800159456510805,-184.68193345795842,260.84479538606035,141.06657435762006,41.83256613185845,-48.64251881782424,-162.40746204164972,45.67965753112206,180.20702028284006,-189.79992679246868,140.91806864156334,25.380182687765352,140.38118522229175,-28.062589708231112,-299.7586955271572,7.421305091199955,62.67006529758302,32.13193841288591,-79.1071346401106,-25.264176135459454,-119.65656669814659,-28.601869645012854,57.4526633996017,-55.51360648238186
36,-224.5795546826867,-77.03601887790137,71.716211046687,-165.29312934436123,-487.95716852695136,449.94914201092763,-203.01116193503947,48.44984507535611,390.83299997950684,-225.51876810766143,-233.71985411328598,-469.5925628329063,-433.9599948429181,-306.5297835540143,-162.69668892270556,377.9054197904047,164.7415515256831,-221.46547485552028,-172.0036609410767,-79.48967268862724,164.9735831520492,248.43539390688449,-13.131871316378271,-99.14259695813821,0.31770896912573376,-154.65958960479296,2.2229678027076574,-165.08633247366944,-105.41606780198472,-231.30253155636927,140.36092024418258,76.60049535084146,0.5214695024521593,-150.45171331251274,128.20049376221488,311.2513290025801,61.210699533123325,342.90610675752464,-40.843860354800725,12.869611181050786
37,260.92439191036567,-225.6672837980205,-549.5959106629026,-396.26799005579403,-172.90048951960776,458.2854106331087,-339.73853386724306,66.1819707607084,-374.0831528441588,369.36543371635537,-342.3876076815904,858.3541269079367,-124.58151397828355,-97.06259320333956,60.88261207945189,-117.87852615850738,-126.15021562924582,247.03959156197382,-45.078841956367356,45.86340189029791,102.10562876748357,114.35278008870411,146.25662253317626,146.4848201125859,-98.1802215335045,-258.4437889530013,126.25111818402502,-191.11038096960831,140.0683233312405,137.88648021976965,49.63159753156148,116.2649497961874,-15.5683864957234,29.077833922301895,0.6340267314714888,-26.3362671968745,73.61312463820482,116.23719801338856,39.97752098186125,-110.11798190097474
38,-132.5978801716005,-100.68678788909605,954.4399278954057,-474.590849842777,6.501228616129942,-295.8192807479769,300.8901319041413,-406.35463006418547,-232.51571748938292,39.41978550364251,-29.431506277397336,413.9146778404239,-154.6255110499377,-136.56135622963828,-86.71595575371185,366.39536862825804,-280.9287838358725,133.62621977222872,294.7272204184505,361.5241885216782,-279.249703268984,-301.37369838323195,348.62572765929235,-275.8786895130564,164.29546763517834,233.73866939843137,223.00652256743587,53.63125199899535,317.06708723452664,-337.93410785008194,-46.63389800526981,74.91727026393319,422.10770281512464,-222.66685348664723,129.9217200554731,146.45458802040045,-2.8115575837816,126.91403016645688,-253.70687688953652,-15.446531928673119
