,Feature_1,Feature_2,Feature_3
143,-325.6446840108833,-221.51304878051945,425.7955589837123
144,256.1889081311968,-730.8136907251281,-216.1599747252807
145,-718.0932912642792,465.27688025840416,-101.0692406297845
146,-107.20192965192267,-675.5978826633201,221.21411233069816
147,339.6240715175835,-781.2260427246122,246.49764911199597
148,-786.880058626719,-160.0079401437588,39.2439739329386
149,650.6305459249434,-919.8546630835292,435.0546450252024
150,-629.3870116193508,-92.30722694430114,-158.91089913361722
151,794.8489890901426,76.85131444676576,318.64045981205965
152,-786.0349911053061,141.68663292383383,76.19432300628701
153,-672.4046752815524,-446.24363504846684,267.35852457184683
154,-596.4004610550783,-345.8115655270753,-374.28359011557114
155,264.9391155869575,-89.90783234564438,343.05680556714253
156,469.4867019009547,173.75226542153857,-46.202132140318376
157,-999.8582990527511,606.479078302545,-177.72224581374678
158,-471.75876193839105,122.92514988277262,-84.37203676846072
159,-642.7229587080875,467.55728722043546,206.00943165003363
160,-64.8635941787851,71.69168763893792,-165.91943661509436
161,-331.3622126688868,-645.0701849923084,274.9342650508354
162,-574.8484149696434,120.7952712924502,164.05356292557806
163,-423.7222392047848,-459.7327238971558,216.92177098511047
164,755.3252749029348,-471.52494272998223,-793.4503883551874
165,738.2748989929594,627.2679612582658,817.2211431656949
166,-911.9936664024483,87.35425898817505,238.17124865846884
167,-60.3419942910912,-500.6186451736695,-442.680215653178
168,506.90720046780007,-269.19483946515015,-680.6870465951145
169,-567.888645250277,1274.1659324260604,-235.17497135652033
170,-251.37605841451963,795.7167128765814,-165.59149834398792
171,-756.5564863410041,-219.87853800987244,9.113769529906316
172,-518.3802990839582,307.78750937204865,139.29363259388353
173,-16.491487527833023,-236.29335708533858,50.64664944100826
174,129.08189388978678,326.98803837455745,743.990399865863
175,-1030.502367328382,696.3171807474663,159.20864529350533
176,-892.6401745690243,-456.8203694281665,-116.93318258774187
177,-418.5229210915996,-434.74771089996574,-187.69478386939986
178,734.2706095212416,718.486604069154,-578.9214539413227
179,-590.8397657337151,-588.8243419320687,85.14763618340203
180,-465.4220950069953,-353.48978250663737,-429.4124959782609
181,-905.9261322183893,-518.5547323959908,270.85013874685956
182,10.755482723436254,-216.51240215118364,321.51906051794543
183,-167.87328653260215,-1028.3711471436902,-20.747843255565822
184,591.8713110040268,448.06950191089686,-380.83140918174774
185,-379.03318180781446,-494.95747490306684,-181.89509609709563
186,-880.3333270582631,887.7008297011218,146.14330160688854
187,226.2743903563634,234.54829007080394,-383.9333748394979
188,709.7876288457966,-237.77268457560373,-525.9329277762635
189,-562.4984052442579,-209.802939957966,-354.41697294532975
190,617.5020351695613,-503.5059050189795,757.3409551934319
191,-599.3811889754879,399.9511223653607,-300.4455563147567
192,409.4257647863958,-743.1771517740473,226.61051126325444
193,930.1626108565134,162.65875273345375,410.928615590394
194,-248.5720796621623,1317.871877758359,-79.154656512993
195,259.4897570729363,104.39645465635085,84.72818616676126
196,-239.63328921230766,-122.68916508283995,184.3254941912285
197,-146.07107330322714,871.6079103532425,367.27083520957643
198,-670.2803279392219,362.9359686712238,857.0875761538089
199,-676.5029093358012,-36.57658678752537,313.1794640314272
200,-355.9547465994135,715.8479275619673,370.29393423014295
201,-921.6626811425864,169.13511006947292,226.09816888278993
202,838.4571104685384,774.751917967301,338.3388972157997
203,567.3046070222503,213.53350423157633,-372.66979180337006
204,342.3594301692676,908.0609338758197,-512.0488559578945
205,-399.7167295011499,340.8326375809524,-595.4681686061856
206,-715.825147663013,27.455345727132386,-300.50722048073686
207,-821.484241190219,438.1640194249704,268.9530985747925
208,-792.3748118573748,375.84516288113423,413.2759543103185
209,-156.24707819143478,258.0174007970275,142.6770640676337
210,70.58487698952739,-747.8559854892022,418.9394486774339
211,777.0752730169871,746.7104289949542,409.74588046435025
212,161.0859296530744,-706.9574299261087,261.4469592373557
213,641.7482590904095,-109.72571428643256,-157.5916998100161
214,-604.3980018496865,614.8568002794183,456.00220445479476
215,52.91766388089251,-345.98018640940705,252.04262624528582
216,234.10505055876413,238.36023498866624,-624.8522121712649
217,-66.88988068234745,844.8449026748448,291.8043614754361
218,-629.225899347033,-144.8044236458803,256.42233179857294
219,652.6319851976519,-696.1910604719685,728.3546800717761
220,-61.70048350440819,-614.4174750326873,-349.5813953955672
221,738.6768329437499,-597.5124884675372,-69.42870731064953
222,691.6173510527162,-285.9119705430478,-551.4793207462658
223,-563.4651663627699,214.08340363254365,-77.00137036066403
224,-257.78357454302534,-682.4880545678712,-604.0634884484525
225,-523.6899300605063,950.5871543604361,-66.04945506024033
226,549.8662332432125,-466.0328250805769,-434.39521305382465
227,212.75338473337385,-626.4522046796857,86.5520428461591
228,1024.5885777281667,12.587242809477,-260.46016353967383
229,-1006.1303983802607,-240.21523948810275,408.8707518686848
230,963.7446942294067,-340.54557372780664,-42.21556461794724
231,535.6770654308622,-663.3325103120321,-226.08670445195307
232,-449.8614476219571,15.738396819362187,-604.0048789490894
233,-764.6911381079709,-367.90665019559054,-702.1470916143558
234,-830.1954582726963,-31.754587664559224,-119.73007694821341
235,-739.7432631131319,31.364214234531893,526.4698732238171
236,788.256963208787,-486.59481593905383,763.9251781983513
237,-688.8026447259277,-422.848298578791,373.3277082950662
238,-55.017530220698944,-447.607807993606,-283.9211030640756
239,-118.63392000877712,170.1582265732913,-178.3820988298793
240,-658.3498586281926,-110.50376117837624,1.1365881277962449
241,-278.4660501368268,-107.47856848425806,-225.5149523013771
242,856.9466932816895,223.09699572904537,90.93870041710547
243,-611.638996373642,-321.4600620127317,-182.2445709922574
244,521.4492033008971,-414.3265445515149,213.49322553564076
245,1322.0096471033303,735.7816710623887,797.1739625332984
246,167.35588467718412,-576.6477547561888,-189.5303321125879
247,495.71522078805987,853.749807386852,-101.8563800816498
248,-873.3605847498148,146.35853605483217,-234.86163707043366
249,772.5695988534553,476.81740882303706,-491.68416868709426
250,-141.38781144630167,-785.2325415095693,-432.1108149467042
251,-529.2941633354721,865.6752743494346,-604.3976018441989
252,-559.4010545674315,995.194381497062,-75.51507243488278
253,531.0308907161234,-107.91945490997641,49.774626444274595
254,154.33136778742798,499.18089116216163,-364.5762919741008
255,-440.56159774361726,784.165012795716,-458.8582689872893
256,1370.7397628283397,76.43257971558907,156.5848993671289
257,610.3829406928922,563.3161936012112,-130.44834659843363
258,-450.2894937836505,-459.9778143131252,-732.7726583244462
259,-794.2642285454276,483.2049293732484,-450.3372001271823
260,39.876368081861145,909.7225016186904,-389.1223281852486
261,545.3004662353899,-500.48532094762567,-393.42966756175264
262,2.1437988136805712,70.3132787261963,-131.99566507624382
263,-603.3374437362712,2.7362020384350716,-183.08146334266846
264,-161.14467625608404,-704.5008226652899,-167.39412546468247
265,1438.1303115845021,648.3767289488604,589.552975467107
266,-11.117901831689743,-393.68528640659343,-59.68222344955528
267,-835.4617801254094,434.58146884882035,62.95364019698311
268,-957.6953514792775,482.289898577086,-528.4148994208465
269,163.71191515406053,-999.5907297325924,152.10927267122017
270,1022.6266919373525,-92.27710959280554,652.0024460142927
271,1301.987037751717,870.1969692420867,-276.3291254975278
272,-282.80672477258275,-752.2456694194866,-153.8750339854294
273,204.14728435004736,-13.226984173239263,678.9924708831775
274,246.23588695928345,146.18158296965194,-423.4637158025922
275,625.5223376619294,-331.68062063847196,-214.01950424926287
276,-731.4126289082078,-636.9727133065857,-308.31533403824125
277,575.9113238500934,-317.33947729275616,470.7531428752597
278,-764.0473675488494,339.66054940631415,-411.97972102358085
279,917.8834272219888,747.3746817022871,-347.290356470934
280,-750.7149696023622,738.9425129725456,118.73995706088701
281,-421.2970563393954,-702.5113975901114,31.022925607326496
282,931.4469805212219,83.73699704095374,-425.71854897492784
283,644.7824926339251,667.5445048553357,916.0167197167609
284,-21.938011411059378,345.37450815608815,-229.5065403512407
285,576.5248116856447,-792.2289350179149,-152.88351093216065
286,-778.849158145924,71.32914539942456,252.65490516729452
287,-556.4266224163689,-68.62269049866335,-95.69397449313853
288,-236.57154970500952,-642.2094568276304,-407.61338082702173
289,-879.8970509662886,399.742737004022,349.3978459771913
290,-247.71815384901558,-954.8369973137718,-4.651116461439261
291,-29.705538256865797,-445.2344273772574,84.24093962863361
292,-727.6581688949885,638.2658464136963,393.4975791279878
293,-584.7523259214086,-442.5062080128184,232.44527016303687
294,-676.1924321527094,-540.5498722262967,-224.0683740362961
295,-292.29287591182623,-470.3849446594934,-306.86956453239236
296,-77.59781416113077,-370.45532608722004,93.86191379020288
297,-858.3191999488788,-335.8448417350955,-246.49356886638662
298,953.6706432451012,490.58523032834654,-206.1563011460308
299,-614.8591564255951,-735.4253265830037,139.08834310048843
300,700.6514526173263,109.76088269455381,410.39177824725726
301,-91.75434034625538,-723.6089433649214,-10.34948175414074
302,-976.841992687215,-540.9705996190394,-26.461834521061306
303,220.87168258095883,824.7039173687605,-429.7687569820758
304,1088.2713353968788,-44.9307496269214,700.0559225936405
305,1052.3672687566982,153.4066238733936,97.95555729255285
306,276.88884015017317,-147.56631762346896,-938.2855892937973
307,264.7367181705637,-841.0608440970523,-196.33175745979167
308,142.70140851302796,821.4567688010226,51.06327727573711
309,352.2281438331742,-95.41984815934978,-1089.3884114812954
310,137.33597813787566,-681.5123315754794,421.9224333986458
311,-483.89361316498236,843.6770373970445,278.95736497443363
312,-823.4289458631997,-136.85326805778377,-219.28857728124194
313,-957.5599540127206,314.6772462732965,466.7209672294063
314,-645.2870900085801,-443.68770989081935,-290.8702428992777
315,-561.8864781222679,-74.46853479393361,-126.2131678942387
316,-890.0782530008566,37.406129494540984,122.96071668968145
317,-702.275173555749,-115.47367491271979,-469.7137993723525
318,-475.967672665778,-175.33750782876825,-1062.1286786339888
319,397.1911155882321,1278.6322117978727,-395.0045495284417
320,-680.3296844348487,-571.3267244015337,-335.7819762667898
321,165.5491161110915,-59.12619441639204,345.6663834033626
322,-407.9728472041847,-131.6647890252116,-145.48025764197095
323,-772.7362382882695,1317.1893855208848,2.387270608308499
324,-1.6122162858831455,-530.9627726185287,-552.697291219663
325,459.3544841415226,-199.82606196119,-177.23138215374667
326,-777.4615740574869,132.10806222302816,-512.3965846400262
327,655.4918542939236,-592.1586927866529,395.72722883241494
328,-344.7462502256685,-611.0867410144967,-363.9866423847942
329,142.20111184475314,1338.764414133079,-902.6577540241552
330,-587.4000022453337,776.3796644953529,89.39612407160776
331,712.2334726910262,-555.3780774453461,-135.80792039985184
332,271.15522494010963,-133.04900245338618,-448.1349635564503
333,-844.0395559144695,627.49216578363,-414.9013065367792
334,1088.190033289205,1589.7582532080412,-12.532776810782254
335,-919.4651539209578,0.6562074546336868,611.8747797050614
336,-450.6067490198479,-767.9132672173763,-368.91029417316605
337,-362.0800346154113,-899.7527445939248,302.4728077605709
338,-664.3285508685835,435.8740392003676,794.2499214663133
339,-446.28209104477475,597.5686284663501,-569.2317797759948
340,-948.2787914528673,604.1437415279531,474.8038499187157
341,735.1858459334728,444.7364494491956,1347.2503201417235
342,-687.677621705302,-304.65202459373756,-619.0255781137819
343,218.02636881110377,295.5544490707739,-667.9072766167352
344,1581.9552089380977,81.54603476799367,-427.79108045737
345,954.0036646184534,243.6527752838847,-605.5807216774605
346,-736.6083813784792,-51.960790545782714,-405.0436948957828
347,-692.1855265322068,-437.44256436506834,-306.6485090284806
348,777.3987443388093,590.7699434672882,-600.1774635748008
349,-748.3158518937463,-434.708834021253,347.9347872810423
350,725.5512341796441,-281.3121106365774,507.2120944319145
351,42.981730952762206,-105.00414350503809,-169.51094182053447
352,-236.23530679911386,-267.57075920490496,-700.0368504361365
353,-1063.1279247338,514.3296799147266,-17.86525942173062
354,-75.33974084406279,-477.56962728570704,-435.74391335981886
355,564.5557544351799,-195.68715858292012,-166.31512987538255
356,-187.1095721276233,-880.5711578112594,161.32711740308608
357,978.8167874968638,-45.65393921214055,624.1161440704778
358,442.07151418477645,-0.7963467654407457,-305.43118650160113
359,-171.4505510441095,376.3415109606008,-1144.676729606969
360,-621.1594546173424,34.20788091844728,-725.3512853049717
361,83.6618040731546,-212.73855743661363,-739.8933494309165
362,-158.07073164085685,-407.0887994587934,-331.1776503183213
363,-345.1374968042734,493.8415166810513,-1022.8946395455326
364,1331.9616194545017,389.36492325318756,301.5610744734149
365,285.4205248083648,-524.7458273643737,357.22270689066687
366,-247.7266137474877,-286.72093158213744,-162.6252493772736
367,-496.43511429498034,-393.49870806604594,-43.81719376693816
368,277.09787667807865,541.9215774501038,-128.16766439530593
369,763.5076810212604,92.51650589471414,-88.13787471736717
370,184.00077446823948,-710.0895899107654,-36.954902797793906
371,-840.53860461625,-243.0849501082253,-272.9346283858082
372,-397.9624843247522,-844.8699577990924,406.8214530217651
373,133.8841940388271,513.9669004342373,-394.11809526697806
374,310.4952224243074,-682.0053604916958,-61.62299110896504
375,-273.98792717595046,-307.79665638452946,-169.26525220673736
376,64.4333845332712,-295.9641740728588,-804.5996738500486
377,-205.59774444690194,-117.64047594689539,-811.3443504243285
378,355.20427222449064,1678.1074519849512,-369.765020279211
379,-641.2835712000016,-207.12513095862167,557.716119976105
380,898.2122612851731,1258.7125058573586,-470.4327800977145
381,136.9745719347637,1541.86065271919,-387.50046182726044
382,-922.2720250919465,126.43476875294388,-59.35636056318505
383,-859.9099224632214,537.0333117295866,-134.97613808855323
384,104.37601230852026,22.81588750498528,-974.4877843390761
385,157.68969584021644,848.5617933744634,-146.87542695791387
386,194.9832851188651,-874.4110893179654,-520.06433662791
387,369.7170044394796,768.9722761674884,-594.398618075831
388,-525.3034291531817,671.6052769726261,-411.9497424153973
389,-479.4745657444435,1221.8297054367845,-83.9431840886403
390,-754.3920224349613,226.6414375523154,-389.34913878549867
391,-399.18572219536287,420.1633108235049,66.35005521647248
392,-396.16389192510104,499.0365720019542,-731.9225274918084
393,-518.6647470039295,-33.937207489655066,-269.4592760020044
394,-668.6658845349084,-44.1983267042271,-433.0606023198794
395,-691.2453692045301,440.55178386069787,22.861171142053276
396,-941.5994892265487,-0.978679313430118,239.8188067975423
397,-598.9617153852294,494.16495030903934,-321.13068718160497
398,311.56404424457935,-500.7412260209313,97.80046794300713
399,-391.4772730845569,1011.7932385898282,-446.1501966588675
400,-193.66929704303936,125.69745970136269,-857.053917574588
401,840.2032942368843,80.57663371593642,-222.47963975612697
402,-882.084478130473,492.34433837430646,-368.8248629936345
403,816.5653792934221,357.758187891128,-606.6355763490138
404,-122.14112847895893,-535.6394838255779,-10.22567359158084
405,-812.0511583016315,919.3353804141898,195.92374542106586
406,-1018.3453349760679,257.81680653022124,338.75386419366225
407,-769.0280133435009,459.7208608028481,506.74305769779585
408,1283.4765630422114,97.87109574976873,-280.5519362279458
409,743.816046947584,40.596146706340335,-326.57706809224646
410,293.90388174599457,-863.0072642587297,-399.12507476610295
411,291.64461867935466,-324.16784257904754,-683.8790842682429
412,-509.1762831002888,136.2980876663205,-432.6019625932418
413,378.15656758165255,-540.6905289981752,-69.40163640927241
414,935.2872501374412,-143.02774176916034,-346.73548181740205
415,133.2437034113818,241.32618523767252,-490.99296350410805
416,620.2365337407119,-790.6078989271373,195.7371604428723
417,-137.17510575031494,-301.35623707702257,-844.7492920782378
418,674.4227252303385,-360.947780441194,-107.86879948474343
419,1277.6419443679717,-271.9428716180119,297.32016125262084
420,298.97847596123125,-541.4747356270616,-1087.7677192622743
421,682.660796642429,-77.4074030305556,-6.218859793506327
422,581.1399014069078,-527.6908691220267,-878.3419473046256
423,144.87384060092697,-1017.8462429964588,227.84448674273264
424,310.9664463275233,279.9790223951976,-866.5463353170201
425,1291.7598756994526,0.11327852024822087,180.08345660941094
426,-394.88913156326214,571.3634321145526,-753.3970923873599
427,991.9104850451845,128.65089960144738,10.222737005525932
428,695.0822544247728,-330.94636894530373,-456.5361999236539
429,479.52123214888957,-500.25577469449485,-462.96727046223555
430,1038.4258882615518,-237.14030669962273,-162.57582954686148
431,-239.8422985645246,401.540876633557,-154.70771225734336
432,442.01030081227213,-666.9258018483624,-293.25926835082424
433,452.5027648711657,-700.4432092158174,-561.8644839960915
434,-657.8448284881811,-304.9443909725082,-162.58143185434622
435,25.593829364355546,-476.0424341516612,-555.2853527413866
436,1031.1877170001233,361.6101485021748,-209.31159947534064
437,-305.24415942764455,-366.5021295008813,-422.2989695824342
438,684.264082323358,-655.6203034824836,-341.5913657816552
439,528.9457043382312,71.86182466829064,-571.0650006086177
440,-288.274617935998,-134.87277022356756,-304.6712071497029
441,888.8944826689134,-539.266338379415,-238.86407003518653
442,1533.3160326029056,476.54998318102076,112.99329747142082
443,-229.82055114985084,-907.700729999574,-175.8886989862315
444,94.91407608323037,-473.0026527585826,-456.5211783391136
445,-317.31484027170603,-356.4203460792611,-839.9780636144908
446,-402.58672904692753,127.667882674864,-351.3471411349114
447,460.83124739391656,32.25612899274544,15.491806555403267
