,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60
13,242.21904918683362,182.65855535528712,148.50156086357657,346.5988022082365,-732.6586398659183,433.480696953058,478.50905124898446,602.2516279201387,-58.31753441981302,-95.19210374780232,-432.26918869057135,-490.5026683936884,-95.26738282643176,-293.71194041619617,-379.90310103332035,173.52879864422275,-443.5006300908199,-550.2139845154379,13.968030183410185,-24.039654660417412,85.39922812816717,187.20679189519325,-141.43026924041757,-117.5928035068055,197.12206784524682,-19.423606144192714,332.51734550868656,-10.400478069074369,274.88603427949533,-16.650502985077203,-93.40171795673226,-10.281124837690665,-376.88527427343377,-256.8177222828699,131.47040869153983,-164.06796244174504,-74.6912320799175,-34.65000054329348,36.16215449102023,67.19327380176796,4.379041761646691,28.60164397776166,83.67208227803664,-175.17309034507338,54.89293663328524,-109.47072890351265,131.38079904895002,13.25087060406886,-101.92567353310763,-202.04918535772484,-119.13121991907374,148.7650217221735,-38.22308642102814,319.92273614327024,248.1709623596348,-92.6890369607048,-10.501102186793288,-40.63688197062726,148.5547308054524,-27.32958959012021
14,316.2112994418961,-231.71557066185918,937.2096344279043,641.3920342508326,617.0528896944176,520.5157238659356,547.4315275147,-26.153195438422745,-31.387947211985026,-348.7571221091859,-227.10940341236252,86.46952285819215,335.49733253649816,816.8605626961526,451.2332547240359,297.28964149154126,-342.7550241786161,268.2798985294541,-88.35336566600529,-367.8613202490962,403.5245060630687,83.73461513363083,-11.75452097561336,215.49710326950267,143.66016949370834,693.8212608532829,-92.73513236387322,-513.2986013025982,385.5616269660664,518.8818520425644,-298.39376812254477,-206.2177538620678,-323.4102718122525,14.775848802982365,-214.0838755356185,-58.09100462819671,-87.42926861598747,-177.94910983701885,-91.17786270568541,213.73757617434953,116.76467292548823,8.799807638591032,143.9247571618825,-271.0411720917714,-13.796793246469218,190.62978036706997,-239.56374939778235,244.44784260101764,189.9458967076279,-106.0653332756869,126.40011585499883,146.04198364013342,222.69696187515393,-178.5668621854431,42.80680453096446,214.55594566799408,354.10850721747124,-80.066055687893,197.51777419154348,-30.275108009414105
15,256.42317407276363,-283.9120235666262,-309.3943860271075,-436.7012871829425,-161.2324098276551,-272.6669794706928,-247.27899402138067,483.94952825726784,-491.2950448062882,-59.048587884892264,316.3376741380869,421.5574880117621,9.074870648583317,-45.347220186781335,-33.982416279292124,158.0535929956805,-10.729099691105725,156.83001060292273,-202.09725933871468,-64.03838378446285,132.24348656799947,-86.30578438594348,-43.295339988512765,259.6270664531982,-126.56593803285672,-369.8736335675513,-18.486627022781622,-250.34572419913434,102.8259570713438,-56.99064317375014,-64.79709683791461,-43.55050012000294,-326.4066444239553,-247.17060131678244,170.18871740772852,-48.31683322828108,1.6592341980246976,-43.39782099677603,-186.53823910378566,114.13777132475288,64.59162905023894,103.02148787930042,-168.06929154262664,-97.84337529697741,372.4652902067901,95.2070013642896,-4.967644918067583,-52.398180109795206,-125.85139918893387,-39.56589758411022,50.75819660027927,-37.70921022509953,-43.91431261694214,-58.384466435205226,73.88623590126724,-111.04491033063559,-79.41408843184395,19.555562446928327,1.7683264698703325,-107.40755635276102
16,390.20351923820266,-153.2380666539934,340.1367691027261,294.63211250461626,48.094788419413355,-284.3084615026219,169.06400880908626,-36.02280144189346,-432.6051384413585,-287.5630519478938,815.2507719314381,42.010482945280465,111.91104798060795,407.84908069158706,189.56759825576717,415.5472971955446,-354.47903094481563,-156.19357767052983,616.7930845639518,-37.32330299071109,93.71269847084855,218.49154422538942,69.83755415703536,287.8168373500095,258.508826655658,-224.9556755193262,-21.37363226289874,-285.1432461602265,-183.58116212791757,-233.5809974025035,271.06750365168114,-345.6284962415792,-241.685083755967,221.94154021831488,-265.3095830074266,290.30475200424115,-153.30914732242522,20.53363948677261,-338.9206331148883,-49.51675538561053,-189.77719727803807,47.67779923727448,-148.46399220033936,117.42592859011424,12.123996251116777,62.43535149695789,-92.03846624816974,110.66579931292286,111.09986837126438,-35.02457525308423,131.92108257928558,109.42662719332053,86.91284280339394,-238.06021342924114,88.42692885610431,-135.76861848113592,11.822272616128515,78.55060783098799,-57.84201492301839,-66.69387388135442
17,616.9318559811959,179.32735026326884,305.5943284860371,-371.254182152593,-259.32220883535734,455.92776639349023,267.6796025118037,-300.73242564965585,102.82068057221976,112.62169672913144,-153.4358378439187,861.3999651140094,-103.7058478242886,14.102538654886072,103.99611246281624,27.09273005499709,183.89620547127694,-350.70997815558934,348.07788307007536,-58.57727742600393,476.8094139825363,437.52219307031487,345.26474560387277,-241.35729631710834,77.51113435806107,-459.3821276498305,404.07117535726434,183.97275567533265,-143.0698743829796,342.5360007139923,-210.61400364353176,-100.12409499770126,-473.8514699383999,142.5989804511287,-321.301151041362,170.33080387245533,81.15384927490373,-191.2518184458017,177.41477905386438,-195.46557457503167,-196.87244975967042,199.32887970677973,113.63516913351958,-238.6739987597113,87.87694430260945,124.8086852556502,8.676591682359383,156.17300403597133,-64.7852940412484,-233.39712873338942,116.56577101700658,57.02417670443104,-10.73658005624189,43.55324051418613,-14.270278732401113,-158.35283284500136,-28.952270168015886,126.7041132867847,2.4460373283824373,-126.62630139693951
18,-397.91811322367215,204.43658866225496,317.1589210237103,255.15567124805366,-106.32146049838197,-782.2748574567382,26.17923835794774,-39.53507819759337,-305.10351641523636,427.38506520937665,531.5380285924766,-561.9341539004108,-330.88113228012594,-21.84840371391233,-245.39921760697945,121.79105104599776,155.38006683431803,46.57530095472619,-71.95794375093926,-91.57846338826705,-53.811298724874845,340.293876311369,57.67846966773426,-492.4768531208869,-196.61460378398445,-170.99982425428993,-33.653352744067085,-66.19098331952625,-3.225224582169377,180.37391835303944,345.0655100413303,-122.15142473525985,-6.509721277181311,94.57887883033365,-134.32445145005445,-292.412240180556,-211.1720742362591,275.55659116285506,397.65184673016324,-3.4464780233147665,-177.33329604785357,152.9273650887233,41.3528519307724,145.44575683724815,66.53427182371163,-84.2126961030273,-164.60603638455248,157.08250344537015,96.56324763751242,144.1388302465803,252.4102482378391,184.21045969263335,183.53731343668267,11.597747629081663,-7.880268686880234,-97.42622033393883,-56.940321445814824,-184.04649910347672,148.60209872791617,-16.874517281303728
19,547.5489522306785,-487.96171423171563,129.1265434872175,-651.9752926523921,-189.9405959872742,-241.9476996381718,-252.7022453464644,65.86908802389654,122.24181326754974,-128.28422400870843,19.158988404374412,363.7150474837618,-456.04148951224687,-226.23195288271177,-152.473350846444,88.6919419811384,-147.1087724824171,-146.00248244818175,-186.30876500506557,-145.76349638187403,-46.677827632101646,-75.38332646418674,63.067908216693915,-80.2032017599109,-79.38064744098757,-56.1562924683849,-227.08760072983577,4.593157619470469,-230.03875058474836,-62.503680173691386,6.284168397139163,142.3434425465006,-132.47864046466157,74.86865274025229,-79.97543162211316,-171.8094970309498,277.24319115771544,11.319499328591524,23.822243036734566,156.2020818416169,-51.03742172535388,82.19742826113196,99.30439116231051,-217.88240702181312,-233.48362203293783,-169.587309137427,285.7459233812507,-17.477451723203725,201.6106075830612,261.4623950928963,-84.21265921631053,-117.24801969469773,-46.62590502089458,69.83069365849636,107.59194349619338,119.02661590425699,44.780351665019154,12.026004665711465,-5.5269688521746785,61.28754531182371
20,790.0994600167435,1578.7825488892813,145.88122835478282,798.5518875474982,-594.1383175924207,-406.034171565704,643.3021040177647,-564.1824277654345,302.9139583695363,-231.41705865680456,56.47983871410228,692.2050387516791,-238.65752591440872,312.16559238949156,-264.5810487942413,553.6455494763416,805.4294352879193,-134.5494410926996,-93.42192997506287,-256.04842722303516,61.291086064281934,286.40191313379853,301.8544411411051,-285.31867960667176,-17.28884432900476,-46.52961829498874,-351.53647515727147,-79.74171102746696,100.73607692629236,-459.3052087612791,-204.16767176296042,237.4174056026496,247.9627245713684,313.58578753336957,148.04393023404535,-231.50977841964811,-166.35815001655027,10.97993422027935,-224.99509630256446,-36.30183253772546,113.2152242187738,7.545337732113875,-133.4464060593098,324.0914837124056,-21.47629343649183,221.35562275869958,-237.03232443376368,-289.8040095603891,-81.71916972880742,-43.631859118134706,-66.35193600417668,-86.27875754886102,-112.95327970832538,66.77967798740346,-90.44147380287072,-148.77067838769315,-99.36040480943868,52.05496168964241,380.2393832440132,-196.24583518023564
21,613.0453734362167,-259.29872093984966,344.96035737242846,-316.3654421694156,-69.67345792091514,-180.64290722755422,2.890525812541592,512.3503166451696,131.41217122730805,-373.9296751781689,-239.54638756374817,-512.0874267810912,329.7834996055315,-539.6781022711914,-257.4027574897102,54.996174200234655,-40.77255018778072,-281.75722519034264,-195.82153009375705,-36.42436422048831,403.55701756760305,-149.88339796380959,215.16027906224573,-41.811641324325066,426.7687842248464,-42.28993464549623,22.06059061787699,-467.9283441629658,114.3579208125633,-184.0781328127063,120.37306942842541,-121.7139705538774,-47.35221125504534,-118.25951468135472,182.71060120330603,45.469194064502545,-263.2567867534785,39.585019576192025,73.36671958677263,-31.12403523978881,101.79934248174197,-144.003467308833,52.660365582663324,77.0124437593126,114.32197697214836,73.273904869343,-81.04602101710104,-77.82221007621203,-157.88725113230996,182.362122750648,66.56557759441158,-43.46242982195867,-83.68653723911885,81.20154299845768,-128.56298211472028,87.94162655722728,66.62891984763145,-114.53107311784191,-13.056703805336573,58.26631944129656
22,717.4318952504465,211.1544054176328,-375.69933476274656,-545.5846841276699,-188.19515754635526,-557.6576817922021,-170.9312453247647,326.95267754972184,-195.69703397626122,70.71480519944258,428.5604905093289,-4.59215812885993,199.42356318879447,55.12025885467322,341.8381320414844,-310.15428543072215,-184.93290865264865,-217.69458772130787,-28.98976824413834,26.609601769974965,-21.24955070623085,-121.57557040961856,-331.9947617944727,-340.01709931144904,93.75096294896093,-315.41990832844664,-78.9646415074343,-114.81195158031689,308.7088474925262,-55.91766137466196,83.86362192527082,53.99781789698574,-9.322416451909731,-134.4336309321524,-322.66995651238045,-289.9416689999272,-45.27508890762166,111.50166766966359,1.479830094183728,40.235745492649826,-108.31508695935251,-115.04097095602422,-61.99945347906264,47.117655682140445,-129.8833411030297,-111.59108954625903,-53.30249907165378,-81.36865720655808,1.8585752371031268,-38.38212158108176,-44.179536169039224,-22.92437023701443,112.18569696651444,-171.50695303285133,6.093009482028737,-109.80132152085882,7.550884747328047,118.1979976009232,32.728381507448304,-105.85912434207522
23,540.8381660133431,1039.120779335176,239.3594777840968,854.5932091748527,-159.58028669719533,-416.14342555400555,208.04041009944407,-491.7185149393599,-769.7370717324585,-804.5294109627537,180.60181414961005,-111.52659231122757,295.61143507749534,242.81403686948562,-281.8258936686333,-351.5151212592043,55.29216096507078,-302.62301407473376,-24.87843689386837,-191.77211872734284,127.83776899877137,76.52085081898483,-465.16457493466464,-276.30257358003263,143.1565823946676,119.15306095160607,311.11383752608634,-40.72189269749732,-96.64212742080755,167.39161062134175,9.221887392359053,22.088828107115432,-191.3637480952184,-197.97089941016608,145.7298191412663,93.23535976389901,96.07095481079567,-30.730484133288563,-187.0188026661081,-183.70389898708783,-68.61458899345097,126.88087445290003,83.06430264438997,-39.2546781779067,-107.54685473340507,-113.70577360397432,-11.03764060082199,2.9761686202626856,-134.09407281338233,174.17062223731867,-54.99965264334115,159.67820358790172,-68.48953103042102,-210.1052929452775,-165.23336697627693,71.6103848783989,-52.70106551566863,-235.14584883047945,87.2130550956055,97.99862363165782
24,-706.3135638056807,-358.7691665238094,682.9843379681961,30.009599852568286,-361.6492220659916,167.4362502783318,493.045749420763,-72.54886989861944,-38.21851022133397,425.596629277215,100.18295010897795,10.685675722954493,112.08989564195593,-14.489401760485872,408.6385058214746,-294.87201406697545,-14.508079305444443,-183.21277657346502,323.6141052758266,124.43061021943126,163.5282241612138,-22.786700530816024,-131.7975575534259,30.792034172670707,77.87423124488288,-447.31280355415157,-4.226873999390185,-289.70878434393563,-29.77136034379531,8.137953263259122,62.92287805684993,305.228073855974,-120.98878101707058,-213.79678190473362,-148.2968609093127,78.51172650845996,-219.7996267161119,-79.84723126666722,110.59726819614615,-142.45122298274808,94.1794640378141,-54.26515908712825,-113.6051044334239,-88.90479386936205,-78.17336152962075,56.08537995405647,67.6267061711078,82.83272982955978,188.82108851921114,192.20037364209423,-102.6601680347563,28.196220129690563,-55.09617826113629,-251.9821699328018,18.788633003995166,-28.549459982217932,-69.69493525787773,-80.3260135741494,-19.44407060782898,179.5846316576133
