,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127,Feature_128,Feature_129,Feature_130,Feature_131,Feature_132,Feature_133,Feature_134,Feature_135,Feature_136,Feature_137,Feature_138,Feature_139,Feature_140,Feature_141,Feature_142,Feature_143,Feature_144,Feature_145,Feature_146,Feature_147,Feature_148,Feature_149,Feature_150
0,-291.27650761476605,337.8317507446807,168.63021023410423,-58.45495574429538,-688.4111396932926,449.9753710282153,120.18146128531441,831.3844566669862,56.167696697321446,-170.77070889450908,-281.95634079918995,-316.2738363777931,-233.9769023164206,-202.91856216892484,-167.14634592560952,88.42842702702998,-357.49454839719755,-403.4489749493179,-213.77110045040308,19.503880195479447,155.14059834519531,116.43410940905262,-271.5857443367184,2.0184546924855646,71.022978242296,341.94674395575066,89.83436660622846,50.055064888026855,199.66552974464963,-218.48173340927985,93.24301386839875,90.62390712906667,-127.23961351474212,-174.58783660829593,126.78229427001698,56.825750146977924,-11.323621283686148,-0.7014080842185965,-215.88006991635268,-81.19319768476406,-95.1951111807543,-43.67411267072786,-53.780422410308326,-19.105166755621916,116.6000597937065,-123.9115606887421,164.8675989679039,7.7900074362885565,71.45084158818158,-262.84075086332433,-172.4567134962754,109.68177608274497,49.84748395080293,165.65964647984475,-40.823611394413206,34.981578278420514,152.23295912769635,129.54728312025532,92.87433266585997,34.88643974340522,52.19289982914647,-247.48974236249543,-55.24454012168121,-179.13219742183267,-23.164878800510888,-102.49989351845835,213.85715722466995,128.41806614608987,-12.55221685068907,87.83545948573212,-264.78824308715707,17.61292561428175,25.453156937452157,-19.96311619839485,-38.4842533778031,-77.72328040101843,84.37009220955422,-90.47446580415539,-92.9837976203493,72.16808245037289,45.66857349447597,40.9159320279756,-161.0450032886248,92.57854683731668,52.748683938415496,32.25266048921769,50.2623110180287,55.07563387319729,-60.81912999221581,100.30084655026323,-77.89408177688516,-5.348926854615327,51.31294926037258,-11.717138907527387,1.6847438740149705,-60.95219844704164,34.22423601431464,-26.12262433035255,38.482898981140536,108.1626075022404,-59.06903435587045,-66.71411716612356,83.04280537415,-70.93651679089764,48.2692992489589,71.04533158360026,-36.276373422924046,47.420587046775275,37.86641071408751,-37.70921064446805,0.8012045919038452,25.36488435698172,25.81897687872073,127.99115550680047,99.78139155621557,-15.247725950888187,-69.22444734119175,-55.10694574121045,135.80818011519864,8.626846545412125,61.97234138195655,-7.095008107647549,40.885807468641225,-32.695014006397756,182.73907129994785,58.12600563620049,47.20105306573456,17.45426629364628,-26.314637581361207,94.57704571683297,91.78094988644824,-16.242739707545685,-68.55589732885197,243.15269044352115,-79.1408261981782,-3.4603717748185283,-43.781490952216814,-83.21253014513006,-118.34144476911929,50.057596937281176,-130.64290969707875,29.40006549536718,-45.326527217511874,86.21619449906852,-32.10091821580131,-53.131512678173344,40.627318204563,-176.12694391590176,-24.530511003610215,96.67500581725119
1,-104.94168059576708,-62.723573214245825,1179.924819078705,524.9758605861978,363.6368915078514,-244.23563566331467,497.7044723436525,-335.0646716772936,-709.5725832054287,-44.60327835425406,-174.21892039631908,323.2206595752585,-349.6566493707903,366.11225066914653,-107.8842931993596,-139.92371226824406,-161.5571357677043,209.5376991310437,591.1519060328661,-36.14397959903846,667.2775053534905,-112.42265316414881,-413.9578692492207,-363.6099340320045,-209.99114546411263,694.3138199202368,-340.8102957060434,-288.5839584616086,204.01906206796997,-32.967563004441594,337.67003925936575,-343.4277462700338,-149.3008018570137,43.14697581693592,-12.672986993599162,182.98626595704587,36.68822606940269,120.0751014144965,-127.27833872132591,-38.60044773209209,57.835671278630926,-189.9029542870442,-66.86755304668584,-94.43593827175566,121.45396501554998,174.07655686713682,258.9744306466616,69.54327302172915,345.52629809853437,132.52517733067486,74.1903124237944,-70.22392478242624,157.8066629510657,-179.87679140316473,-107.78641022283523,-12.210843256633439,164.45737047478366,117.29435990805499,-170.34382219661575,159.46516201116486,198.57845202975923,225.9919779088862,-53.61248591381663,340.6571703669458,40.42340304867348,-57.05523668945077,115.94985159098661,99.88289851656087,-82.75549267403328,200.14680664165982,-23.873117275100277,65.97631319769387,-14.977448029778405,14.64965496973861,-59.761919325810474,-168.64610991652262,15.06583855227327,-168.46656741000044,58.81300414309289,-74.66905137799597,-4.139752386953471,104.61480141115105,75.25274085176784,-247.731544297241,-206.6581314099733,-12.328443744522861,-35.29210809790798,164.25431347576983,-56.621747193724644,-30.505138795452496,-231.50156530246517,-31.90195708426075,104.38325543444758,99.9403668561738,-20.022428129122158,38.10839145498015,-25.680592521632242,142.64852711182917,126.59208716503217,-58.83671295215029,47.70589271892487,-220.39833798119574,-30.99359987578285,-13.898618251099895,122.03517384600512,142.38959684029416,102.75774906741559,137.2951821321607,16.160327959507274,111.90631046091828,128.29784638320007,-64.09109342606496,-131.39924543075904,-72.10820476626715,-0.6904949234061889,123.23342196423135,18.307322196375864,-81.44585027610955,90.39091041316672,24.796340225493182,-142.86044540374445,-31.04265199990474,19.62278688937059,89.57480528653468,-51.51638375400655,16.636404745359613,-19.049534071785082,156.71508886326777,84.36269997552913,66.04306884858293,72.16516825018665,-4.353653497208808,65.26633559957513,-34.234816954925115,104.4128127284438,37.146814580505364,-13.558330386098055,91.15076671100518,150.86710020635113,-124.6984178910199,-30.554609397178865,52.06720883754558,-53.358224258237364,166.15315577782968,7.779241022549002,-108.85396866666116,51.37560291749086,-95.51473885798396,-29.50896440632378,1.4340483826514783
2,-680.3307065965604,-153.26497156147622,1040.6951718782482,-284.622256524666,110.40221014386755,50.708872594498736,-57.02175200323781,-315.65116414057854,179.10397379340895,115.76705982775927,126.40882389253231,280.6916662031992,-149.16920474870227,-445.0661746653496,-94.49591133503978,-70.48857333680999,-98.55920201329373,-156.9991803196014,215.52502395836063,-16.992345805060946,-31.493204159515436,-244.68279169289062,184.61513502655635,77.71337117901153,160.3379678657021,101.50155574265854,313.8977317364415,94.31925833268302,237.96871668550565,-148.64643496880038,8.150910386575132,48.56543381073325,-81.7635681154001,106.91806897063059,118.53538521289953,-289.98285307137553,-96.32190501007554,-13.187805332902002,-117.54834686695821,63.12659598967018,17.341122830868734,333.72303270297346,-62.43110722386876,11.992364973229394,7.521906914862233,62.0280893770124,-87.2004760785166,111.17573118977494,-173.9363300736861,34.60100518618242,25.364117417005986,126.58484420460692,7.601800668492769,-89.94116145650528,-191.90427044010534,-16.21765850134107,62.91945977688638,17.241743102364534,100.47106778063507,-64.23070598097114,16.14421345049288,-3.1250701636487053,-119.65397177168572,-70.95499175490379,112.45427027678686,-106.0917726106856,-61.58985099232176,107.03385434659437,60.41181823892909,-103.80734801581826,-17.29232733725074,-76.71507591467343,22.057129946532953,-55.61953385537361,-70.66167061858512,26.341321156347117,34.217229485975416,20.724634788041776,101.06354032102772,-106.92899482010343,-21.167798679652133,-54.772853672261824,-37.30103758131723,3.693310816884351,5.852502602008416,80.64452430598784,-30.916974833844264,-112.86057027476654,-45.42270844668809,-68.70822346463208,-4.579492029577399,9.282872231976699,172.52385486691404,42.03366954810485,67.96736197080824,51.90886033019336,39.29623899085642,6.305419833538175,-34.497755638422575,103.83727980678003,64.64485844437785,-54.09380640014226,-119.90159727225104,23.455231032863686,29.799634818001458,111.56212609583676,-66.45670878883038,76.43556978630869,-80.02318764075066,-169.49523427252424,-91.44310704724425,-0.3141440093029313,-114.15614229156867,13.417765742778268,-53.900273171876,-65.89175217045987,-24.915979325202308,-27.895188220469798,-118.20697925642398,-37.45471160377757,-18.832694528493434,-84.85462947952071,-9.716093995101888,-9.246792773485081,13.79785265365838,-11.560113454681913,12.626523444360243,13.121882092879831,11.180612700081783,-1.9109482542513045,-23.523884234992607,-31.469810159892575,-58.74926154497124,31.995673668476474,-64.03327406190176,4.693012854873495,33.3507725041661,-28.153229429803446,-4.2434134187803805,0.6622277141967016,30.044457820861073,50.979253379144055,31.5675702883685,-41.549188203311054,-14.864964166212319,-22.509366306526193,-74.54288209624521,-52.59815246456567,38.62017552760031,-23.38204670476068
3,521.9583269286227,909.6777981728633,42.18589922000994,815.6599565976867,-355.0469807324516,-365.0417310410207,618.0371599900958,-415.3796179122371,78.10885494000314,-671.2287570844933,27.576963803535982,-19.45091139310114,-77.3798600702697,120.1639955440878,-255.9470112402739,3.8156248357234968,-209.89959373100137,-400.65313128592106,201.12346290611177,-24.559998818136517,487.7434731332469,-258.98256753713986,-401.6341343616838,-268.43989973948254,-287.5224226415585,-422.93398933463004,198.21348377947143,94.34963221880287,-223.888604588614,86.12158468417606,-84.91119695861885,-39.78686324010607,-84.65224455935117,164.18502116513446,199.66458588513424,43.895566318848374,-246.64910781925292,76.04181600735106,-93.48074371992709,-31.370364045707696,204.29011736289306,5.839977727922315,-37.89407532528924,164.954921685565,-13.10563975318935,-186.77200399168893,252.0554142413949,-18.613300667236466,1.950497963689919,-26.826619613449076,-40.006158619676555,155.7043721724182,-127.40486872911502,48.02887810581377,129.25174459203964,-122.40176195243416,-87.69872500962703,-62.5089836968025,-35.928988441472804,-232.8433173879194,181.2410867431882,130.1778906244561,-24.258814196092697,5.412499197919957,213.82077301596746,83.56642019999394,-244.79736824529778,55.8365016132091,-115.44464995751059,38.13863280019503,-7.274543956045939,54.49749723089866,37.91866567118335,-63.80070389726407,-22.152665695760877,136.4583000959263,98.81409852849595,9.055691147978603,36.56947836927522,-5.053840732693346,93.6308824783556,152.30809645633937,-63.67764598697416,29.138234643402498,-113.52585993886619,94.97245663601095,-27.988179233868657,127.5461038471113,102.79931771678045,21.99554349063811,54.99640897273953,263.09226832521904,-10.521166518582278,-7.862694121801794,79.48400464516942,-15.116873224517507,79.86638712367626,91.68620331544567,41.11195466563256,-160.4485791704643,-80.83584062762215,-32.47543291676877,177.02883646724194,12.87764489773218,-33.55652339475001,-67.66826627190176,54.017500112767706,-5.753851342578317,-11.284808332466156,87.88810443561243,-76.81315400688996,-44.31920917515081,47.92962256062063,80.49495881762776,-37.80986755442208,-20.860689189256053,-6.201522591917066,-44.17978233766452,32.52380609663697,-84.35572584739697,39.21981796568491,21.243182256967813,-34.176706992480646,58.93691635512341,-52.12299800036969,96.8085704582584,-63.6685868004588,-11.131895730956444,41.90686367473304,73.90104195213891,74.89921486901605,-69.8977704160947,-14.778569273534815,76.64127999456858,-31.07797238852591,-19.31238090464059,-151.86510703464592,-128.94122788802093,-7.047192141603007,-1.2995219765852584,1.0692798745231085,-62.761833195349595,-73.92984523093253,13.27030146852656,-31.4791085972023,-2.4399504725430585,48.12505837281501,45.52030741197413,39.0085869748503,-173.441662974798
4,1059.1100134747746,312.9732742008058,251.5137839096395,-714.8440740224298,-406.403100730257,-445.9161613931956,-140.29486759060947,430.2097074709132,0.8632404509000414,62.884222520710715,-108.81238172558126,286.67740989241094,-43.7509606282923,-140.25478488266037,422.41832948621044,-444.7398091036903,-239.9221621690667,-170.76035170996224,208.35150313178937,154.3651282312679,-124.39496112545434,166.16016985960547,135.41875773600617,-81.02689176242579,75.97836035266313,59.40007251228243,-9.870737505258374,-137.15844900049882,-81.47416084218041,-107.67324767598546,135.0451843025232,-39.599739847123224,-95.3857422882544,-140.655683225686,-235.138046791813,-214.37290568524148,198.89502323548587,16.178657605284847,-120.09722886399425,185.11718235336983,31.621234779206816,-95.66971046994816,-199.04273041221552,35.29323279476495,-127.21352239230544,3.350719837024929,36.402779946040184,138.21304462808672,-53.940923268812945,24.058195992370617,-89.68588701493739,-162.7343666878553,83.35306488784794,-58.1041897532544,4.8603006427870765,-95.11790460703038,-12.03498020493223,55.58227772161402,72.80626138717024,9.327755885975662,146.03418615396873,-177.68625427631025,113.59547834594599,15.836667847541616,-30.504967437427045,25.300826474089362,-78.58978696924557,39.86345247105952,136.14979669742166,58.73106757143339,89.9174816736088,42.660050749581416,-253.10679698770335,160.74969380312558,66.17017447027139,130.91730489161105,6.270276121914271,-13.671937826645424,-20.054807399603217,-5.840295494762548,101.69875903649444,-27.55676215046567,-184.44628537606354,-64.15349084979567,195.29043040533784,-109.39542519789177,-14.292039323027504,83.46861447294135,-136.65505031905315,108.42935978894108,-32.78630464272137,-1.6668989744031804,-45.062644655931024,-60.542489573512505,67.68500702805238,-28.81811229634143,-47.11572305372362,69.8933902904293,-73.69519311800644,-49.89653401600053,-11.895284421176886,-0.5855131525979069,11.410033073819356,73.63313487123489,41.03852922041585,3.2481983776266965,24.06758951339031,8.646062620098185,-15.0406190103236,-11.572925871282854,-75.95967727984939,-43.217456012321016,-9.267273037598688,-102.57266720176958,54.84163009655675,-82.35692997181876,99.35442002525409,-85.18793205042986,-16.16487066937707,27.315930367720743,70.05878523640014,-4.970535284761758,-50.977960741748525,-56.71133473143636,-5.700433479648033,-91.37274386726179,46.732908256958574,-2.174934392631055,13.677012419640242,-25.964050397941946,101.28967450917365,-8.388220430501335,-35.02069623107918,56.51135477101978,-63.73453277829194,-106.78753774014609,-123.6428693297388,23.22865230689856,-4.460942361675871,-133.8421801339364,64.11321862434106,-5.535230324876696,67.46072862532732,-28.303828108357354,-12.815455922491536,14.368341051901636,35.493522141141796,-91.56181151587447,-27.897267009937995,-122.48152134145465
5,-789.6881100752798,-25.536002737052105,854.4722997195938,-176.54247920069426,225.0811925851649,165.56792483136834,-133.99402211336067,-480.4553869047743,161.2254341515739,92.03284364889595,-36.267415805151415,276.3334468159612,-213.00117440048078,-537.210042454469,-91.15438439480488,-30.815948664680743,-15.09407506398978,-218.31350359371112,231.83919965770306,9.751039382702494,-146.7335116364061,-232.3861253775724,163.64824963948428,178.8359807110308,177.98452554588542,162.68531898816192,178.71584408328562,106.91011084540723,262.2656571786093,-122.33561518685941,-131.99248387391265,85.00703368368212,-183.37912665529174,60.69270489520158,128.17862290677908,-240.45049560589274,17.652568203842062,73.30830049284509,-89.92259283125668,91.86574411290688,-68.19880415845226,388.97456637497737,3.7375329724290633,-47.32649326739699,57.66248636156981,23.573913481900625,-25.545076259942224,67.60789315742134,-141.09743098217209,107.98392724477452,10.588457116116365,192.40186226564774,-38.80578090453209,-91.20613109559645,-55.357750362885845,-52.82995521376219,105.62351563889587,57.49718617617574,82.3054425543257,-47.97259477671482,-9.80895880398067,-40.9220205553225,24.42470522249349,35.47216399727782,107.91103832087026,-43.72891779467484,-24.72397222201555,-54.72275317063034,65.1102047629757,-104.42713829686774,-21.343277491451026,-0.8581586801178763,-64.29282021825789,-53.47109988232456,-75.61294452768499,19.54973718444008,-36.088212832040696,-22.718120252570063,127.76958528700061,-112.7569796190815,-3.5057692617924667,-52.274565637994655,93.36578291450934,129.3207399916394,64.28726604776794,-30.513617979836752,-31.251085547799644,-36.03306808867243,82.20169637241528,-17.285173443255903,20.838541138980098,-6.577702903120251,-40.78607060894653,12.72784319107635,8.476475936712227,44.72966555686763,28.76600055317351,50.17824344676249,53.33814584388393,0.05443015024497672,0.6543085570530385,0.1655207760523514,0.8480264155278517,44.66064089000636,-0.12791519736015336,-24.41907185455611,-68.72323855412112,68.80540761500389,24.990034883662133,-107.66824874868043,-40.04910874094683,-70.25247040351347,48.84613733691692,25.122600567726508,-28.516822940128773,16.579150948453822,39.63779134078588,-82.10946472205366,-33.146195398667174,62.58768032682934,-11.474514650449489,-134.0255719231404,-0.745212668475576,32.27643180065698,67.40734869156013,31.49273295428066,-81.41983879796716,-66.0039050331399,-41.52148768845979,4.031984829273749,-40.79699104441457,-41.94880331265896,6.262292664080272,-4.692282180114903,-5.689163380967284,-27.474504407008975,16.16794616846987,-19.62297665960422,17.412572009351575,-34.443698014733734,-116.72069170312805,-70.6388300585622,34.13062036963861,152.41278286343433,90.78201921602647,-77.83709959746453,-47.95276802044793,22.337186849179826,83.1090084730777,-125.98321449306901
6,11.742111817104956,-191.33357497052017,125.42842529982994,129.28505768804854,-466.9337749649469,793.3941270914175,-238.0905359701053,734.2435773222503,-138.47255451864442,103.99362382730351,-41.48923959896311,638.041417849286,80.89522488112405,368.1336295088354,238.5140833066534,-293.0522573690383,394.49776398889134,130.28806095559523,-125.50825779084967,49.2638507026334,240.12688625461666,316.5827607790515,319.450855777729,5.648273650497922,336.445315599772,231.9039879367599,50.89422997057981,-12.982386259184757,-95.05629114861253,-236.1820310543414,175.26827069024847,-18.844470855523333,123.81994032282981,-77.05374892309605,-126.66326730188378,76.16497265775978,48.71242971812369,-180.2630751800805,78.77713867716761,-187.11219506693325,-3.3994882012511685,-48.18542161207779,-105.72518343526576,129.03246346351852,29.99987117036307,-63.251257859979425,-103.48154619838893,47.306905054726045,-128.88580579922203,98.34799307743145,-76.69055400547505,-115.7470962990142,106.9368484392286,9.338610421686116,195.70817207120325,79.03414085410832,-77.68168792004357,174.0429621886038,73.7289544156803,76.46477000434889,197.95557136746174,62.77340662935349,-102.56174130141113,151.42350113496332,56.044374119528726,-106.92121320783778,-179.04896064102394,-58.98496054613298,-109.92532858080764,-39.536385210195924,185.24502046411308,-137.64318687408834,209.7412968837383,-26.38637844281316,-114.4901057058512,105.25360089678342,138.72530276545316,7.198844865563686,90.58508586733385,9.025602161261455,-9.120657742383953,53.58463977423107,-156.68964497532386,-4.272064182724152,147.44177731059867,-14.635886033575872,-151.26546243650702,-76.6316320988274,-61.490068402633455,163.61093169324195,94.26153949263387,-29.49107259221214,-125.32084358297647,-111.2467850163673,-113.43691822550751,-70.85229303785434,75.5362666221115,-6.708750678322568,14.312845657896666,13.28677510153558,16.230787111193827,51.07430190214472,5.057151179641586,69.99278948569194,47.93168385816735,-133.57380696435933,-2.4443272564479974,91.35350933007204,32.24639756314518,1.505845145078842,-15.75761404256666,-108.40501746424094,72.96943734019293,-68.0970796221768,-45.98943751217973,-45.26005510070895,-51.2801485432145,-12.966855527784064,-162.5624544078914,0.039647832820754285,-72.22883526103546,38.15301017715961,-20.692887703845987,20.334295877810888,-15.519669223863787,-34.721829247985866,-44.36588645168933,6.622259226250944,-87.31315167231884,18.68220638542366,48.839019517959926,73.37512872809229,-60.53561490782688,-11.81858364276582,70.31353959302832,-53.496300470278314,-6.164336265859263,15.711898374900388,18.261620744035582,47.605717977340746,-39.23668106393034,-58.04933213649798,13.765739618993424,74.3909094212234,51.60979829764164,35.04686164240678,46.654123488476415,35.86606268608844,48.26379980656518,24.14088133590075
7,496.0193518426569,524.8765137352387,193.9543632363906,-379.1045425769449,-505.75189721359527,-322.0513146131283,279.40244424393325,-595.5388828584252,-143.55440347441234,594.5885607192121,-146.54994206247147,107.44211585553022,-699.1275929046129,-184.97076649113933,39.05658499524995,-21.590564079144713,699.2749703994176,119.22843351548401,386.6997589909439,-230.5542466269719,-84.7211407839504,246.90550289344543,47.39919246142861,-25.35231897210692,96.44974618024301,22.437914686055755,-31.675736471164356,-268.4631138790996,129.47924998669626,-533.2932365108761,222.9056410402046,-253.1039213847427,121.12268677165736,159.3276922865259,-178.85684749674974,-399.11893630477584,-132.7709985913635,-14.635467217829518,359.4751527721723,298.79195699419756,15.976733979544557,-106.5410705494943,27.29674878360644,251.85740915737946,194.2132661168144,-89.84418027090503,-91.3197736361537,307.3072475557549,150.65797291325015,29.079105086471507,349.0439291606337,63.729857580708796,-281.5949769235958,-254.60705433186922,69.61480377430425,174.68017798797632,-135.974125492963,408.1078905983469,20.62384628778598,-14.527721445414288,6.832244341354449,36.66547046528033,-72.19638812062044,-155.90647980636916,-45.551635429834484,21.08355123957074,86.60159031851423,-89.59706876667909,59.82251195116506,-207.15720161802406,59.564530608925246,29.757181698701665,143.36448240538323,-77.2967978950182,51.889818660470425,-15.242837123543898,177.7815955151567,42.52513739214623,-167.3584295598135,-47.912235171313355,24.049795788066106,-34.1349393348705,-68.6419204941964,142.38292012471973,-137.73053861834623,-33.5162071267162,-109.37743817417736,12.570512154088044,-32.550590117613154,-21.72463993968071,113.71014127985339,44.8136087054384,-133.97676137618794,-74.54929312671324,-130.22628955714282,-141.55986930787,-84.75455647308118,-98.75172575734737,-84.80944108936143,40.59645014294483,-22.48371629566075,-21.74661854506358,25.0611006453416,-81.98532819720108,-107.24660332277665,23.09257725746003,-58.28107673563251,-8.699201865115652,277.661270629269,-85.01859790608019,147.4465059112172,-17.633447098613946,-65.6487168490081,31.7501402710571,-136.31525116508243,-6.864157583908868,150.0242201322782,-50.29888375491473,67.1705676555535,-75.43809738668585,-56.60410934719701,68.84187255532261,-80.48476682391933,-38.52206815526454,112.71949301394372,-31.75706927496262,-87.03889126532482,-18.567133957135002,27.80910677612332,17.33385270193663,29.98000209486032,-130.48097222996907,-50.86365636075546,-56.76669594650507,-69.956690168954,51.675764453758546,-3.647239345916429,-101.04522574239348,-44.982380438038,9.027031316167841,22.93145107996037,-114.09391721962349,-93.29516554176674,59.28365077030833,-9.020834711497194,6.988298789065058,59.81157701471787,26.569835857451082,-0.7102662739000849,51.58029517878194
8,813.5824405738756,770.0259330477583,1052.3112510533178,757.9237687573759,-740.1562394673324,-280.8420677064571,175.36058194492054,-324.4018486390076,-217.99643973119325,-86.78034966199459,723.4874843475285,930.1336390818212,-40.56003216136118,-213.96606472103863,-114.88965712519929,-348.5932186581679,241.8620380713323,-171.23981108587827,-420.4322384828084,145.24891111599035,122.75350026859523,187.89308791895508,-43.33291882664397,-224.94915012240605,-248.03154842287512,237.2622851228939,-307.3904728556792,-123.82772376386082,-204.77544667964702,-23.3136211880287,10.842722829583451,155.82775044315588,325.9907376768648,-68.03128200087716,94.69482362579234,-215.0173759876258,-145.2017198302679,-159.6556163304666,-111.04579005502622,-4.273679609581796,255.67571992589427,0.7728383907607169,-109.83890111068459,-223.80532974590741,-7.666640640565976,66.12915618094581,32.30007095596762,271.85998936902854,-15.739417138272298,-184.11380816966872,-94.83171615892314,78.69297465570662,-1.1821979103387474,152.1650797886239,2.392257193435769,-40.48639874988712,254.4835891350178,-59.58149978467244,53.78304335310195,-161.20539351389044,-193.63530690566722,-21.470373083924667,93.92511133973115,-113.83013207153118,150.99804253721774,-34.29076842292912,83.72512692647304,18.294827295384724,8.322792113971598,-126.29650040796174,-151.81676681797376,30.799668575409427,45.03914773208562,-91.14342353901563,84.5124654437868,-47.55540439443717,-140.90470741981196,26.982514415044626,18.66965415663829,51.062875890358,-219.74112840860508,78.3915018472743,54.88662194425503,-62.862601718057945,128.22972579113193,-170.0802285216375,103.86753770277232,72.04551293747251,25.388246661843972,55.40343802185408,4.394855788183077,-57.85276620487924,-164.96791087856965,-140.22123815453327,62.17868683833216,37.62340681755168,-13.097713108240455,-94.39384448540608,-24.389081637762203,125.53877650400324,-97.81860425365858,-53.0125113461298,37.707167310675736,-12.87107217803335,-61.12770847249887,76.07367059646396,80.96342614790049,-113.05285341128518,-110.67293907802217,-23.840236862045803,0.1144377684481465,-17.791143237382794,-186.19960305916453,87.28990843818464,-54.4416940314401,-63.77125408784567,-82.21534732771596,-162.4791850032841,141.85577564189683,-75.27329186669746,-52.86726330928804,204.62971694253298,-39.43431827883894,-46.415167066909675,-110.49625837435993,-80.78319564967647,194.84646009274488,-147.1275089217657,-143.55834263818747,-20.171602603076316,61.32914344072755,168.78105759375768,16.14406970517619,123.98584136836153,46.21789298857977,5.554027258821878,161.18165923906068,42.49120519250579,-7.98186179113552,22.726539310047276,114.39127238173096,-33.45493220595708,34.47533095039709,98.2061731890945,83.50688160276385,100.68495279022487,21.628837843028325,-59.29042446865952,-25.63036559966006,19.52333942586103
9,575.0979645092973,365.7415127632291,601.5046585445215,174.0716496514836,-71.45849259283958,382.6666952688311,206.9595973059964,-262.7425537834914,-33.93211275762285,-111.43881745489307,323.0741570722315,1233.9517155910657,37.706313512942096,-148.3979317953203,154.05070501207612,180.24931201072633,-123.16135227231975,-41.17336376240358,563.5158943179948,90.65700616578934,616.0740447240954,429.46125343004536,26.24857758703702,-418.83206842444724,-243.74645316483398,-50.017240622251435,-29.33682360773378,74.8014102198644,-33.48026688012323,243.89617742091775,309.4483054560024,305.58644962587886,293.53211021697035,171.7833467406859,-107.01922417490213,-110.55172127062178,98.52254206914057,131.35051709405238,-164.4457911307785,-159.1684691480971,82.07397750089115,62.01155970415125,-232.12176553628194,-318.40623847494214,177.65456314682942,-98.25996584668111,503.82417584245917,143.92984370275815,-139.2209703858921,252.66784703252011,-14.786323527466436,-49.399629218978504,-328.5486506647291,124.93713563798447,147.76325834468773,60.60399434598035,119.18763914581143,-266.44351873051784,-37.98054098161732,-241.69389942345742,-101.96905988244635,134.88902763209478,87.67287574581214,-124.22712447606608,-103.99796586787522,-294.91898099709346,-69.06838820505558,-175.2730851512132,75.47636202545372,113.70746590839279,329.9557691489993,107.39174800290371,148.78068525935535,-142.1042615980692,45.80779784877135,-28.55157409970832,-28.549201055194622,99.3447810004917,-252.3939173989106,113.49341831767089,-8.584197173604746,84.70417297538395,58.35335101304528,1.9951228449674276,14.532326260265044,161.14039419362223,-78.11556514704796,-127.89772306984301,-138.036421843334,43.78725802302522,-189.87551096483244,-36.31961853251277,-35.777451815675185,8.29401291997318,143.1346624360867,44.781608951411656,-40.19767070167035,-63.39760434110419,1.702144991300078,4.352170573770733,44.71296238008557,-73.99062100812577,-48.75192766006966,24.349188265271906,-38.02950766456967,-2.3244212139587357,52.85657371669116,-199.8071766638696,-17.813445654293176,85.71833850509206,47.44331298821264,-116.63320428459407,93.87981386153957,12.928231421114157,-19.55282751648998,110.13517794716226,19.33705791026747,-6.2806655426027005,-78.61181109258058,-3.1404081180845074,59.93282309995135,-49.120902391763046,-83.83828968027662,-36.700802586073024,34.81606930542881,21.722527433302595,-153.4831264455129,40.111652898240614,104.34808488386201,14.651618970628647,22.250751823453857,-42.26709043192527,-75.91796520806365,53.05509641206795,-45.77851456031865,69.43050467082544,16.82638272647077,-7.988046426617304,81.04858500964478,-26.80842083272349,-23.251488730685107,-28.71715146999482,12.328955235707733,-137.42839321173867,11.947412062735815,22.25356370163401,104.66254770472077,-94.49806816606353,129.34498221226335,19.891199019703855
