,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50
10,789.3411634856998,813.901933884394,352.86398149352135,439.84098829281294,-455.79617669678606,-196.10800423981806,196.20401000161667,-511.90073899868224,-129.66735660329363,-788.7206745964754,566.9195747743781,76.30403819028395,597.3393580776972,-27.133003662916735,-175.1743431175435,-405.40644479606703,215.6445400411933,147.57197688872145,-166.43626800938316,-32.35632409892976,-292.5679917096728,-262.66792923611166,-464.6508379626859,-206.06842496424753,-341.01525463728643,248.54663664039487,248.79998334255382,-52.404217594449385,-154.16697359932695,177.02731301996175,15.101339628610216,269.91373917186087,-9.621056084856555,-59.21726981082533,482.3909618390714,4.149893293422398,99.11717713365461,90.04086453758651,-158.66177628845384,-75.37184239052445,-51.43907605354713,222.0862371278929,150.45895520500554,35.69687080924984,-53.62750404933891,-57.60436323756096,107.33558200748402,-204.24433631058935,-111.4001822321519,42.56685484685832
11,-817.2396974578155,-382.5749291841536,636.5494222315899,146.20017334549541,-139.52076862441623,203.1800631306199,410.9226273753792,-372.1664724549461,162.88837001396465,434.4066884461787,-33.88920420559313,76.4801661229375,-304.5601039142807,-206.9920100891084,248.4791160392072,-221.10932349141993,-103.37203583550078,-140.6248646200862,178.16654830153027,88.64101066612508,233.08541389667099,-136.4491614097675,-130.13439571976122,-11.652791446084684,86.41342185041289,-169.7144275745893,268.1580756590334,148.72997085050073,87.61968202483739,-124.68984830412322,-273.7265443357608,-178.82268461699792,31.347245989233844,-45.253534299566,-137.01981904168795,49.87372121116786,-116.60290705280086,-70.45419881374154,-83.39161070527277,-36.20502285719922,216.77502232364142,-4.2922875769094455,-51.39846395641635,64.15930102593373,79.62123966906233,46.048225589767725,232.0578431974189,22.20708414983026,26.086797252265427,-26.224508195188626
12,214.01696581584054,-275.27472602732985,1096.105459181746,690.2064505252014,-188.59023628821885,-31.094964856499768,-24.05286175985983,-77.26052608489204,-241.0619697824893,-537.942926385678,391.95572439184053,388.32262635825464,64.36945154224792,250.74821398465468,26.267299799710916,-472.6727587648346,-505.41491950852526,27.549152969650628,-534.0099453002954,298.83645703679525,309.70645615234406,-36.07215795462188,203.93702004355978,-86.70671185766942,-174.11198850900533,251.83871790781214,-181.05496425922078,-331.6244601621346,170.48692977007337,211.3544555115749,-139.41175612192177,161.26296186527156,164.0569334013594,49.08249627879083,-41.509417922681685,337.20780129490817,387.2276865432695,-140.3696528375723,112.11033994096704,39.53474355335631,126.62716566774263,-290.6351223584408,-69.84743152921845,-128.1091380003579,-4.313568877637272,223.8754613545996,-165.84838995379542,266.4962797682577,389.4384664524873,187.5793464308737
13,242.21905710817933,182.65860273903652,148.50160684757145,346.5986871873712,-732.6595112157652,433.48104656105664,478.51029793602174,602.2589740820746,-58.31157697277157,-95.2085397576836,-432.2853030608106,-490.4780249085315,-95.28610279610417,-293.67967394910943,-379.88810013760127,173.43513239267614,-443.49378615452764,-550.3684762190087,13.87900581411926,-24.16439851970089,85.09467749436557,187.3471861059871,-141.99373664770906,-117.09202950552884,197.31137401612554,-19.152834653906492,331.0232908356145,-15.130468541707502,273.2934957057426,-14.649282885966334,-90.25458417267836,5.383576750709269,-380.0021341646935,-263.88144858183597,126.13797563272628,168.37348434905235,-73.27625665437228,-17.385414207158345,50.332047001234,65.34601103655477,14.40389293457306,24.53621593429357,54.94069269922358,-185.59160211108912,77.65226012460558,-79.57453416377112,167.603541526096,-89.6695548155623,-97.03750681195294,200.03544288821183
14,316.2112780906915,-231.71550785901678,937.2097155438552,641.3918009555243,617.0526494485288,520.5147758691458,547.4323212140232,-26.174490009204412,-31.403902916011656,-348.76076768901737,-227.08292285717874,86.45786324273213,335.54180065683283,816.8330153347887,451.1316681789283,297.2504413488739,-342.9511199481196,268.17728668977276,-88.36981300362312,-367.7225346089215,402.66375647619384,83.73737838951267,-11.62169632689235,215.2406939111207,143.7151827469715,694.0841707102992,-93.12069485952426,-516.6607763971509,378.8829081874773,528.4603401308797,-278.84898400490465,-183.40975941092213,-326.3186514135588,26.264168615214082,-224.17557393093603,46.11924565873204,-75.25323729136423,-182.501338232142,-111.15157064437905,229.0081631494796,104.98492887213767,-31.337887351414498,107.14923601380679,-230.18165694523844,-12.782970326698083,171.33484434152655,-238.42903228465084,-75.36944166463238,311.65740981837735,53.552805832153076
15,256.4231722805336,-283.912047291003,-309.39457123603427,-436.7010790530654,-161.23203168175303,-272.6652856227674,-247.28079964242403,483.9485561805103,-491.2831832432281,-59.050574047923014,316.3508442071475,421.5600579702847,9.055351636548313,-45.384336290069164,-33.97576615970142,158.08640504093526,-10.651287073413009,156.87458350624732,-201.91792351917627,-64.0530677564047,132.436938663469,-86.40348939120787,-43.1174372982398,259.47238070654055,-126.70978228650489,-370.5264689026061,-18.696377378394626,-249.94091571489554,101.30196432566531,-54.45956829796455,-66.45155937314595,-42.68072386716042,-336.37036171351735,-240.65858259604434,167.70251860666673,54.97009746875843,-4.987742876620359,-59.96265305256643,-173.86034197960956,110.10535650898716,63.61659292623324,93.6012035734023,-135.40319314874233,-44.40143704376629,402.8093576337873,19.3004420988465,11.06091067763647,-38.998596568622084,-117.3064761460549,57.278963421362086
16,390.2035264557927,-153.23803974994686,340.1365937037559,294.63173951154386,48.09437576934627,-284.3076028928762,169.06707495903362,-36.02762117872965,-432.6072988385528,-287.5472325781358,815.2724495620613,42.00480142518206,111.9318716507973,407.8379083395214,189.62089485966996,415.72914410705187,-354.58770755939133,-156.0674641735829,617.0956295975337,-37.60338524146936,93.66541652430267,219.1009159653606,69.84884325223656,287.0095009985032,258.33599669032077,-225.71228384767028,-20.94265791095277,-287.4230553566708,-183.95421841333254,-233.0661619566492,273.1930493160097,-327.23729327763505,-252.25623253187436,232.58853730985624,-259.74420475457873,-298.78232795478107,-149.7795075242327,1.6225891136631165,-345.4667873485372,-44.9337343958777,-184.81652873702225,58.20430590011729,-153.04850094871622,131.2808251475809,-1.3526332597772053,65.68708035955889,-90.79442853419026,5.9886562020937255,126.95759856828454,50.98197041388075
17,616.9318188299433,179.32743367239317,305.5944063727342,-371.25436475642863,-259.32142802212644,455.9306578402439,267.6788533751396,-300.75064449916493,102.82412963226935,112.60797699063289,-153.42314018501733,861.4024193740598,-103.69573953815006,14.087079527740954,103.90804298406877,27.088110300787445,183.79658032053314,-350.82025843537497,347.7488031353513,-58.41160728196049,475.54334492503045,436.5041843968224,346.0209291914017,-241.41587859151815,78.12447265611227,-459.4610559690252,400.5013951550375,182.6598987645058,-144.5667365137325,355.0364137078922,-197.48079024617053,-68.30367066200624,-471.497144373446,140.07612953855434,-322.8280568881847,-173.45781279652206,119.08739153156675,-199.0786563004227,150.41664536538747,-208.13087508774197,-182.7288124178099,173.591016304336,112.20853004227693,-267.58595858188727,108.09963376845454,73.09141131596546,32.60656562225202,-212.62441805744325,31.29544695654233,160.97597654220874
18,-397.9181273140424,204.4366621696268,317.1590268529605,255.15543798789506,-106.32136537930076,-782.2760807832948,26.187960320045946,-39.553379642214196,-305.12199203452514,427.3780802688744,531.5617601927454,-561.9103503463657,-330.8389155624152,-21.86918520847525,-245.47109388330702,121.7640777896474,155.15839542640958,46.53966531884787,-71.95930979718247,-91.6488242975903,-54.78116310916801,340.8462168353127,57.82763222268673,-492.28938940189374,-196.26462020902187,-170.82424868548415,-33.823907214782345,-69.06049611244521,-6.2913500186438345,178.8426633090417,358.94873782038974,-107.52960494831716,-11.34844699867354,89.92379800657835,-153.1074370191513,269.73922846898347,-192.19616593834868,301.4489724893974,356.81867356239286,-35.293827323949465,-194.29578710979916,159.60784051101905,12.487567670043937,170.64023560011717,27.517543222949545,-78.00912420005115,-186.01126250205206,-88.71753462892683,36.775169527135084,-172.75494746473322
19,547.5489626939556,-487.96167095648747,129.12651470514677,-651.9753953629659,-189.94125706496902,-241.94649232477377,-252.7049054812552,65.87500270689043,122.24591743458319,-128.28075662451644,19.14876697501586,363.737616902233,-456.02248662633724,-226.25607429684686,-152.392234966118,88.86254949114449,-146.96196679806593,-145.9019961722826,-186.16464232878505,-145.9160766835443,-45.77923164264088,-75.45570112186736,63.585321723701135,-79.72410770719249,-79.93474962505681,-59.21881977001183,-226.38579700367944,3.325587039935054,-228.378263730226,-58.99181108890573,4.473594058701289,151.25101983586492,-114.65258043705734,71.99892080486504,-71.35800405638452,189.34701885911232,262.4213235273372,26.108177706602227,30.160494546221965,145.21885040962775,-40.5697185034097,68.1646110469337,87.91688092065814,-254.57140897151945,-222.2036492733027,-68.34602483498877,292.95784966921406,71.82476615338497,123.07161707929929,-262.77713870574314
20,790.0994583271088,1578.7825470125974,145.88167617256394,798.5521677713883,-594.1377537899177,-406.03556616715207,643.3052084600511,-564.1825668692941,302.9102921369788,-231.42264887376237,56.46568755640889,692.210997353068,-238.63085156632346,312.2148897950781,-264.7010516823743,553.447179182569,805.3631605487685,-134.89547403872004,-93.55113742135838,-255.89082732897845,60.98831927067752,286.11138078293453,302.2755843353235,-285.20208145547394,-16.10174722144255,-44.304376246246235,-352.3373832673772,-79.72706542674597,98.88281047339629,-458.0792857591173,-213.94159251178553,236.1340701197188,256.6709626906853,291.21254666832755,131.08233340355395,219.74850400059526,-168.11318231996987,4.007457870757988,-229.2296738620407,-11.052266785163127,84.1173017747848,14.298752678383917,-176.29903292324104,276.69491519346815,-20.84085855475016,160.28826830202053,-160.59804976194673,261.4736466371092,-213.11814194279611,129.97104601035224
21,613.0453720758368,-259.2987285661634,344.9602265455989,-316.365442935971,-69.67356975623545,-180.6419721308463,2.890934915772789,512.3524839100519,131.41068755335712,-373.92684620536096,-239.5435726485712,-512.098439610958,329.8020703457295,-539.6531110410715,-257.3777732839178,55.051270820194816,-40.713389613891145,-281.72913596886616,-196.03718388086625,-36.32835624210096,403.7927052912129,-149.73977625837978,215.16382124236168,-42.070579849790306,426.4173270268946,-41.8776345987633,23.345054050806937,-467.55415896705983,113.39562770269377,-186.51554099878643,117.80842673233333,-124.27072934584177,-57.34384965647354,-115.4781964010605,180.8962659330949,-51.98148092988667,-268.8555227320366,44.76372390464522,74.07541338628002,-48.99714148523984,97.72885375742679,-129.40630147050823,58.90695929336126,99.35531337893185,108.96943160637232,86.5427360722442,-114.21804318303485,9.199181606574333,-222.12967570850628,-110.0559252036997
22,717.4319055614677,211.1543342687386,-375.69914386212247,-545.5846050177611,-188.1957793917164,-557.6595995350424,-170.93024226440937,326.9580586128902,-195.6925950899358,70.72761836366222,428.5662505218497,-4.5830647661597075,199.39714556130673,55.14461172935739,341.81499565575825,-310.2868450838938,-184.95219065973012,-217.67924518792935,-28.572304056347296,26.706709321128972,-21.348393401190904,-121.12095812975974,-332.31966825176715,-339.93983838577384,94.39339237081316,-313.88200124930796,-78.33780160296666,-113.97967824341934,307.64320297870717,-62.90764986870967,80.53974199112342,46.72052369146891,-13.766704731037866,-134.06733876612287,-339.97534415333956,264.1681674366642,-40.499430287366444,118.07852870393786,3.492156547030463,36.4005983930496,-111.0655515653441,-111.83048038227031,-53.23702151258802,40.92199173089198,-161.72716486475662,-100.96368155344207,9.577614590260485,91.39239365098209,16.847928607567493,-18.000618506989547
23,540.8381799157886,1039.1207182559142,239.35952360434104,854.5934363768768,-159.58025795593858,-416.1457810250756,208.04198876769215,-491.71697976146913,-769.7371199182593,-804.5352042293814,180.60923287891924,-111.51702892175462,295.56637389373293,242.79164137362574,-281.7857754755747,-351.5409992575227,55.26083406332039,-302.5821406381173,-24.85102374345343,-191.83989977547114,127.75765286257355,76.71745695944163,-465.46084539772005,-276.05023420785847,142.87113275514548,119.38080926323507,311.67254091842403,-39.45785789680572,-97.52963988715982,165.53919953475707,10.16508931579942,27.39364222096917,-199.731960214862,-195.91053738002594,145.13532054073016,-78.75303222808654,100.35115577815182,-47.54474569126441,-198.35608328860042,-167.82781712995438,-66.1409877277748,111.75371342120792,105.51166458167641,-32.75084266606444,-124.58341880462619,-72.86637072227131,-58.855183451495826,-59.08129982221379,-84.5095824417172,-164.0869124965405
24,-706.3135512952765,-358.7692142728041,682.9843746172772,30.009804184770204,-361.6490746713597,167.4345282886956,493.0466661696905,-72.54489025096308,-38.221196636038805,425.6011198177474,100.17688873029071,10.708838177806053,112.05620958612099,-14.500500464690699,408.7054630751511,-294.9521654097707,-14.498779786049573,-183.18335439786094,323.6834104407993,124.39010198320635,163.73215536863705,-22.476253657372247,-131.73426341861293,31.303951834357434,78.22659569791742,-447.4629070964767,-3.2729587771277444,-288.6417938315253,-29.60913882517886,5.904372167529307,60.19586830142975,305.4629817300343,-111.53555910637785,-218.03134287961342,-152.76633019957438,-78.18959081659968,-212.8198328712438,-85.36624642755943,115.27638818593648,-142.56600412627455,98.19625596786285,-51.57635577634553,-110.05373990211525,-78.53602970256199,-47.43442265144725,61.17994428953355,21.93023212627319,32.97511944618254,233.7843861208219,-237.30862953985508
25,-102.43660980704054,-235.76169853171584,492.60349025522834,1058.0851640140725,152.63510917794923,-40.767052330476574,165.47363892537015,247.3309675568667,-21.006585657835725,331.94738576291456,-394.48037576158544,-462.445283695806,-437.40021502488594,-187.34047208346522,-114.62646657115077,157.42933736661095,-341.9772074059299,-181.34981062192801,-0.021569970940026682,-372.01106551151787,-169.72800886898975,357.80286389464504,127.74078005161805,203.8323255832923,-78.33487884281308,-217.7419970831638,80.63876852612185,272.09237362352695,-130.77902817952693,366.1215923123797,166.77771418111683,83.73921651685808,-36.54579101713072,33.461848430549765,-242.9016964595052,38.36708905404854,-239.31306698514243,-197.19045816670013,-127.40796511823322,95.04631986904396,-219.08755968957294,-18.483096619077077,-146.52465420147917,-96.8443465715673,208.1879662675286,146.09788315293426,99.11869630757134,89.40318129114382,40.98593672517978,-113.06767399188028
26,-501.8478221928995,-667.4346622461641,582.5300122682427,-94.23393816446418,-449.49019765172653,-95.92258566776535,439.18903816850644,20.462144969405053,134.24086283575346,483.8562173102601,-94.31568271961292,97.97321070894202,122.85810116921435,-45.98791778373206,326.21400308628745,-330.9032987834315,-29.887099077803523,58.42636547343188,-33.31888519983546,-20.38789638592147,11.557454535769653,-105.88497376888714,-314.1099985785027,-66.13365310437084,22.66487952644006,-380.7772614500656,145.18332687196195,7.7209414250299755,115.14529837053011,1.7234464166988441,-93.76309045345518,-40.289003274991316,37.669011863601554,-205.21043985789763,46.05113931336918,-211.7900942309729,-102.08437245513952,49.91814969967607,-14.05030239676267,-102.265702705795,-24.428727013780023,-49.085963413947795,-216.6095480134299,-36.285682659925044,117.15843584878559,-40.378888602192596,16.75751472693192,96.59323643555575,89.23872110107718,-41.168926268438035
27,256.28201827117886,-653.6822858281877,640.1344618011931,784.2536708346153,521.3377780946254,159.53145552658327,154.02858522595403,160.9106844324837,-512.1418256452009,78.66287206233345,164.61922937306917,-290.7382918691681,-90.72433150078723,402.73450063048966,-113.97688883800818,-628.2353989532113,221.83799996467022,-190.71595800153784,130.22953493926838,-239.65033507126924,-390.27100983348424,218.54506831668496,-186.07959729496307,179.35202114000802,42.78737028734905,25.040178071976438,-256.1432714573656,248.85254504643655,267.697355814746,107.94067033864123,208.01772154326002,90.73250369860145,108.83752802651803,-219.05148859562217,19.850418871182995,-233.3956680907323,-3.2040160955406995,59.48776993611794,-230.32473473035364,281.76773213152984,17.916365951946695,3.216182731976708,-195.56144719271066,-75.61284571714579,126.72656497365864,-7.482834108152018,-31.51540795456804,-85.07442611971155,69.39986035595126,-140.1869748482393
28,506.46302594731486,302.82563492103566,714.8660778938909,-502.0603476550797,-556.2776017358975,-300.7628963061205,683.900997681652,-290.26919590682553,508.1409627843703,-729.9255957623651,575.5359747564972,537.868371524321,149.3503553888915,470.4639556464698,158.739677239439,338.6375706533238,-4.086995628718975,127.32812462326294,232.9293440945095,-61.776534399926824,-58.658774948183364,438.7924220705598,102.41339157629794,45.74976916402547,-161.22766774021642,-238.27948284229822,-383.0510496495288,190.4723926070957,82.53874275249238,-25.18003367133244,101.42169249201001,696.5733654855769,438.7164047286904,-145.2030597954396,156.1472437691039,2.342321233865017,-196.5935384080488,135.11761469116976,-76.07626348267398,253.45725516081876,-30.478580213242342,41.43148642647741,38.57323528177079,-14.536824948746872,-33.23836332737361,-22.233783780863885,-136.58475149883728,-92.86260380447018,-280.5222584290974,83.98196445448232
29,-626.2047117919182,1099.2788479552369,378.3631767007339,-108.30170140903904,-241.97833552328493,-62.61882747288656,-829.4201355581113,324.19201215257834,413.3011697744501,278.80076486514037,-402.2305758655324,-49.62812755582207,49.8280666330696,65.96068288531654,-122.07986053908643,-81.50273569575191,-130.42985029028551,61.44245082031832,-136.1737692448735,-238.0736148555238,-36.3157962653691,404.4116857130449,-204.97324881984665,228.46345833182252,165.52741018630954,118.10536259892604,53.58112478859839,-126.1606428307243,127.58099748073826,162.33628834590593,123.99217652940916,16.080722854338017,-44.77547483287567,-151.63434229508852,-40.784854236003305,194.72683409793297,-20.803001069289213,74.42892098018076,-19.266548533606947,76.85474884276114,19.817446563353293,12.319337756800879,-158.0489818838416,-132.93653050883572,-194.82125643534266,-84.69834617756217,104.6296499272916,-14.447045668849,64.94797457112674,96.09383472723874
30,263.504035544717,645.1925603187691,1221.8438163256635,419.53937597149377,-762.7321154588293,-298.02555811913953,-299.14327495799296,248.31681380342982,144.0456475024146,415.489056103033,-135.6587575806772,445.3819941496247,-118.70281080576203,893.1017433028002,-182.303506649602,-49.70799506103209,-107.59488572896933,56.906595739680526,-178.86670629004462,410.7903819108134,333.4941796377331,41.810528870060985,-157.32094191902155,-300.93523996830857,754.0439253235986,117.04241918939657,-219.2857002491255,-84.50937657979479,-79.55089458326322,-486.1686577764924,-54.31282254244364,-140.3738598453504,-89.99791151605378,-101.11638926934812,232.89499782791378,221.97090501285751,173.61239223116513,110.76782278777264,181.34817846897118,30.37613361226538,-200.47181297050668,-142.0157108906789,72.78354003614085,-121.12882110784223,344.923848262544,176.8938237663309,-143.1088273150877,228.1646687017781,444.71758229023726,344.0622584624138
